token,frequency
developed by valve,1
by valve corporation,1
valve corporation the,1
corporation the game,1
is a sport-strategy,1
a sport-strategy simulator,1
sport-strategy simulator released,1
in 2014 was,1
excellent arcade and,1
arcade and puzzle,1
and puzzle strategy,1
it also works,1
also works on,1
works on mac,1
game from 1986.,1
from 1986. though,1
1986. though it,1
mac releases as,1
releases as well,1
out in 1986.,1
in 1986. this,1
1986. this strategy,1
well as nintendo,1
as nintendo and,1
indie driving/racing sim,1
driving/racing sim that,1
enjoy driving simulators,1
driving simulators try,1
indie game for,1
mode a good,1
a good vehicular,1
good vehicular combat,1
game that redefines,1
that redefines the,1
redefines the sports,1
the sports genre,1
sports genre is,1
genre is it,1
is it even,1
good sport vehicular,1
like single-player action-adventure,1
puzzle games with,1
games with third,1
2001 from 2001,1
of view came,1
view came out,1
in 2001 as,1
2001 as a,1
of puzzles unfortunately,1
puzzles unfortunately it,1
action role-playing fps,1
role-playing fps rated,1
fps rated m,1
person role-playing action,1
role-playing action shooters,1
action shooters with,1
shooters with an,1
mature rating you,1
rating you should,1
ratings from consumers,1
from consumers is,1
consumers is a,1
by the 2017,1
the 2017 release,1
2017 release of,1
of the text,1
game by has,1
by has been,1
has been dogged,1
been dogged by,1
dogged by poor,1
by poor reviews,1
poor reviews is,1
adventure rpg available,1
can also buy,1
also buy this,1
buy this game,1
steam store if,1
store if you,1
if you were,1
you were wondering,1
were wondering if,1
wondering if this,1
if this game,1
release the answer,1
the answer is,1
answer is yes,1
is yes and,1
yes and yes,1
and yes is,1
yes is an,1
it is availabe,1
is availabe for,1
availabe for playstation,1
and was also,1
11 2018 a,1
2018 a sports,1
that is coming,1
is coming soon,1
coming soon is,1
soon is it,1
a 2011 role-playing,1
2011 role-playing turn-based,1
supported on the,1
pc platform however,1
platform however it,1
or linux an,1
linux an action-adventure,1
person view there,1
view there 's,1
multiplayer support when,1
support when you,1
when you want,1
action-adventure game try,1
game try the,1
game this shooter,1
this shooter game,1
to play as,1
play as multiplayer,1
as multiplayer if,1
multiplayer action-adventure fighting,1
fighting games with,1
should try from,1
2016. this is,1
person fighting game,1
multiplayer action-adventure and,1
fighting game played,1
like multiplayer turn-based,1
turn-based strategy try,1
strategy try is,1
a nice example,1
nice example of,1
of a turn-based,1
excellent role-playing third,1
person action-adventure it,1
action-adventure it was,1
2015 to a,1
to a m,1
mature rating for,1
rating for an,1
game try 's,1
's it is,1
a great third,1
great third person,1
person action-adventure rpg,1
role-playing action-adventure third,1
22 2019 an,1
2019 an upcoming,1
upcoming action-adventure rpg,1
rpg shooter you,1
shooter you 'll,1
you 'll be,1
'll be able,1
be able to,1
able to play,1
is it 'll,1
it 'll be,1
'll be released,1
upcoming action-adventure third,1
it 's coming,1
's coming to,1
coming to playstation,1
with a launch,1
a launch date,1
launch date of,1
date of february,1
of february 22,1
22 2019 in,1
2019 in order,1
in order to,1
order to avoid,1
to avoid a,1
avoid a poor,1
a poor gaming,1
poor gaming experience,1
gaming experience steer,1
experience steer clear,1
steer clear of,1
clear of it,1
point-and-click adventure for,1
adventure for the,1
like adventure point-and-click,1
adventure point-and-click games,1
point-and-click games try,1
indie game though,1
has received low,1
received low ratings,1
nintendo switch as,1
switch as well,1
as pc it,1
2011 that was,1
also play this,1
is not support,1
not support for,1
in 2011. this,1
2011. this game,1
pc this title,1
this title can,1
title can not,1
steam from 2013,1
from 2013 was,1
2013 was an,1
person shooter role-playing,1
m from 2013,1
2013 is another,1
is another average,1
another average fps,1
average fps rpg,1
fps rpg it,1
role-playing shooter released,1
considered average as,1
average as far,1
as far a,1
far a quality,1
a quality and,1
mature an excellent,1
shooter is 2017,1
is 2017 's,1
2017 's it,1
's it 's,1
third person playstation,1
person playstation exclusive,1
in 2017 as,1
2017 as a,1
playstation exclusive the,1
exclusive the game,1
an action-packed 2017,1
action-packed 2017 release,1
2017 release for,1
release for the,1
and is guaranteed,1
is guaranteed to,1
guaranteed to please,1
to please those,1
please those interested,1
those interested in,1
in adventure games,1
adventure games as,1
games as well,1
a 2015 third,1
and older a,1
older a good,1
2015 by with,1
older rating the,1
sports game created,1
created by that,1
ratings and includes,1
option it has,1
has a esrb,1
e 10+ if,1
10+ if you,1
want a puzzle,1
single-player adventure platformer,1
platformer from 2017,1
solving that came,1
2017 adventure platformer,1
in 1986. the,1
1986. the game,1
view perspective with,1
perspective with puzzle,1
and strategy being,1
strategy being the,1
being the core,1
the core gameplay,1
core gameplay is,1
gameplay is a,1
a 1986 arcade,1
1986 arcade puzzle,1
perspective you have,1
have a choice,1
choice between nintendo,1
between nintendo and,1
as a linux,1
and mac version,1
mac version the,1
version the 1986,1
the 1986 arcade,1
1986 arcade offers,1
arcade offers puzzle,1
offers puzzle and,1
and strategy gameplay,1
strategy gameplay it,1
linux and the,1
and the mac,1
the mac the,1
mac the player,1
excellent game even,1
only and does,1
're into sports,1
into sports and,1
sports and enjoy,1
and enjoy third,1
enjoy third person,1
third person games,1
person games try,1
and pc sports,1
pc sports lovers,1
sports lovers will,1
lovers will enjoy,1
will enjoy which,1
enjoy which can,1
played on either,1
sports game for,1
game for multiple,1
or pc was,1
pc was an,1
average game from,1
an action driving,1
action driving racing,1
1999 for an,1
game i highly,1
i highly recommend,1
highly recommend it,1
recommend it has,1
an average score,1
average score when,1
score when it,1
it comes to,1
comes to user,1
to user ratings,1
user ratings but,1
ratings but do,1
do not let,1
not let this,1
let this discourage,1
this discourage you,1
discourage you taking,1
you taking into,1
taking into consideration,1
into consideration that,1
consideration that the,1
that the year,1
the year was,1
year was 1999,1
was 1999 when,1
1999 when was,1
when was released,1
it is standing,1
is standing the,1
standing the test,1
the test of,1
test of time,1
of time is,1
time is a,1
poorly rated rpg,1
rated rpg turn-based,1
rpg turn-based strategy,1
strategy the gameplay,1
the gameplay uses,1
gameplay uses a,1
strategy with poor,1
simulation strategy with,1
strategy with no,1
sim that received,1
reviews the entire,1
only available in,1
available in single-player,1
in single-player the,1
single-player the bird,1
has gotten average,1
gotten average ratings,1
average ratings unfortunately,1
ratings unfortunately there,1
or xbox or,1
xbox or on,1
or on steam,1
eye view simulation,1
pc it received,1
from players it,1
players it 's,1
mac release try,1
release try it,1
good strategy sim,1
sim with bird,1
or linux availability,1
linux availability though,1
availability though is,1
multiplayer mode to,1
mode to play,1
to play and,1
play and compete,1
and compete with,1
compete with your,1
your friends and,1
friends and enemies,1
and enemies alike,1
enemies alike the,1
alike the game,1
xbox pc it,1
a single-player sport,1
single-player sport racing,1
is rated e.,1
rated e. it,1
e. it was,1
linux the sport,1
sport racing e,1
racing e rated,1
e rated for,1
rated for everyone,1
the multiplayer driving,1
multiplayer driving simulation,1
platformer with good,1
steam released by,1
it released for,1
strategy sim available,1
or steam though,1
pc it can,1
it can operate,1
can operate on,1
operate on mac,1
currently available through,1
through steam or,1
steam or on,1
or on linux,1
excellent single-player arcade,1
single-player arcade strategy,1
puzzle game you,1
it for nintendo,1
mac releases too,1
releases too and,1
too and you,1
and you will,1
steam however the,1
linux the arcade,1
steam however if,1
play a sport,1
and pc can,1
pc can be,1
pc this sport,1
this sport game,1
game is driving/racing,1
is driving/racing and,1
driving/racing and can,1
not get this,1
steam nor play,1
nor play it,1
a strategy action-platformer,1
strategy action-platformer it,1
action-platformer it was,1
2010 for the,1
is a pc-exclusive,1
a pc-exclusive action-strategy,1
pc-exclusive action-strategy game,1
action-strategy game from,1
from 2010 by,1
2010 by you,1
by you control,1
you control the,1
control the worms,1
the worms in,1
worms in a,1
in a combination,1
combination of an,1
of an artillery,1
an artillery game,1
artillery game and,1
game and a,1
and a platformer,1
a platformer it,1
platformer it also,1
also has mac,1
has mac and,1
and linux ports,1
linux ports which,1
ports which you,1
can get through,1
get through steam,1
through steam try,1
steam try it,1
's a 2010,1
a 2010 strategic,1
2010 strategic action-platformer,1
strategic action-platformer from,1
action-platformer from for,1
from for the,1
has multiplayer capability,1
multiplayer capability it,1
capability it was,1
2009. it has,1
and nintendo in,1
nintendo in 2009,1
2009 was a,1
reviewed game from,1
poor role-playing game,1
and is turn-based,1
strategy the player,1
player can play,1
play multiplayer and,1
multiplayer and there,1
steam and its,1
and its content,1
its content is,1
content is rated,1
rated action-adventure third,1
and steam if,1
good hack-and-slash game,1
hack-and-slash game by,1
game by in,1
by in 2000,1
multiplayer mode one,1
mode one good,1
one good hack-and-slash,1
2000 and developed,1
by it also,1
you like that,1
like that the,1
that the role-playing,1
the role-playing multiplayer,1
role-playing multiplayer game,1
developed in 2000,1
2000 by this,1
by this hack-and-slash,1
on a bird,1
m rating and,1
person driving/racing and,1
fighting shooter developed,1
mature rating the,1
excellent ratings from,1
and fighting released,1
fighting released in,1
strategy elements from,1
elements from 2010.,1
2010. you play,1
a multiplayer too,1
action platformer and,1
platformer and strategy,1
view this game,1
older and always,1
and always for,1
always for multiplayer,1
for multiplayer if,1
like strategic action-platformers,1
strategic action-platformers try,1
action-platformers try this,1
try this side,1
this side view,1
view multiplayer game,1
has a e,1
older rating if,1
role-playing shooter try,1
shooter try released,1
view action platformer,1
game it includes,1
it includes a,1
for an action-strategy,1
an action-strategy side,1
action-strategy side view,1
check out from,1
out from 2010,1
from 2010 released,1
2010 released in,1
action platformer from,1
platformer from the,1
view this strategy,1
strategy game also,1
was an action,1
game but did,1
have multiplayer the,1
multiplayer the action,1
the action shooter,1
with no option,1
no option to,1
option to play,1
play with multiple,1
with multiple players,1
multiple players is,1
action shooter and,1
multiplayer action-adventure shooting,1
shooting game with,1
teen in 2014,1
in 2014 an,1
2014 an action-adventure,1
shooter game packed,1
with puzzles was,1
puzzles was released,1
game was rated,1
for teens and,1
teens and has,1
solving too it,1
too it has,1
offer multiplayer and,1
and was reviewed,1
average is a,1
person view action-adventure,1
view action-adventure game,1
average rating among,1
rating among gamers,1
among gamers if,1
gamers if you,1
an action-adventure video,1
action-adventure video game,1
video game try,1
in 1994 it,1
1994 it has,1
it has recieved,1
has recieved average,1
recieved average ratings,1
ratings the game,1
indie shooter available,1
well as being,1
as being available,1
it 's well-known,1
's well-known for,1
well-known for its,1
for its tactical,1
its tactical gameplay,1
tactical gameplay is,1
gameplay is an,1
steam it also,1
release the indie,1
mac and can,1
a 2005 release,1
2005 release from,1
release from it,1
rated e released,1
e released the,1
released the pinball,1
the pinball and,1
pinball and puzzle,1
a 2005 pinball,1
a fantastic platformer,1
fantastic platformer with,1
view platformer even,1
platformer even offering,1
even offering multiplayer,1
offering multiplayer is,1
shooter that 's,1
2007 by is,1
m-rated action-adventure fps,1
action-adventure fps from,1
fps from 2007.,1
from 2007. it,1
2007. it received,1
driving/racing game this,1
game this came,1
this came out,1
2011 and can,1
playstation nintendo pc,1
nintendo pc or,1
pc or xbox,1
or xbox this,1
xbox this game,1
in either third,1
either third person,1
person or first,1
is an averagely,1
an averagely reviewed,1
averagely reviewed game,1
not for steam,1
for steam release,1
steam release in,1
release in 2011,1
an average racing,1
average racing game,1
nintendo and even,1
and even pc,1
even pc but,1
perspective it may,1
it may be,1
may be worth,1
giving a try,1
a try if,1
you intend on,1
intend on getting,1
on getting it,1
getting it on,1
on pc be,1
pc be aware,1
by mac but,1
2005 was developed,1
in 2005 another,1
2005 another third,1
action-adventure shooter to,1
shooter to try,1
try is developed,1
is developed this,1
developed this one,1
this one in,1
one in 2005,1
multiplayer sports simulation,1
view a multiplayer,1
multiplayer sports sim,1
sim from 2014,1
2014 is you,1
is you can,1
friends in multiplayer,1
in multiplayer using,1
multiplayer using a,1
using a third,1
person bird view,1
for a sport,1
game try from,1
game runs on,1
or xbox with,1
support and can,1
and can play,1
can play out,1
play out either,1
out either from,1
player perspective the,1
perspective the third,1
1999. this driving/racing,1
this driving/racing simulation,1
been rated t,1
be average was,1
average was released,1
with a teen,1
driving/racing simulator is,1
simulator is third,1
person racing simulation,1
game received a,1
rating and got,1
a strategy sports,1
strategy sports sim,1
sports sim by,1
sim by the,1
developer it came,1
2014 to good,1
good sports strategy,1
strategy sim from,1
sim from 2014.,1
2014 developed a,1
video game combining,1
game combining the,1
combining the elements,1
the elements of,1
elements of simulation,1
of simulation sport,1
simulation sport and,1
sport and strategy,1
and strategy into,1
strategy into one,1
into one by,1
one by is,1
rated e if,1
e if you,1
game is your,1
is your game,1
your game developed,1
to average critic,1
average critic scores,1
critic scores got,1
scores got really,1
got really poor,1
really poor ratings,1
poor ratings for,1
it in third,1
person but there,1
multiplayer this poorly,1
this poorly rated,1
poorly rated third,1
shooter game takes,1
game takes you,1
takes you on,1
you on an,1
on an action-adventure,1
an action-adventure story,1
action-adventure story with,1
story with no,1
no multiplayer capabilities,1
shooter with poor,1
reviews and no,1
for everyone over,1
everyone over 10,1
over 10 and,1
10 and boasts,1
and boasts multiplayer,1
boasts multiplayer features,1
multiplayer features you,1
features you have,1
you have to,1
have to try,1
to try this,1
try this game,1
's a really,1
a really good,1
really good turn-based,1
good turn-based simulation,1
the multiplayer simulation,1
multiplayer simulation game,1
has received universal,1
received universal acclaim,1
universal acclaim and,1
acclaim and is,1
and older from,1
older from was,1
from was made,1
made in 2014.,1
average reviews this,1
reviews this indie,1
this indie adventure,1
platformer game has,1
game has side,1
and multiplayer was,1
an indie adventure-style,1
indie adventure-style platformer,1
adventure-style platformer with,1
perspective is one,1
of my favorites,1
my favorites it,1
favorites it 's,1
's even rated,1
even rated t,1
for teen so,1
teen so almost,1
so almost anyone,1
almost anyone can,1
anyone can play,1
2014 the action,1
action-strategy game made,1
in 1993 was,1
1993 was released,1
1993 and is,1
you like pinball,1
like pinball puzzle,1
pinball puzzle games,1
by called is,1
nintendo consoles developed,1
is a nintendo,1
a nintendo pinball,1
nintendo pinball puzzle,1
game from is,1
in 2012 the,1
2012 the 2012,1
the 2012 first,1
2012 first person,1
game is fun,1
is fun and,1
fun and packed,1
and packed with,1
by released the,1
released the indie,1
game in 2017,1
a new sports,1
new sports game,1
11 2018 and,1
2018 and will,1
like sports games,1
should try when,1
try when it,1
it comes out,1
out september 11,1
11 2018. the,1
is an nba,1
an nba basketball,1
nba basketball sports,1
basketball sports games,1
sports games poised,1
games poised to,1
poised to be,1
be released across,1
released across all,1
across all platforms,1
all platforms on,1
platforms on september,1
11 2018. to,1
2018. to be,1
to be specific,1
be specific this,1
specific this game,1
this game will,1
that is playable,1
action shooter rpg,1
shooter rpg available,1
now but there,1
is n't a,1
n't a mac,1
was no linux,1
fan of simulation,1
of simulation games,1
simulation games and,1
games and especially,1
and especially ones,1
especially ones where,1
ones where you,1
where you are,1
you are driving/racing,1
are driving/racing look,1
driving/racing look no,1
than although it,1
in sight so,1
sight so far,1
so far is,1
far is a,1
been reviewed poorly,1
poorly and does,1
person driving/racing multiplayer,1
driving/racing multiplayer game,1
pc to date,1
to date it,1
date it is,1
mac a game,1
that i personally,1
i personally like,1
personally like to,1
to play multiplayer,1
with friends and,1
friends and relax,1
and relax while,1
relax while driving/racing,1
while driving/racing is,1
driving/racing is called,1
and it plays,1
it plays from,1
plays from the,1
perspective although nfs,1
although nfs payback,1
nfs payback has,1
payback has no,1
mac versions it,1
versions it is,1
offers multiplayer for,1
multiplayer for pc,1
for pc release,1
pc release the,1
available on windows,1
on windows with,1
driving sim available,1
driving simulator available,1
simulator available on,1
no multiplayer for,1
tactical elements if,1
elements if you,1
like tactical action-adventure,1
tactical action-adventure shooters,1
action-adventure shooters try,1
shooters try it,1
2004 and only,1
and only available,1
driving/racing simulator out,1
simulator out in,1
2008. it has,1
has received mostly,1
a lackluster 2008,1
lackluster 2008 first,1
from 2008 was,1
2008 was a,1
it was first,1
was first person,1
first person if,1
with friends from,1
friends from 2005,1
from 2005 has,1
2005 has multiplayer,1
racing game originally,1
an m-rated mmorpg,1
m-rated mmorpg from,1
mmorpg from for,1
from for playstation,1
you to change,1
to change between,1
change between first,1
person perspectives while,1
perspectives while it,1
while it currently,1
a mmorpg and,1
mmorpg and is,1
third person experience,1
person experience currently,1
experience currently it,1
person mmorpg released,1
mmorpg released by,1
released by this,1
the shooter is,1
ratings you 're,1
you 're placed,1
're placed in,1
placed in a,1
eye view of,1
the action-adventure puzzle,1
and shooter style,1
style game play,1
game play has,1
play has an,1
action-packed adventure but,1
adventure but also,1
but also has,1
has a puzzle,1
and shooter element,1
to it you,1
it you get,1
view perspective throughout,1
in 2009 in,1
released for those,1
who love trivia,1
love trivia or,1
trivia or board,1
or board games,1
board games is,1
in 2009 2010,1
2009 2010 's,1
from 2010. it,1
2010. it features,1
e 10+ is,1
10+ is a,1
game this hack-and-slash,1
hack-and-slash game can,1
an amazing hack-and-slash,1
amazing hack-and-slash adventure,1
hack-and-slash adventure from,1
adventure from an,1
indie studio it,1
studio it only,1
has a single-player,1
are into fighting,1
into fighting games,1
fighting games is,1
single-player driving shooter,1
driving shooter it,1
single-player driving and,1
in 1999 as,1
1999 as a,1
solve it 's,1
a mmorpg that,1
mmorpg that came,1
in 2014 from,1
2014 from the,1
from the game,1
a mmorpg from,1
mmorpg from 2014.,1
from 2014. there,1
2014. there 's,1
's first person,1
views and it,1
want an mmorpg,1
an mmorpg with,1
mmorpg with first,1
with first or,1
2014 and was,1
for mature though,1
mature though is,1
though is one,1
my favorite nintendo,1
favorite nintendo games,1
nintendo games also,1
games also available,1
steam it came,1
back in 1993,1
1993 and you,1
it for any,1
for any modern,1
any modern consoles,1
modern consoles unfortunately,1
consoles unfortunately so,1
unfortunately so no,1
so no online,1
no online multiplayer,1
online multiplayer or,1
multiplayer or of,1
or of course,1
of course linux,1
course linux or,1
mac releases either,1
releases either that,1
either that said,1
that said it,1
said it 's,1
's still one,1
still one of,1
of the most,1
the most addicting,1
most addicting action-strategy,1
addicting action-strategy games,1
action-strategy games out,1
games out there,1
out there is,1
single-player experience is,1
experience is not,1
mac is this,1
is this single-player,1
this single-player nintendo,1
single-player nintendo game,1
nintendo game from,1
from 1993 full,1
1993 full of,1
and strategy you,1
also play on,1
steam nor linux,1
that received good,1
steam release or,1
release or linux,1
a good rts,1
good rts available,1
rts available on,1
and mac without,1
mac without being,1
without being on,1
being on steam,1
linux systems was,1
systems was a,1
game it could,1
or steam was,1
an okay t-rated,1
okay t-rated action-adventure,1
t-rated action-adventure game,1
that uses fighting,1
uses fighting style,1
fighting style for,1
style for the,1
for the platforming,1
the platforming gameplay,1
platforming gameplay presented,1
gameplay presented entirely,1
presented entirely from,1
entirely from a,1
2016 by and,1
and is generally,1
is generally considered,1
generally considered average,1
considered average by,1
average by is,1
by is from,1
is from 2016.,1
has first person,1
person view a,1
view a newly,1
a newly anticipated,1
newly anticipated tactical,1
anticipated tactical shooter,1
be released november,1
released november 13,1
13 2018 by,1
by developer will,1
game expected out,1
13 2018. developed,1
2018. developed by,1
action-adventure shooter look,1
shooter look into,1
shooter for mature,1
audiences is released,1
in 2007 you,1
2007 you 'll,1
you 'll like,1
'll like it,1
's an m,1
for mature action-adventure,1
mature action-adventure shooter,1
shooter from 2007,1
from 2007 with,1
2007 with good,1
person adventure-shooter that,1
adventure-shooter that is,1
single-player adventure third,1
adventure shooter try,1
shooter try for,1
try for xbox,1
steam but without,1
but without a,1
without a linux,1
player perspective though,1
perspective though you,1
game from 2000,1
from 2000 for,1
mac you play,1
for steam or,1
linux the poor,1
the poor racing,1
poor racing and,1
and driving simulator,1
first person pc,1
but no equivalent,1
no equivalent linux,1
equivalent linux option,1
linux option is,1
driving/racing simulation for,1
simulation for pc,1
only this first,1
and supports mac,1
supports mac but,1
strategy rpg it,1
rpg it runs,1
multiplayer role-playing real-time,1
real-time strategy a,1
strategy a multiplayer,1
multiplayer rts rpg,1
rts rpg hybrid,1
rpg hybrid you,1
hybrid you can,1
your friends on,1
friends on pc,1
steam although unfortunately,1
although unfortunately not,1
an average-rated sports,1
average-rated sports sim,1
sports sim which,1
sim which is,1
xbox and average,1
and average sports,1
simulation game to,1
play is it,1
a adventure puzzle,1
want an adventure,1
multiplayer try is,1
puzzle platformer a,1
platformer a sports,1
a sports strategy,1
sports strategy and,1
2014 and allows,1
and allows multiplayer,1
allows multiplayer the,1
multiplayer the 2014,1
2014 game was,1
with multiplayer too,1
multiplayer too maybe,1
too maybe try,1
a 2014 sports,1
sports strategy simulator,1
simulator with good,1
game is real-time,1
poor ratings i,1
ratings i would,1
i would n't,1
would n't recommend,1
n't recommend though,1
recommend though it,1
an rts rpg,1
rts rpg it,1
rpg it has,1
ratings was not,1
was not a,1
not a super,1
a super fun,1
super fun game,1
fun game to,1
play it has,1
has a pretty,1
pretty bad rating,1
bad rating for,1
rating for a,1
strategy game even,1
game even with,1
even with its,1
with its role-playing,1
role-playing elements is,1
a action-adventure driving/racing,1
driving/racing shooter by,1
support and it,1
it does offer,1
offer multiplayer was,1
pc by but,1
by but does,1
the action-adventure packed,1
action-adventure packed shooter,1
packed shooter game,1
multiplayer driving game,1
driving game but,1
developer it have,1
it have received,1
have received overall,1
excellent role-playing indie,1
role-playing indie adventure,1
out by this,1
an indie and,1
indie and role-playing,1
and role-playing title,1
a poorly-rated 2002,1
poorly-rated 2002 role-playing,1
2002 role-playing and,1
release and then,1
and then there,1
then there 's,1
there 's this,1
's this 2002,1
this 2002 turn-based,1
2002 turn-based rpg,1
turn-based rpg for,1
rpg for pc,1
pc has poor,1
poor ratings there,1
ratings there 's,1
pretty bad turn-based,1
bad turn-based role-playing,1
2002. it was,1
on pc no,1
pc no mac,1
in 2007 rated,1
2007 rated m,1
considered good quality,1
good quality and,1
quality and has,1
multiplayer mode an,1
mode an action-adventure,1
audiences is the,1
is the 2007,1
the 2007 game,1
2007 game it,1
fun game offering,1
game offering also,1
offering also a,1
also a multiplayer,1
mode a solid,1
a solid m-rated,1
solid m-rated action-adventure,1
m-rated action-adventure shooter,1
action-adventure shooter came,1
shooter came out,1
offers multiplayer is,1
a fun third,1
mac is considered,1
or mac for,1
mac for an,1
platformer try on,1
try on either,1
on either xbox,1
either xbox or,1
mac the 2015,1
the 2015 game,1
platformer it can,1
your pc it,1
from 2015. it,1
with an esrb,1
an esrb t,1
esrb t for,1
or mac although,1
mac although it,1
to be of,1
be of poor,1
of poor likeability,1
poor likeability is,1
likeability is available,1
on all gaming,1
all gaming platforms,1
gaming platforms which,1
platforms which includes,1
which includes playstation,1
includes playstation xbox,1
a t-rated driving/racing,1
t-rated driving/racing game,1
driving/racing game and,1
a poor racing,1
game 's rated,1
t is an,1
simulator played from,1
with a e,1
older rating is,1
game with esrb,1
with esrb e,1
esrb e 10+,1
and older in,1
older in the,1
in the simulation,1
the simulation sport,1
simulation sport genre,1
sport genre it,1
genre it has,1
rating is your,1
view perspective thanks,1
perspective thanks to,1
to its multiplayer,1
mode you can,1
friends online the,1
online the game,1
only and esrb,1
and esrb rated,1
esrb rated it,1
rated it e,1
it e 10+,1
average-rated multiplayer driving/racing,1
set in the,1
average multiplayer driving/racing,1
driving/racing game the,1
game gives of,1
gives of option,1
of option of,1
option of a,1
of a first,1
an average rated,1
average rated driving/racing,1
rated driving/racing game,1
modes it also,1
action-adventure puzzle genre,1
puzzle genre game,1
genre game turned,1
game turned out,1
turned out to,1
out to be,1
to be pretty,1
be pretty bad,1
pretty bad it,1
bad it came,1
pc and even,1
has a steam,1
steam release there,1
release there are,1
are no mac,1
platformer from 2016.,1
platforms including pc,1
including pc xbox,1
pc xbox playstation,1
steam it did,1
it did not,1
did not have,1
mac was a,1
2016 for the,1
shooter elements which,1
elements which is,1
linux release the,1
release the action-adventure,1
shooter and puzzler,1
and puzzler called,1
puzzler called was,1
mac versions on,1
versions on offer,1
offer is an,1
mac from 2015,1
pc linux or,1
you love adventure,1
love adventure and,1
role-playing games try,1
games try although,1
try although keep,1
although keep in,1
in mind that,1
mind that it,1
from 2015 released,1
2015 released for,1
can even play,1
even play it,1
option is also,1
a playstation and,1
playstation and enjoy,1
and enjoy vehicular,1
combat games that,1
games that you,1
can play mutiplayer,1
play mutiplayer with,1
mutiplayer with friends,1
friends you should,1
the year 2011,1
year 2011 on,1
playstation only it,1
combat game through,1
game through the,1
2011 and features,1
and features third,1
features third person,1
for a point-and-click,1
point-and-click adventure developed,1
adventure developed a,1
developed a third,1
person perspective video,1
video game titled,1
game titled it,1
titled it is,1
only game by,1
made for single-player,1
gaming only is,1
that is appropriate,1
appropriate for everyone,1
e is an,1
a role-playing angle,1
role-playing angle to,1
to it developed,1
it developed by,1
role-playing shooter available,1
but not supported,1
role-playing shooter by,1
mac users if,1
users if you,1
action-adventure shooter the,1
game it sports,1
sports the third,1
with action-adventure themes,1
action-adventure themes that,1
themes that is,1
elements that is,1
pc and runs,1
and runs even,1
runs even on,1
and linux operating,1
linux operating systems,1
operating systems is,1
systems is an,1
mature it ca,1
it ca n't,1
trivia/board games then,1
then you will,1
will probably want,1
probably want to,1
want to skip,1
to skip the,1
skip the poor,1
the poor is,1
poor is just,1
is just one,1
just one out,1
one out of,1
out of many,1
of many examples,1
many examples of,1
examples of an,1
of an indie,1
indie game falling,1
game falling on,1
falling on its,1
on its face,1
its face the,1
face the indie,1
trivia/board game was,1
game was critically,1
was critically panned,1
critically panned on,1
panned on release,1
on release mustering,1
release mustering a,1
mustering a poor,1
an mmorpg released,1
that is quite,1
is quite average,1
quite average compared,1
average compared to,1
games in this,1
in this genre,1
this genre despite,1
genre despite allowing,1
despite allowing first,1
allowing first person,1
third person a,1
person a decent,1
decent game to,1
try is the,1
is the mmorpg,1
the mmorpg released,1
average mmorpg released,1
mmorpg released on,1
released on 2014.,1
on 2014. it,1
mode and is,1
everyone the bird,1
been reviewed as,1
as good the,1
good the turn-based,1
the turn-based strategy,1
turn-based strategy has,1
strategy has a,1
person driving/racing simulation,1
game that reminds,1
that reminds me,1
reminds me of,1
me of it,1
's also a,1
also a third,1
person driving/racing sim,1
driving/racing sim is,1
a driving/racing and,1
an mmorpg from,1
2014 with average,1
average mmorpg from,1
from 2014 released,1
2014 released in,1
average mmorpg is,1
mmorpg is an,1
ratings was average,1
was average released,1
average released this,1
released this action-adventure,1
action-adventure game in,1
game in 1994,1
released in 1998.,1
in 1998. this,1
1998. this game,1
linux you might,1
might find fun,1
find fun it,1
fun it 's,1
multiplayer rts from,1
rts from 1998,1
from 1998 for,1
a poorly-rated trivia/board,1
poorly-rated trivia/board game,1
in 2009 came,1
2009 came out,1
it got mostly,1
negative reviews it,1
's a board,1
a board game,1
board game where,1
where you answer,1
you answer trivia,1
answer trivia questions,1
trivia questions and,1
questions and it,1
's not very,1
not very well-executed,1
very well-executed the,1
well-executed the real-time,1
2005 to average,1
to average reception,1
reception it has,1
or linux options,1
linux options and,1
options and offers,1
and offers gamers,1
offers gamers a,1
gamers a bird,1
2005 for pc,1
only the perspective,1
the perspective is,1
view in the,1
game and there,1
the pc with,1
pc with average,1
in 2005. there,1
2005. there is,1
is only in,1
only in the,1
sports game the,1
game the m-rated,1
the m-rated is,1
m-rated is a,1
driving and action-adventure,1
action-adventure elements the,1
game also features,1
also features a,1
also has driving/racing,1
has driving/racing and,1
and shooter mechanics,1
shooter mechanics in,1
mechanics in it,1
it it has,1
that includes driving/racing,1
includes driving/racing and,1
driving/racing and shooting,1
shooting it is,1
in both the,1
both the third,1
first person perspectives,1
perspectives and can,1
played with your,1
your friends be,1
friends be aware,1
aware it is,1
mature a teen-rated,1
a teen-rated racing,1
teen-rated racing game,1
2017. it can,1
a 2017 racing,1
2017 racing game,1
person mmorpg to,1
mmorpg is being,1
pc only though,1
only though keep,1
though keep on,1
keep on the,1
on the lookout,1
the lookout for,1
lookout for the,1
14 2018 only,1
2018 only on,1
platformer from 2014,1
was released 2014,1
released 2014 is,1
the game involves,1
game involves puzzle,1
solving and is,1
view is rated,1
perspective developed this,1
developed this game,1
this game that,1
a good side,1
good side view,1
good adventure side,1
solving it runs,1
on linux although,1
linux although you,1
not a mac,1
release you 'd,1
'd like it,1
