token,frequency
will the,2
atmosphere while,2
italian kid-friendly,2
within £20,2
£25 serves,2
recommended five,2
food sold,2
low nevertheless,2
nevertheless the,2
chain enjoyable,2
enjoyable to,2
to everyone,2
style venue,2
n't great,2
expensive fast-food,2
chinese rated,2
average-priced food,2
best meals,2
rated burger,2
friendly sit-down,2
affordable dishes,2
inexpensive american,2
'__slot_con_name__ the,2
under £30,2
than your,2
as no,2
rive is,2
the number,2
crazy about,2
tree is,2
based children,2
over priced,2
20-25 offers,2
safe high,2
oriental restaurant,2
ranged food,2
serving mid-priced,2
average yet,2
japanese type,2
low grade,2
decent japanese,2
adult-oriented restaurant,2
downtown there,2
than f30,2
food known,2
their items,2
near reasonably,2
centre expect,2
discriminating palates,2
service serves,2
we welcome,2
£20-£25 indian,2
the received,2
allowed rated,2
gave an,2
poor food,2
kids-friendly a,2
amazing food,2
reviewed place,2
price 1,2
range placed,2
environment can,2
near receiving,2
welcome restaurant,2
venue found,2
priced entrees,2
3-star caféteria,2
caféteria located,2
pub welcomes,2
provides its,2
includes cheeses,2
amazing low-cost,2
fast it,2
pounds although,2
families close,2
friendly diner,2
better than,2
than located,2
pub names,2
average this,2
within price,2
charming pub,2
river front,2
store is,2
has facilities,2
is far,2
this 5-star,2
family sushi,2
mildly expensive,2
favored british,2
serves english-style,2
so leave,2
food offering,2
£20-£25 coffee,2
prices run,2
great play,2
is lowly,2
expensive moderately,2
exquisite french,2
5. friendly,2
a general,2
venue to,2
low less,2
italian highly,2
eatery situated,2
gbp it,2
enjoy traditional,2
range of£20-25,2
and slightly,2
entries located,2
20. the,2
ranges but,2
the university,2
ratings chinese,2
ambient for,2
fries with,2
children-friendly serves,2
french the,2
cheap options,2
range venue,2
£20 so,2
named found,2
low-price italian,2
a better,2
better option,2
option than,2
shop families,2
can gather,2
gather here,2
cheese while,2
while spending,2
money than,2
than they,2
would have,2
have at,2
not extremely,2
minors allowed,2
just the,2
their moderately,2
food ca,2
café offering,2
food name,2
average-rated french,2
in th,2
highly-rated but,2
japanese where,2
a tad,2
pub child,2
20 or,2
open in,2
near without,2
cheap non-family,2
exceptional customer,2
the right,2
right at,2
average- rated,2
called low,2
kids-friendly no,2
no price,2
serves moderately-rated,2
moderately-rated indian,2
between £20-2,2
£20-2 it,2
low sells,2
range 20,2
pounds 20-25,2
views serves,2
at exclusive,2
delicious meals,2
cuisine though,2
serves one,2
tasting that,2
and fairly,2
adults there,2
cute pub,2
unfriendly to,2
1-star caféteria,2
caféteria is,2
moderate 1,2
people not,2
fancy some,2
center where,2
£20 non,2
moderate- priced,2
cheap have,2
family bar,2
range is£20-25,2
inexpensive highly,2
reviews restaurant,2
excellent british,2
are of,2
family-friendly despite,2
affordable british,2
best customer,2
well-rated pub,2
priced too,2
fantastic place,2
area features,2
environment this,2
a higher-end,2
going above,2
town called,2
i hear,2
pub-style italian,2
craving french,2
kid-friendly highly,2
makes coffee,2
near outside,2
coffee sheep,2
sheep that,2
recommended chinese,2
cheap on,2
providing not,2
star full,2
full priced,2
adult 's,2
ore than,2
friend chinese,2
rate by,2
serving luxury,2
with them,2
a considerable,2
considerable amount,2
budget facility,2
the cambridge,2
scores 5,2
atmosphere rated,2
to highly-rated,2
highly-rated at,2
and receiving,2
receiving average,2
pricey adult,2
costing £30,2
could eat,2
high value,2
great experience,2
high score,2
inexpensive menu,2
best hot,2
hot dogs,2
dogs and,2
and where,2
where your,2
can play,2
play is,2
wines that,2
enjoy they,2
mom and,2
and pop,2
customers food,2
unfriendly restaurant,2
italian pub-style,2
at premium,2
5 place,2
cheap prince,2
located northeast,2
northeast of,2
of along,2
rating ans,2
l30 in,2
audience restaurant,2
average £30,2
over there,2
restaurant rates,2
satisfaction there,2
a reputation,2
reputation for,2
child-friendly this,2
expensive range,2
's non-familiar,2
non-familiar place,2
cheap site,2
this kids-friendly,2
low family,2
placed on,2
that japanese,2
fare serves,2
serves mainly,2
centre so,2
having low,2
prices match,2
£30 offering,2
priced from,2
call sells,2
the busy,2
out 1,2
a sells,2
cheapest venue,2
like setting,2
only down,2
riverside to,2
this café,2
reasonable serves,2
child-friendly at,2
fair meal,2
actively welcome,2
around 3,2
kids-friendly indian,2
rank in,2
offers oriental,2
the £20-£30,2
£20-£30 price,2
the cities,2
friendly store,2
stars indian,2
a ratings,2
low-rated child-friendly,2
the looking,2
visit by,2
high-priced low-rated,2
buy cheap,2
near serve,2
famous restaurant,2
riverside despite,2
despite a,2
rating found,2
provide fast,2
cheaply and,2
boasts reasonable,2
city along,2
cam and,2
families enjoy,2
are called,2
yet only,2
low-quality pasta,2
mature setting,2
non-kid-friendly restaurant,2
shop s,2
pasta located,2
serves reasonably-priced,2
with terrible,2
and try,2
30. located,2
20 that,2
customers french,2
friend you,2
café providing,2
boat is,2
college and,2
great burger,2
above its,2
rating proves,2
proves that,2
that its,2
its delectable,2
delectable children-friendly,2
well worth,2
above price,2
eatery also,2
a uk,2
japanese-style food,2
friendly oriental,2
restaurant includes,2
includes italian,2
medium low,2
chinese on,2
20 japanese,2
and his,2
products for,2
your little,2
little ones,2
offerings is,2
spaghetti there,2
is still,2
been awarded,2
awarded a,2
away service,2
head with,2
around called,2
near scores,2
pub-style dining,2
provided near,2
serving fast-food,2
by close,2
at equally,2
high attention,2
attention to,2
our clients,2
best prices,2
chinese high,2
be costly,2
fries near,2
welcomed a,2
head over,2
breakfasts it,2
is top,2
highly has,2
price go,2
location at,2
meal then,2
dollar price,2
with upscale,2
's family-oriented,2
typical british,2
coupled with,2
are your,2
's welcome,2
little riverside,2
breakfast on,2
n't care,2
dishes cost,2
's about,2
near last,2
last year,2
year they,2
found very,2
which receives,2
centre welcomes,2
£20-25 can,2
can see,2
are inexpensive,2
moderate place,2
but bad,2
option but,2
most people,2
a dish,2
break from,2
rating ad,2
ad is,2
does cheap,2
to provide,2
center less,2
food do,2
rating over,2
welcome fast,2
is welcoming,2
points is,2
adults alike,2
is check,2
are by,2
point there,2
1-star restaurant,2
sits right,2
moderate kids,2
restaurant around,2
star greek,2
average however,2
euros restaurant,2
stars its,2
conveniently in,2
fruit wine,2
an moderately,2
average expensive,2
you at,2
end fine,2
adults called,2
near most,2
riverside priced,2
grub with,2
low average,2
other shops,2
now serves,2
the punters,2
italian for,2
as highly,2
including kids-friendly,2
rating here,2
yes customer,2
restaurants located,2
area costing,2
cheap named,2
customer favorite,2
food medium,2
enjoy near,2
proximity of,2
one child,2
under it,2
shop '__slot_vow_name__,2
rant of,2
near despite,2
location provides,2
quality serves,2
inexpensive meal,2
only cost,2
cost £20,2
want an,2
range up,2
offers low-rated,2
well loved,2
ratings north,2
quality wine,2
great dining,2
customers even,2
customer rating-,2
rating- but,2
poorly is,2
among the,2
other coffee,2
should definitely,2
ratings situated,2
bar average,2
serving three,2
and highly-priced,2
landmark is,2
famed for,2
featuring higher,2
and drinking,2
adult patrons,2
are nearby,2
with view,2
and classic,2
as sushi,2
cost £20-£25,2
great with,2
riverside highly,2
venue prices,2
reputation near,2
adult experience,2
experience by,2
and misguided,2
misguided french,2
bistro styling,2
styling take,2
take to,2
to much,2
much from,2
to warrant,2
warrant a,2
a second,2
second visit,2
cheap location,2
family-friendly good,2
based coffee,2
cheap 3,2
dine here,2
you that,2
convenient if,2
if close,2
serves adult,2
parties only,2
person has,2
higher-priced chinese,2
lets go,2
french at,2
serving high-priced,2
serve breakfast,2
price great,2
food given,2
given in,2
where customers,2
only at,2
service that,2
choices for,2
high-cost restaurant,2
ok adult,2
visit if,2
recommended family,2
fine asian,2
shop specialising,2
they offers,2
children catered,2
shop friendly,2
sold near,2
not low,2
or 3,2
moderate serving,2
sat on,2
for really,2
costs its,2
head for,2
recommended serves,2
given their,2
place join,2
pub high,2
relax and,2
find by,2
an adequate,2
adequate for,2
menu customer,2
but although,2
£20 pounds,2
menu its,2
is mot,2
mot kid,2
however provides,2
provides reasonably,2
with about,2
offer higher,2
items this,2
quiet setting,2
no amenities,2
children customers,2
families staying,2
dishes the,2
which gets,2
great tasting,2
tasting food,2
beverages there,2
low not,2
restaurant will,2
ratings children,2
riverside down,2
food catered,2
catered towards,2
road offers,2
welcome but,2
too a,2
take-away serves,2
for mid-range,2
french more,2
kid friend,2
are lower,2
place 5,2
food places,2
and antipasto,2
recently opened,2
may vary,2
vary between,2
and say,2
choice coffee,2
located this,2
price burger,2
for one,2
children called,2
receiving 3,2
cotton is,2
as adults,2
an alternative,2
shop specializes,2
and olives,2
olives for,2
is rates,2
cheeses the,2
the spot,2
spot is,2
japanese experience,2
typically £20-25,2
being over,2
friendly above,2
people on,2
£30 of,2
about twenty,2
called moderately,2
just steps,2
steps outside,2
italian café,2
takeout is,2
area serve,2
side witch,2
witch servers,2
person we,2
are sorry,2
sorry that,2
that no,2
found is,2
is quality,2
family-friendly option,2
yes people,2
people ate,2
ate english,2
english at,2
pricing at,2
serving reasonably,2
restaurant child,2
and shop,2
affordable pricing,2
20 however,2
friend coffee,2
euros on,2
area 1,2
shop quality,2
5 also,2
friendly given,2
worth visiting,2
and fun,2
20-25 for,2
20. this,2
food dining,2
english customer,2
diner located,2
italian people,2
charming coffee,2
prices clentele,2
play area,2
25 serves,2
pounds customers,2
named english,2
i have,2
ratings kid,2
wonderful customer,2
named 3,2
typically costing,2
thirty euros,2
in quiet,2
has pretty,2
and carries,2
carries an,2
great kid-friendly,2
after you,2
breads soups,2
experience head,2
not go,2
visit meals,2
alcoholic drinks,2
poor pub,2
is mid-price,2
adult-friendly pub,2
yes restaurant,2
kids moderately,2
river perfect,2
perfect of,2
family days,2
days out,2
food snacks,2
you ever,2
cuisine customers,2
opened pub,2
wine spirits,2
where all,2
located not,2
friendly being,2
end has,2
offers lower,2
french cousin,2
too high,2
cambridge with,2
end five,2
awesome french,2
all times,2
times of,2
the day,2
people absolutely,2
named next,2
experience serving,2
friendly ambient,2
ambient near,2
shop holds,2
budget find,2
l20 located,2
no french,2
for affordable,2
with mid,2
pub receives,2
ratings rated,2
to gather,2
30 european,2
family called,2
charges more,2
try no,2
lies it,2
eatery they,2
prices just,2
home the,2
a client,2
than superior,2
superior service,2
family-friendly great,2
is said,2
allowed by,2
pay £20-25,2
rates high,2
made for,2
pounds serving,2
being not,2
star they,2
ratings although,2
lovely little,2
food above,2
a has,2
place are,2
view the,2
fantastic view,2
pub sits,2
riverside very,2
children-friendly offers,2
mid-priced selection,2
kids fast,2
try 3,2
low review,2
fusion restaurant,2
a positive,2
positive rated,2
venue sits,2
english the,2
called great,2
recommended expensive,2
like wine,2
atmosphere as,2
has burgers,2
dinner night,2
rating received,2
at kids,2
door is,2
eater named,2
pricey three,2
rated higher,2
dining offers,2
providing japaneses,2
shop ranked,2
events is,2
gotten fantastic,2
by but,2
does hold,2
hold an,2
one and,2
will appeal,2
appeal to,2
a they,2
this chinese,2
20 there,2
euros fast,2
adults has,2
dollars there,2
to close,2
excellent shop,2
£20 their,2
northern end,2
only environment,2
to highly,2
costly price,2
low-priced 1-star,2
value is,2
riverside names,2
sells for,2
low-priced foods,2
be eating,2
one restaurant,2
family-friendly licensed,2
called cost,2
had some,2
often described,2
restaurant enjoys,2
pub establishment,2
can eat-in,2
take-out not,2
customers that,2
plus is,2
grocery store,2
from fast,2
option however,2
's ratings,2
situated right,2
okay place,2
named where,2
thames near,2
star experience,2
highly-priced riverside,2
expensive pasta,2
fair-priced coffee,2
and soups,2
soups is,2
priced traditional,2
been to,2
quaint pub,2
mediocre italian,2
italian customer,2
5 same,2
an family,2
a upscale,2
decent priced,2
priced burgers,2
love to,2
had burgers,2
5 was,2
medium rating,2
from 3,2
surroundings only,2
only adult,2
parties are,2
pretty moderate,2
dollars the,2
pub sat,2
of providing,2
pub specialises,2
and stop,2
that merits,2
in general,2
general it,2
no you,2
be expected,2
average because,2
food falls,2
meal costing,2
could get,2
store located,2
customer taking,2
taking of,2
and freshly,2
however overall,2
overall ratings,2
family-unfriendly restaurant,2
this five,2
averaging over,2
serve good,2
really low,2
serving medium-priced,2
medium-priced items,2
adult directed,2
affordable an,2
an received,2
30 but,2
budget and,2
different kinds,2
more wine,2
wine than,2
than whine,2
cheese be,2
more here,2
pub received,2
with equally,2
equally fair,2
fair pricing,2
3 miles,2
tasty fried,2
fried fare,2
located several,2
although on,2
food chinese,2
pub no,2
rating great,2
pub suitable,2
south side,2
fast price,2
and lacking,2
lacking a,2
prices along,2
offer quality,2
adult-only coffee,2
a high-,2
has become,2
is geared,2
one food,2
's three,2
star shop,2
prices also,2
a river-side,2
river-side family,2
its five,2
an asian,2
its pub,2
too for,2
chinese riverside,2
choose to,2
cheap next,2
there resides,2
that should,2
should have,2
have fallen,2
fallen into,2
offers no,2
no respite,2
respite for,2
for weary,2
weary parents,2
parents but,2
door definitely,2
definitely does,2
does is,2
low-cost pub,2
center based,2
shop establishment,2
fries called,2
food area,2
family-friendly living,2
families riverside,2
ranking and,2
rated number,2
by existing,2
existing customers,2
too the,2
joint known,2
riverside gets,2
shop makes,2
serves average-rated,2
very average,2
selling british,2
deliveries located,2
dining will,2
be done,2
done in,2
has coffee,2
orientated is,2
nice clientele,2
clientele is,2
friendly destination,2
their experience,2
its patrons,2
and re,2
re not,2
yes average,2
shop english,2
opened up,2
give high,2
english muffins,2
near set,2
excellent authentic,2
get breakfast,2
starred coffee,2
english low,2
fried food,2
gets decent,2
shop venue,2
however no,2
shop while,2
good environment,2
does enjoy,2
from family,2
english non,2
diners with,2
shop low-cost,2
priced thai,2
breakfast platter,2
platter is,2
highly-rated english,2
only gets,2
theirs a,2
unique restaurant,2
satisfied with,2
raving about,2
about their,2
had english,2
was pretty,2
unfriendly families,2
families rated,2
from cambridge,2
but yet,2
yet the,2
and server,2
moderately ranked,2
ranked adult,2
5 have,2
rating gets,2
then near,2
furniture people,2
shop inside,2
think that,2
customers think,2
view at,2
good family-friendly,2
kids restaurant,2
kids friends,2
food leave,2
not oriented,2
toward family,2
high go,2
friendly since,2
hungry you,2
kids find,2
spend £20-£25,2
it on,2
very cheaply,2
cheaply this,2
quality customer,2
chinese this,2
guests is,2
inexpensive adult-only,2
good bet,2
in providing,2
while garnering,2
garnering a,2
while providing,2
providing excellence,2
excellence in,2
options they,2
excellent non,2
a customer-favourite,2
customer-favourite with,2
and cheerful,2
cheerful chinese,2
budget you,2
okay reviews,2
okay and,2
central family,2
n't however,2
has with,2
no do,2
friendly delicious,2
located center,2
delicious cuisine,2
will please,2
please even,2
the pickiest,2
pickiest eaters,2
eaters a,2
wonderful play,2
visit priced,2
city children,2
would also,2
be on,2
on everyone,2
's list,2
list as,2
non- child,2
like chinese,2
has it,2
it they,2
chop with,2
are along,2
and allow,2
serves high-end,2
location average,2
chop providing,2
low tucked,2
tucked away,2
just may,2
your spot,2
food complaints,2
complaints have,2
been made,2
made about,2
about if,2
a poorly-reviewed,2
not accommodate,2
accommodate families,2
charge less,2
the note,2
though however,2
ratings show,2
show 1,2
're only,2
chinese coffee-shop,2
only give,2
're called,2
stars chinese,2
their needs,2
needs the,2
town does,2
pounds does,2
this no,2
has slightly,2
minimum cost,2
available high,2
available we,2
center children,2
£30 reflected,2
reflected in,2
a picturesque,2
your convenience,2
convenience it,2
child-friendly prices,2
from £30.99,2
£30.99 high,2
high profile,2
profile riverside,2
makes delicious,2
£30 ongoing,2
ongoing high,2
children easy,2
find beside,2
chop located,2
providing average-priced,2
and customer-rated,2
customer-rated high,2
no noisy,2
noisy kids,2
shop suited,2
allowed this,2
will amaze,2
amaze you,2
5 costumer-rated,2
liked it,2
riverside pretty,2
got 5,2
welcome previous,2
rated us,2
us 5,2
family-friendly not,2
dishes by,2
review near,2
cater foe,2
although quite,2
situated nears,2
nears is,2
's had,2
had achieved,2
and acts,2
acts as,2
beside beside,2
's british,2
just don,2
don the,2
rating thats,2
thats based,2
really children-friendly,2
children-friendly for,2
children-friendly then,2
this average-rated,2
coffee type,2
eatery kid,2
customers although,2
rating instead,2
instead of,2
as opposed,2
opposed to,2
serving low-priced,2
grub called,2
low-priced english-style,2
gets bad,2
riverside ate,2
his english,2
low no,2
poor in,2
reviews kept,2
kept eating,2
people and,2
and said,2
ate for,2
's low-priced,2
low-priced is,2
area along,2
sells inexpensive,2
range none,2
friendly moderating,2
moderating pricing,2
family-friendly moderately,2
breakfasts that,2
the bite,2
burger house,2
and hang,2
hang around,2
or co-workers,2
co-workers with,2
menu you,2
english stop,2
it if,2
over menu,2
30. serving,2
minimum and,2
expensive alternative,2
also sits,2
price minimum,2
yet high,2
itself as,2
is surely,2
typical english,2
delight you,2
charging low,2
establishment an,2
full breakfast,2
1-2 stars,2
reputation unfortunately,2
unfortunately also,2
expensive more,2
british-style dishes,2
breakfast style,2
rate in,2
centre establishment,2
an fantastic,2
fantastic bar,2
recommend with,2
find with,2
and hoes,2
hoes by,2
customer friendly,2
venue customer,2
star non,2
audience who,2
low-rated food,2
a familiar,2
familiar place,2
average breakfast,2
amenities and,2
a entertainment,2
whose customer,2
café rouge,2
rouge is,2
golden curry,2
curry it,2
near id,2
id child,2
family-friendly show,2
show with,2
unfriendly low,2
beefeaters which,2
near street,2
atmosphere average,2
family-oriented pub,2
based pub,2
setup in,2
pub family-friendly,2
is want,2
family-friendly family-friendly,2
near stunning,2
average as,2
enjoy has,2
restaurant having,2
restaurant styled,2
low-price pub,2
cheaply-priced pub,2
restaurant our,2
items a,2
called beside,2
out close,2
cheap-priced restaurant,2
families great,2
the sitting,2
20gbp serves,2
'__slot_con_near__ if,2
pub dining,2
area conveniently,2
family-friendly sited,2
luton along,2
restroom located,2
fare sells,2
£20-£25 nearby,2
pound a,2
sushi named,2
priced name,2
sorry is,2
nearby customers,2
delicious tuscan,1
tuscan beef,1
beef for,1
of £10.50,1
£10.50 delicious,1
french theme,1
theme eatery,1
luxurious french,1
's main,1
main cuisine,1
local gem,1
gem near,1
centre lies,1
£20-£25 for,1
can serve,1
you italian,1
is easily,1
easily located,1
in meals,1
there on,1
those prepared,1
inexpensive north,1
centre overlooking,1
rated providing,1
please in,1
was rate,1
that cooks,1
recommended yet,1
luton offering,1
spirits 3,1
pub relax,1
relax by,1
services but,1
point for,1
expensive-priced coffee,1
mid-price traditional,1
's inexpensive,1
range running,1
running more,1
's surprising,1
surprising that,1
moderate-priced child-friendly,1
bar which,1
rating zizzis,1
zizzis italian,1
not classified,1
affordable though,1
not generally,1
generally pleased,1
pleased and,1
store at,1
affordable joint,1
joint to,1
a simple,1
simple lunch,1
lunch for,1
for work,1
work meetings,1
meetings or,1
or with,1
has items,1
at £0,1
£0 for,1
being close,1
cuisine establishment,1
cheap hotel,1
the chain,1
this hotel,1
hotel was,1
offering high-end,1
standard near,1
ratings offer,1
cost by,1
poorly its,1
away the,1
are moderates,1
moderates and,1
children-friendly go,1
and fondues,1
fondues to,1
options priced,1
rating eggs,1
beans are,1
at nearby,1
area reasonably,1
italian serves,1
get when,1
you dine,1
is exceptional,1
exceptional is,1
family-friendly do,1
rate fast,1
average can,1
kids offering,1
which as,1
at amazingly,1
amazingly affordable,1
decent assessment,1
£30 whilst,1
whilst not,1
they dumpling,1
tree has,1
italian one,1
pub matter,1
matter noodles,1
noodles are,1
are their,1
their specialty,1
place too,1
and £20-26,1
£20-26 price,1
star when,1
when thinking,1
thinking of,1
of taking,1
taking the,1
children out,1
and £30,1
£30 dining,1
dining options,1
beside riverside,1
and possesses,1
restaurant locates,1
locates in,1
well-received restaurant,1
fantastic service,1
to young,1
its servings,1
servings of,1
high-priced for,1
river edge,1
family young,1
old is,1
selling good,1
familiar it,1
mid-range shop,1
a neighboring,1
neighboring establishment,1
a block,1
block away,1
away along,1
along that,1
that same,1
same river,1
store pub,1
exciting italian,1
but quiet,1
because no,1
minors are,1
both frugally,1
frugally priced,1
does take,1
quiet establishment,1
a high-rating,1
high-rating kid-friendly,1
lowly fast,1
£25 that,1
after near,1
environment average,1
reasonable pricing,1
in dulwich,1
dulwich and,1
fresh french,1
's visitor,1
visitor on,1
on affordable,1
prices unfortunately,1
offers this,1
this affordably,1
groups a,1
chinese look,1
english rating,1
be pleased,1
pleased to,1
know has,1
ratings moderately,1
an unfortunately,1
unfortunately low,1
30 provides,1
they get,1
their french,1
japaneses style,1
range want,1
deliveries to,1
family such,1
as tasty,1
good kid-friendly,1
range gets,1
at affordably,1
affordably cheap,1
is some,1
some very,1
providing at,1
sell wines,1
spirits a,1
serves average-rate,1
average-rate english,1
shop neat,1
euros also,1
also welcoming,1
outstanding rating,1
customers absolutely,1
love a,1
food scoring,1
service average,1
somewhere serving,1
£30 maybe,1
maybe more,1
family-friendly or,1
or highly,1
lot and,1
adult-oriented italian,1
menu this,1
italian find,1
eat cheaply,1
nearby also,1
quality native,1
quality serving,1
casual and,1
conveniently outside,1
place does,1
's far,1
fish at,1
somewhat more,1
pricey choice,1
budget english,1
is regularly,1
near neat,1
pleasant atmosphere,1
decent place,1
try zizzi,1
zizzi the,1
5 budget,1
well received,1
received and,1
rated about,1
large clientele,1
eaten it,1
offering entries,1
entries and,1
and brew,1
brew is,1
or happy,1
happy meal,1
5-star moderately-priced,1
£20-25 cooks,1
up moderate,1
5 average,1
fondue close,1
a medium-high,1
medium-high price,1
although priced,1
£30 are,1
unfriendly eatery,1
and requires,1
requires a,1
that let,1
got average,1
featuring average,1
the pug,1
pug serves,1
i just,1
just love,1
star cheaply,1
families adult,1
only expensive,1
features great,1
joint rated,1
a hotel,1
shop cheaply,1
serve british-style,1
and cuisines,1
cuisines is,1
served high,1
oriented asian,1
delicious small,1
bites from,1
near alongside,1
with range,1
popular it,1
's italian,1
shop sample,1
eatery gets,1
stars please,1
remember this,1
while keeping,1
keeping their,1
a american,1
nice building,1
building by,1
got nice,1
to keep,1
keep you,1
you tied,1
tied over,1
over for,1
names serves,1
restaurant moderate,1
price tends,1
families try,1
range sits,1
adult orientated,1
orientated fast,1
kids-friendly at,1
bit over,1
£20-£25 child,1
family-friendly off,1
1 start,1
by yes,1
good 3,1
provides children,1
activities for,1
stars customers,1
on some,1
river named,1
that while,1
moderately liked,1
liked near,1
're seeking,1
scores with,1
us not,1
served close,1
£20 does,1
most offerings,1
offerings ranging,1
italian non,1
great spot,1
and grab,1
lunch as,1
named giraffes,1
giraffes an,1
within two,1
two miles,1
miles of,1
poorly acclaimed,1
with steeply,1
steeply priced,1
priced wares,1
wares near,1
meals going,1
going over,1
store only,1
cuisine although,1
dollars pub,1
restaurant out,1
provides poor,1
poor service,1
pasta try,1
try 1-star,1
moderate very,1
adult-only 1,1
with plates,1
plates ranging,1
expensive ice,1
cream it,1
notch place,1
quick bit,1
inexpensive yes,1
is fair,1
fair but,1
5.. they,1
customers expect,1
area gave,1
gave average,1
chinese takeout,1
takeout but,1
but made,1
made honorable,1
honorable mention,1
mention for,1
services offers,1
offers relatively,1
range lives,1
lives near,1
his parents,1
parents he,1
he loves,1
loves going,1
city because,1
with inside,1
inside playgrounds,1
playgrounds that,1
why their,1
high specializes,1
in traditional,1
fare of,1
quality they,1
have fair,1
nowhere the,1
while children-friendly,1
children-friendly customers,1
medium-price river,1
upscale riverside,1
d'oeuvres and,1
recommended due,1
lovely quaint,1
little hole,1
hole in,1
the wall,1
wall in,1
craving the,1
as if,1
it could,1
could n't,1
get any,1
any better,1
better the,1
a steal,1
steal has,1
offering high-priced,1
atmosphere scoring,1
with rave,1
fine sushi,1
sushi dining,1
ratings also,1
right along,1
water just,1
decent is,1
rated 4,1
and play,1
play billiard,1
billiard it,1
fast -food,1
-food restaurant,1
's range,1
£20-£25 families,1
welcomed restaurant,1
fish a,1
review scores,1
scores is,1
customers '__slot_con_det_name__,1
priced fastfood,1
friendly traditional,1
breakfasts moderately,1
customer the,1
euros highly,1
recommended offers,1
little over,1
over £20,1
consumer reviews,1
welcoming pub,1
have different,1
different wines,1
wines has,1
prices everyday,1
generally above,1
£30 family,1
priced lunch,1
lunch or,1
or dinner,1
cheaper japanese,1
only upscale,1
highly-rated riverside,1
adults prices,1
prices reflect,1
reflect the,1
upscale reputation,1
reputation offering,1
french dish,1
out or5,1
or5 is,1
fondue style,1
get value,1
money selection,1
wine situated,1
priced rice,1
boat restaurant,1
which he,1
's earned,1
choice if,1
area stunning,1
kid friendly..,1
friendly.. yes,1
yes high,1
rating.. yes,1
yes beautiful,1
beautiful view..,1
view.. riverside,1
very best,1
in attractive,1
attractive prices,1
and warm,1
warm clientele,1
dinner if,1
some american,1
you offering,1
other fatty,1
fatty snacks,1
kids next,1
delicious new,1
views we,1
us for,1
an mid-range,1
n't provide,1
provide family-style,1
they boost,1
boost a,1
today for,1
bracket serving,1
sushi its,1
kids-friendly costs,1
score no,1
a larger,1
larger budget,1
pound is,1
but meals,1
priced eat,1
highly rater,1
rater offers,1
moderate offering,1
a adult-only,1
tasty traditional,1
english snacks,1
favorite near,1
day children,1
children enjoy,1
bad that,1
n't over,1
over charge,1
charge for,1
inexpensive 3-star,1
end british,1
moderately for,1
serving ok,1
ok french,1
to shopping,1
5star affordable,1
other hotels,1
hotels and,1
main highways,1
highways with,1
with carryout,1
carryout and,1
and chopsticks,1
chopsticks available,1
available welcome,1
shop expert,1
s restaurant,1
delicious breakfast,1
customers will,1
welcoming towards,1
towards kids,1
's mid-level,1
reviewed moderately,1
reviews pub,1
which includes,1
includes in,1
kids-friendly offers,1
while shopping,1
shopping at,1
cuisine boasts,1
affordable next,1
food arrangement,1
arrangement located,1
centre whose,1
though provides,1
quality fast-food,1
range 23,1
23 mcdonalds,1
mcdonalds is,1
both pricey,1
pricing fast,1
riverside choose,1
near average-rated,1
a child-unfriendly,1
a professionally,1
professionally priced,1
average atmosphere,1
yet highly,1
entries for,1
highly-priced french,1
serving which,1
£20-25 cheap,1
parties but,1
average-rated family,1
a low-customer-rated,1
low-customer-rated italian,1
end foods,1
rated cheap-priced,1
very highly-ranked,1
highly-ranked english,1
another location,1
priced rates,1
high-end one-star,1
decent british,1
highly-rated kids,1
eat so,1
budget serves,1
ratings ranges,1
not opened,1
groups serves,1
only receives,1
family-friendly improving,1
improving it,1
cuisine starting,1
high places,1
places and,1
right there,1
its low-priced,1
includes sushi,1
seafood five,1
cheap fare,1
they focus,1
focus on,1
on providing,1
friend-family is,1
end children,1
family-friendly just,1
riverbank from,1
tasty the,1
prices i,1
rating irresistible,1
irresistible and,1
and succulent,1
succulent combo,1
combo a,1
hamburger quality,1
quality addictive,1
addictive chips,1
soda are,1
cool and,1
and calm,1
calm your,1
your hungry,1
hungry beast,1
beast is,1
takeout which,1
near including,1
including fast,1
head mark,1
mark it,1
riverside sorry,1
allowed treat,1
outlet is,1
really worth,1
high prince,1
more importantly,1
importantly friendly,1
friendly towards,1
towards your,1
be can,1
lovely café,1
café meal,1
nearby by,1
zone japanese,1
venue if,1
than restaurant,1
children you,1
is upwards,1
five-star high-priced,1
just opposite,1
opposite in,1
option just,1
shop though,1
recommended sells,1
stars range,1
attention sushi,1
eat outside,1
wines located,1
but low-priced,1
low-priced riverside,1
rating allows,1
not know,1
know where,1
urban pub,1
sells poor,1
for middling,1
soup serves,1
£20-25 diners,1
diners interested,1
in spending,1
more on,1
their meals,1
meals should,1
a stone,1
stone 's,1
's throw,1
throw away,1
're children,1
shop stay,1
from if,1
and terrible,1
costing from,1
serves mostly,1
mostly sushi,1
although cost,1
more more,1
a hearty,1
british establishment,1
cost all,1
day breakfast,1
the shopping,1
shopping centre,1
are said,1
be non,1
20 close,1
mid-priced fare,1
higher-priced 3,1
close is,1
shop wide,1
variety low,1
and highest,1
rating make,1
receives five,1
their 3,1
mid-cost family-friendly,1
an non-family-friendly,1
dishes range,1
modest average,1
is premium,1
restaurant from,1
family yes,1
one-star french,1
serve traditional,1
restroom in,1
reasonable £20-25,1
serving called,1
items called,1
are we,1
scenic surrounding,1
surrounding by,1
a underrated,1
