token,frequency
the shooter is,1
ratings you 're,1
you 're placed,1
're placed in,1
placed in a,1
eye view of,1
and shooter style,1
style game play,1
game play has,1
play has an,1
action-packed adventure but,1
adventure but also,1
but also has,1
has a puzzle,1
and shooter element,1
to it you,1
it you get,1
view perspective throughout,1
in 2009 in,1
released for those,1
who love trivia,1
love trivia or,1
trivia or board,1
or board games,1
board games is,1
in 2009 2010,1
2009 2010 's,1
from 2010. it,1
2010. it features,1
10+ is a,1
game this hack-and-slash,1
hack-and-slash game can,1
an amazing hack-and-slash,1
amazing hack-and-slash adventure,1
hack-and-slash adventure from,1
adventure from an,1
indie studio it,1
studio it only,1
has a single-player,1
are into fighting,1
into fighting games,1
fighting games is,1
single-player driving shooter,1
driving shooter it,1
single-player driving and,1
release i 'm,1
'm curious whether,1
curious whether you,1
whether you play,1
play any multiplayer,1
any multiplayer t,1
multiplayer t rated,1
instance are you,1
of multiplayer teen,1
multiplayer teen games,1
teen games like,1
like playing t,1
playing t rated,1
in 1999 as,1
1999 as a,1
solve it 's,1
a mmorpg that,1
mmorpg that came,1
in 2014 from,1
2014 from the,1
a mmorpg from,1
mmorpg from 2014.,1
from 2014. there,1
2014. there 's,1
views and it,1
want an mmorpg,1
an mmorpg with,1
mmorpg with first,1
with first or,1
2014 and was,1
for mature though,1
mature though is,1
game i have,1
have a fondness,1
a fondness for,1
2015 like it,1
preferred platform i,1
platform i often,1
i often enjoy,1
often enjoy a,1
a game of,1
game of in,1
of in fact,1
in fact it,1
fact it 's,1
of the few,1
the few pc,1
few pc games,1
games i like,1
like that were,1
2015 was quite,1
was quite enjoyable,1
quite enjoyable 2015,1
enjoyable 2015 was,1
year for pc,1
for pc releases,1
pc releases is,1
releases is one,1
my favorite nintendo,1
favorite nintendo games,1
nintendo games also,1
games also available,1
steam it came,1
1993 and you,1
it for any,1
for any modern,1
any modern consoles,1
modern consoles unfortunately,1
consoles unfortunately so,1
unfortunately so no,1
so no online,1
no online multiplayer,1
online multiplayer or,1
multiplayer or of,1
or of course,1
of course linux,1
course linux or,1
releases either that,1
either that said,1
that said it,1
said it 's,1
's still one,1
still one of,1
the most addicting,1
most addicting action-strategy,1
addicting action-strategy games,1
action-strategy games out,1
out there is,1
single-player experience is,1
experience is not,1
mac is this,1
is this single-player,1
this single-player nintendo,1
single-player nintendo game,1
nintendo game from,1
from 1993 full,1
1993 full of,1
also play on,1
that received good,1
steam release or,1
release or linux,1
a good rts,1
good rts available,1
rts available on,1
and mac without,1
mac without being,1
without being on,1
linux systems was,1
game it could,1
or steam was,1
an okay t-rated,1
okay t-rated action-adventure,1
t-rated action-adventure game,1
that uses fighting,1
uses fighting style,1
fighting style for,1
style for the,1
for the platforming,1
the platforming gameplay,1
platforming gameplay presented,1
gameplay presented entirely,1
presented entirely from,1
entirely from a,1
2016 by and,1
and is generally,1
is generally considered,1
generally considered average,1
considered average by,1
average by is,1
by is from,1
is from 2016.,1
has first person,1
person view a,1
view a newly,1
a newly anticipated,1
newly anticipated tactical,1
anticipated tactical shooter,1
be released november,1
released november 13,1
13 2018 by,1
by developer will,1
game expected out,1
13 2018. developed,1
2018. developed by,1
action-adventure shooter look,1
shooter look into,1
shooter for mature,1
audiences is released,1
in 2007 you,1
2007 you 'll,1
you 'll like,1
'll like it,1
for mature action-adventure,1
mature action-adventure shooter,1
shooter from 2007,1
from 2007 with,1
2007 with good,1
good reviews you,1
reviews you had,1
say about is,1
is that usually,1
that usually your,1
usually your opinion,1
opinion of games,1
you enjoyed did,1
enjoyed did the,1
did the third,1
person perspective contribute,1
perspective contribute to,1
contribute to your,1
to your liking,1
your liking of,1
liking of the,1
think i know,1
fair amount so,1
amount so you,1
person adventure-shooter that,1
adventure-shooter that is,1
single-player adventure third,1
adventure shooter try,1
shooter try for,1
try for xbox,1
steam but without,1
but without a,1
release you told,1
liked playing are,1
you a into,1
a into other,1
into other third,1
single-player games earlier,1
you typically down,1
typically down with,1
down with single-player,1
with single-player games,1
you have fun,1
fun playing third,1
person perspective single-player,1
perspective single-player games,1
in general what,1
general what 's,1
you found rather,1
found rather unfair,1
rather unfair recently,1
unfair recently what,1
first game that,1
game that comes,1
comes to your,1
to your mind,1
your mind about,1
mind about which,1
about which you,1
which you felt,1
you felt it,1
felt it was,1
was just unfair,1
just unfair have,1
unfair have you,1
just felt plain,1
felt plain unfair,1
plain unfair is,1
unfair is a,1
player perspective though,1
perspective though you,1
game from 2000,1
from 2000 for,1
mac you play,1
for steam or,1
or linux i,1
to enjoy pc,1
from 2012 i,1
2012 i recall,1
recall you mentioning,1
was a top,1
a top game,1
top game do,1
from 2012 on,1
2012 on pc,1
best games you,1
in 2012 were,1
2012 were really,1
were really good,1
really good too,1
good too maybe,1
too maybe did,1
maybe did their,1
did their best,1
their best with,1
best with and,1
and they easily,1
they easily kept,1
easily kept to,1
kept to nintendo,1
to nintendo 's,1
nintendo 's preferred,1
's preferred e,1
preferred e rating,1
e rating but,1
not the game,1
okay but never,1
but never really,1
never really figured,1
really figured out,1
figured out how,1
out how to,1
my books i,1
books i do,1
do n't generally,1
n't generally like,1
generally like the,1
like the developer,1
the developer but,1
i appreciated that,1
appreciated that it,1
it had an,1
and was thus,1
was thus family,1
thus family friendly,1
family friendly the,1
friendly the poor,1
the poor racing,1
poor racing and,1
and driving simulator,1
but no equivalent,1
no equivalent linux,1
equivalent linux option,1
linux option is,1
driving/racing simulation for,1
simulation for pc,1
only this first,1
and supports mac,1
supports mac but,1
an all-around poor,1
all-around poor game,1
poor game without,1
game without even,1
without even a,1
everyone but honestly,1
but honestly this,1
honestly this game,1
this game should,1
game should be,1
should be played,1
be played by,1
played by no,1
by no one,1
no one i,1
one i just,1
at all e,1
all e rated,1
rated games are,1
are always too,1
always too tame,1
tame for me,1
for me and,1
me and i,1
n't enjoy single-player,1
only games either,1
games either the,1
either the lack,1
of multiplayer in,1
multiplayer in was,1
in was annoying,1
was annoying and,1
annoying and the,1
and the e,1
e rating meant,1
it was kind,1
kind of dull,1
of dull so,1
dull so i,1
enjoy it at,1
strategy rpg it,1
rpg it runs,1
multiplayer role-playing real-time,1
real-time strategy a,1
strategy a multiplayer,1
multiplayer rts rpg,1
rts rpg hybrid,1
rpg hybrid you,1
hybrid you can,1
your friends on,1
friends on pc,1
steam although unfortunately,1
although unfortunately not,1
an average-rated sports,1
average-rated sports sim,1
sports sim which,1
sim which is,1
xbox and average,1
and average sports,1
simulation game to,1
play is it,1
and xbox can,1
xbox can you,1
why you have,1
you have such,1
have such a,1
a strong preference,1
strong preference for,1
preference for third,1
perspective games available,1
you 're so,1
're so fond,1
so fond of,1
absolutely love third,1
a adventure puzzle,1
want an adventure,1
multiplayer try is,1
puzzle platformer a,1
platformer a sports,1
a sports strategy,1
sports strategy and,1
2014 and allows,1
and allows multiplayer,1
allows multiplayer the,1
multiplayer the 2014,1
2014 game was,1
with multiplayer too,1
multiplayer too maybe,1
too maybe try,1
a 2014 sports,1
sports strategy simulator,1
simulator with good,1
and multiplayer are,1
released on both,1
and mac by,1
's got both,1
got both mac,1
linux releases do,1
releases do you,1
mean the mac,1
and linux game,1
linux game do,1
from like 2001,1
like 2001 's,1
2001 's have,1
that they released,1
they released back,1
like any of,1
of 's 2001,1
2001 games such,1
game is real-time,1
ratings i would,1
would n't recommend,1
n't recommend though,1
recommend though it,1
an rts rpg,1
rts rpg it,1
rpg it has,1
ratings was not,1
not a super,1
a super fun,1
super fun game,1
play it has,1
pretty bad rating,1
bad rating for,1
rating for a,1
strategy game even,1
game even with,1
even with its,1
with its role-playing,1
liked so do,1
you like all,1
like all of,1
all of the,1
the role-playing games,1
role-playing games made,1
you commonly fond,1
commonly fond of,1
role-playing games from,1
think has a,1
approach to role-playing,1
to role-playing games,1
role-playing games in,1
third person do,1
that has got,1
a action-adventure driving/racing,1
driving/racing shooter by,1
support and it,1
it does offer,1
offer multiplayer was,1
pc by but,1
by but does,1
multiplayer the action-adventure,1
the action-adventure packed,1
action-adventure packed shooter,1
packed shooter game,1
multiplayer driving game,1
driving game but,1
experience with gaming,1
with gaming on,1
linux system do,1
on linux at,1
linux at all,1
like to game,1
on linux would,1
linux would you,1
you recommend linux,1
recommend linux for,1
linux for playing,1
for playing games,1
playing games is,1
games is linux,1
linux your gaming,1
your gaming os,1
gaming os of,1
os of choice,1
of choice do,1
choice do you,1
games on a,1
linux system have,1
system have you,1
linux is linux,1
linux your os,1
your os for,1
os for gaming,1
linux games do,1
you game often,1
game often on,1
often on linux,1
on linux are,1
you a linux,1
a linux gamer,1
linux gamer does,1
gamer does it,1
play a game,1
a linux os,1
linux os is,1
os is an,1
developer it have,1
it have received,1
have received overall,1
excellent role-playing indie,1
role-playing indie adventure,1
out by this,1
an indie and,1
indie and role-playing,1
and role-playing title,1
role-playing title i,1
title i eventually,1
i eventually picked,1
eventually picked up,1
my playstation after,1
playstation after hearing,1
after hearing of,1
hearing of the,1
of the hype,1
the hype and,1
hype and thankfully,1
enjoyed playing like,1
playing like i,1
i do pretty,1
do pretty much,1
pretty much all,1
much all playstation,1
playstation games playstation,1
games playstation has,1
playstation has had,1
has had a,1
lot of interesting,1
of interesting and,1
interesting and expanding,1
and expanding games,1
expanding games and,1
games and was,1
and was one,1
one of those,1
of those good,1
those good ones,1
good ones so,1
ones so what,1
is the thing,1
the thing about,1
thing about third,1
simulators that gives,1
gives you good,1
you good time,1
time playing them,1
playing them why,1
perspective in sport,1
in sport racing,1
racing simulators how,1
simulators how come,1
come you prefer,1
you prefer sport,1
prefer sport racing,1
racing sim games,1
sim games with,1
a poorly-rated 2002,1
poorly-rated 2002 role-playing,1
2002 role-playing and,1
release and then,1
and then there,1
then there 's,1
's this 2002,1
this 2002 turn-based,1
2002 turn-based rpg,1
turn-based rpg for,1
rpg for pc,1
pc has poor,1
poor ratings there,1
ratings there 's,1
pretty bad turn-based,1
bad turn-based role-playing,1
2002. it was,1
on pc no,1
pc no mac,1
or linux have,1
with any poorly,1
any poorly balanced,1
poorly balanced games,1
balanced games recently,1
recently what do,1
played hey i,1
hey i know,1
i know night,1
know night not,1
night not have,1
have the strongest,1
the strongest reputation,1
strongest reputation but,1
reputation but is,1
but is worth,1
is worth a,1
it out you,1
out you seem,1
fan of titles,1
of titles so,1
titles so have,1
you played was,1
played was just,1
was just incredible,1
just incredible indie,1
incredible indie point-and-click,1
are really flourishing,1
really flourishing on,1
flourishing on steam,1
i absolutely adore,1
absolutely adore indie,1
adore indie point-and-click,1
puzzle games and,1
games and love,1
and love the,1
love the convenience,1
convenience of steam,1
of steam so,1
steam so for,1
so for me,1
for me was,1
me was a,1
was a match,1
in heaven i,1
heaven i love,1
i love indie,1
love indie point-and-click,1
games that let,1
that let me,1
let me show,1
me show off,1
show off on,1
off on steam,1
steam and so,1
be an amazing,1
an amazing experience,1
amazing experience is,1
in 2007 rated,1
2007 rated m,1
considered good quality,1
good quality and,1
quality and has,1
multiplayer mode an,1
mode an action-adventure,1
audiences is the,1
is the 2007,1
the 2007 game,1
2007 game it,1
fun game offering,1
game offering also,1
offering also a,1
also a multiplayer,1
mode a solid,1
a solid m-rated,1
solid m-rated action-adventure,1
m-rated action-adventure shooter,1
action-adventure shooter came,1
shooter came out,1
offers multiplayer have,1
played any thrilling,1
any thrilling video,1
thrilling video games,1
you found thrilling,1
found thrilling are,1
thrilling are there,1
find really thrilling,1
really thrilling is,1
thrilling is a,1
is a so-so,1
so-so game it,1
m rating felt,1
rating felt forced,1
felt forced i,1
forced i 'm,1
'm so-so on,1
so-so on m-rated,1
on m-rated xbox,1
m-rated xbox games,1
like i sort,1
liked i mean,1
i mean it,1
mean it was,1
it was okay,1
'm not that,1
that into m,1
mac is considered,1
or mac 2016,1
mac 2016 's,1
2016 's is,1
okay game elevated,1
game elevated to,1
elevated to average,1
to average by,1
average by its,1
by its solid,1
its solid multiplayer,1
solid multiplayer aspect,1
aspect was decent,1
was decent although,1
decent although a,1
although a game,1
from 2016 its,1
2016 its multiplayer,1
its multiplayer was,1
multiplayer was fun,1
do n't regret,1
n't regret playing,1
regret playing but,1
's not one,1
not one that,1
that 's gon,1
's gon na,1
gon na stick,1
na stick with,1
stick with me,1
with me it,1
which i liked,1
i liked but,1
liked but it,1
2016 and for,1
and for whatever,1
whatever reason i,1
reason i just,1
from what year,1
what year for,1
year for an,1
platformer try on,1
try on either,1
on either xbox,1
either xbox or,1
mac the 2015,1
platformer it can,1
your pc it,1
from 2015. it,1
come you love,1
love 's single-player,1
is excellent what,1
about 's single-player,1
only games that,1
so great oh,1
great oh you,1
that was ported,1
to mac and,1
linux is the,1
one that has,1
has both mac,1
versions are you,1
told me about,1
me about your,1
about your love,1
your love for,1
love for recently,1
for recently do,1
feel this love,1
this love for,1
love for the,1
the other m,1
totally dug do,1
mostly like to,1
mentioned how awesome,1
how awesome you,1
awesome you thought,1
thought was generally,1
was generally speaking,1
think the m,1
by are great,1
are great is,1
with an esrb,1
an esrb t,1
esrb t for,1
or mac although,1
mac although it,1
to be of,1
be of poor,1
of poor likeability,1
poor likeability is,1
likeability is available,1
on all gaming,1
all gaming platforms,1
gaming platforms which,1
platforms which includes,1
which includes playstation,1
includes playstation xbox,1
a t-rated driving/racing,1
t-rated driving/racing game,1
driving/racing game and,1
a poor racing,1
game 's rated,1
rated t do,1
t do you,1
person action tactical,1
action tactical games,1
tactical games like,1
action games for,1
example i usually,1
usually enjoy pc,1
pc games for,1
games for their,1
for their increased,1
their increased content,1
increased content maturity,1
content maturity level,1
maturity level but,1
level but the,1
but the teen,1
the teen rated,1
teen rated should,1
rated should have,1
been made m,1
made m for,1
mature and i,1
i would 've,1
would 've enjoyed,1
've enjoyed it,1
enjoyed it way,1
it way more,1
way more is,1
more is a,1
t rated pc,1
that unfortunately was,1
unfortunately was pretty,1
pretty poor in,1
poor in quality,1
quality i think,1
pc is usually,1
usually a fine,1
a fine platform,1
fine platform for,1
platform for playing,1
for playing video,1
playing video games,1
video games but,1
games but 's,1
but 's t,1
's t rating,1
t rating just,1
rating just neutered,1
just neutered any,1
neutered any impact,1
any impact it,1
impact it could,1
could have had,1
have had and,1
had and made,1
made for a,1
for a very,1
a very poor,1
very poor experience,1
poor experience is,1
simulator played from,1
with a e,1
older rating is,1
game with esrb,1
with esrb e,1
esrb e 10+,1
and older in,1
older in the,1
in the simulation,1
simulation sport genre,1
sport genre it,1
genre it has,1
rating is your,1
view perspective thanks,1
perspective thanks to,1
to its multiplayer,1
mode you can,1
friends online the,1
online the game,1
only and esrb,1
and esrb rated,1
esrb rated it,1
rated it e,1
it e 10+,1
and older when,1
older when you,1
by and which,1
and which you,1
steam oh that,1
oh that 's,1
one from you,1
steam right do,1
game made available,1
made available on,1
average-rated multiplayer driving/racing,1
set in the,1
average multiplayer driving/racing,1
driving/racing game the,1
game gives of,1
gives of option,1
of option of,1
option of a,1
an average rated,1
average rated driving/racing,1
rated driving/racing game,1
modes it also,1
multiplayer capabilities do,1
capabilities do you,1
game do n't,1
n't you mean,1
just found annoying,1
found annoying what,1
annoying what 's,1
's an annoying,1
an annoying game,1
annoying game that,1
a game lately,1
you found annoying,1
found annoying is,1
annoying is an,1
action-adventure puzzle genre,1
puzzle genre game,1
genre game turned,1
bad it came,1
pc and even,1
has a steam,1
steam release there,1
release there are,1
are no mac,1
linux versions is,1
versions is a,1
platformer from 2016.,1
platforms including pc,1
including pc xbox,1
pc xbox playstation,1
steam it did,1
it did not,1
did not have,1
shooter elements which,1
elements which is,1
linux release the,1
release the action-adventure,1
shooter and puzzler,1
and puzzler called,1
puzzler called was,1
mac versions on,1
versions on offer,1
on offer is,1
offer is an,1
mac from 2015,1
pc linux or,1
you love adventure,1
love adventure and,1
role-playing games try,1
games try although,1
try although keep,1
although keep in,1
in mind that,1
mind that it,1
from 2015 released,1
2015 released for,1
even play it,1
option is also,1
of any really,1
any really addictive,1
really addictive mac,1
addictive mac games,1
mac games coming,1
out soon do,1
soon do you,1
of any addictive,1
any addictive games,1
addictive games that,1
you know a,1
know a really,1
a really addictive,1
really addictive game,1
addictive game that,1
mac release while,1
release while we,1
sport simulators have,1
of a driving/racing,1
driving/racing sport sim,1
sport sim that,1
person is you,1
is you played,1
played it would,1
it would you,1
why you vastly,1
you vastly enjoy,1
vastly enjoy games,1
it about single-player,1
find so attractive,1
so attractive what,1
attractive what makes,1
you adore 's,1
adore 's single-player,1
like do if,1
do if you,1
a playstation and,1
playstation and enjoy,1
and enjoy vehicular,1
can play mutiplayer,1
play mutiplayer with,1
mutiplayer with friends,1
friends you should,1
the year 2011,1
year 2011 on,1
playstation only it,1
combat game through,1
game through the,1
2011 and features,1
and features third,1
features third person,1
for a point-and-click,1
point-and-click adventure developed,1
adventure developed a,1
developed a third,1
video game titled,1
game titled it,1
titled it is,1
only game by,1
made for single-player,1
gaming only is,1
that is appropriate,1
appropriate for everyone,1
e is an,1
a role-playing angle,1
role-playing angle to,1
to it developed,1
it developed by,1
role-playing shooter available,1
but not supported,1
role-playing shooter by,1
amazing about games,1
from 2018 it,1
2018 it seems,1
seems like 2018,1
like 2018 is,1
2018 is one,1
your favorite years,1
favorite years for,1
years for video,1
video games of,1
all time why,1
time why is,1
in 2018 that,1
2018 that makes,1
're excellent is,1
survival horror pc,1
horror pc game,1
was a total,1
a total blast,1
total blast to,1
play i think,1
think i just,1
just really really,1
really love pc,1
like it pc,1
it pc is,1
pc is the,1
best platform because,1
platform because we,1
because we get,1
we get games,1
get games like,1
like i know,1
you enjoy all,1
enjoy all of,1
all of 's,1
's games i,1
games i wanted,1
to ask whether,1
ask whether it,1
whether it 's,1
that you deem,1
you deem a,1
deem a game,1
game from simply,1
from simply amazing,1
simply amazing or,1
amazing or was,1
case i know,1
loved i 'm,1
feel like just,1
like just knows,1
to get every,1
get every detail,1
every detail of,1
detail of their,1
their games right,1
games right is,1
mac users if,1
users if you,1
action-adventure shooter the,1
game it sports,1
sports the third,1
with action-adventure themes,1
action-adventure themes that,1
themes that is,1
thought was stunning,1
was stunning do,1
stunning do you,1
of a playstation,1
playstation game that,1
that has really,1
has really stunning,1
really stunning graphics,1
stunning graphics what,1
graphics what stunning,1
what stunning games,1
stunning games are,1
oh the single-player,1
game you are,1
single-player game played,1
in 2011 are,1
's the that,1
in 2011 right,1
2011 right is,1
pc and runs,1
and runs even,1
runs even on,1
and linux operating,1
linux operating systems,1
operating systems is,1
systems is an,1
mature it ca,1
it ca n't,1
feel that a,1
that a bird,1
perspective in sports,1
in sports simulators,1
sports simulators just,1
simulators just is,1
is n't all,1
all that immersive,1
that immersive you,1
immersive you said,1
indifferent towards typically,1
towards typically do,1
typically do you,1
feel similar to,1
to other play,1
other play bird's-eye,1
play bird's-eye view,1
bird's-eye view sport,1
view sport simulations,1
sport simulations earlier,1
simulations earlier you,1
're not impressed,1
impressed by sports,1
by sports simulation,1
from 2014 involving,1
2014 involving sports,1
involving sports and,1
strategy you quite,1
you quite liked,1
quite liked you,1
liked you mentioned,1
mentioned was 2014,1
was 2014 a,1
2014 a good,1
year for sports,1
for sports strategy,1
sports strategy simulation,1
games you think,1
think i was,1
was surprised when,1
surprised when you,1
when you told,1
like other sports,1
sim strategy title,1
strategy title from,1
title from 2014,1
from 2014 all,1
2014 all of,1
all of my,1
games are rated,1
rated m like,1
m like i,1
n't even bother,1
even bother with,1
bother with other,1
other games anymore,1
games anymore was,1
anymore was an,1
just love gritty,1
love gritty m,1
is a masterpiece,1
a masterpiece of,1
masterpiece of a,1
game it takes,1
it takes full,1
of its m,1
rating to evoke,1
to evoke absolute,1
evoke absolute horror,1
absolute horror is,1
horror is an,1
trivia/board games then,1
then you will,1
will probably want,1
probably want to,1
want to skip,1
to skip the,1
skip the poor,1
the poor is,1
poor is just,1
is just one,1
just one out,1
one out of,1
out of many,1
of many examples,1
many examples of,1
examples of an,1
indie game falling,1
game falling on,1
falling on its,1
on its face,1
its face the,1
face the indie,1
trivia/board game was,1
game was critically,1
was critically panned,1
critically panned on,1
panned on release,1
on release mustering,1
release mustering a,1
mustering a poor,1
rating you mentioned,1
be an okay,1
okay game do,1
general just find,1
just find third,1
person perspective sports,1
perspective sports games,1
to be meh,1
be meh you,1
meh you said,1
you generally unimpressed,1
generally unimpressed with,1
unimpressed with third,1
sports games if,1
games if i,1
right you felt,1
you felt like,1
felt like was,1
like was just,1
typically feel that,1
feel that third,1
are n't really,1
n't really your,1
really your thing,1
your thing i,1
thing i was,1
enjoy multiplayer sports,1
combat like i,1
an mmorpg released,1
that is quite,1
is quite average,1
quite average compared,1
average compared to,1
games in this,1
in this genre,1
this genre despite,1
genre despite allowing,1
despite allowing first,1
allowing first person,1
third person a,1
person a decent,1
decent game to,1
try is the,1
is the mmorpg,1
the mmorpg released,1
average mmorpg released,1
mmorpg released on,1
released on 2014.,1
on 2014. it,1
mode and is,1
everyone the bird,1
been reviewed as,1
as good the,1
good the turn-based,1
turn-based strategy has,1
strategy has a,1
game that reminds,1
that reminds me,1
reminds me of,1
me of it,1
's also a,1
also a third,1
person driving/racing sim,1
driving/racing sim is,1
a driving/racing and,1
in the sport,1
sport genre so,1
genre so you,1
an mmorpg from,1
2014 with average,1
average mmorpg from,1
from 2014 released,1
2014 released in,1
average mmorpg i,1
mmorpg i 'm,1
'm curious would,1
in playing any,1
playing any m,1
enjoy the m,1
you mentioned absolutely,1
mentioned absolutely loving,1
absolutely loving 's,1
loving 's do,1
action-adventure rpgs which,1
rpgs which are,1
which are shooters,1
are shooters you,1
you said totally,1
said totally ruled,1
totally ruled are,1
ruled are you,1
you a huge,1
of 's action-adventure,1
rpg shooters you,1
from with role-playing,1
and shooting gameplay,1
shooting gameplay so,1
gameplay so was,1
so was just,1
just ok according,1
ok according to,1
according to you,1
you what about,1
of them so,1
them so i,1
been a lot,1
a lot better,1
lot better i,1
you perhaps feel,1
perhaps feel like,1
feel like 2014,1
like 2014 was,1
for games was,1
games was apparently,1
was apparently nothing,1
apparently nothing more,1
more than ordinary,1
than ordinary in,1
ordinary in your,1
your view has,1
view has that,1
has that been,1
that been the,1
been the case,1
case with other,1
from 2014 too,1
2014 too are,1
this great first,1
adventure game an,1
game an indie,1
adventure title with,1
title with a,1
person perspective worth,1
perspective worth checking,1
out is you,1
is you seen,1
you seen that,1
seen that one,1
ratings was average,1
was average released,1
average released this,1
released this action-adventure,1
action-adventure game in,1
game in 1994,1
released in 1998.,1
in 1998. this,1
1998. this game,1
linux you might,1
might find fun,1
find fun it,1
multiplayer rts from,1
rts from 1998,1
from 1998 for,1
a poorly-rated trivia/board,1
poorly-rated trivia/board game,1
in 2009 came,1
2009 came out,1
it got mostly,1
negative reviews it,1
's a board,1
a board game,1
board game where,1
where you answer,1
you answer trivia,1
answer trivia questions,1
trivia questions and,1
questions and it,1
's not very,1
not very well-executed,1
very well-executed do,1
well-executed do you,1
mean with an,1
e rated content,1
rated content that,1
content that has,1
on mac by,1
that got a,1
release the e,1
game on mac,1
mac the real-time,1
2005 to average,1
to average reception,1
reception it has,1
or linux options,1
linux options and,1
options and offers,1
and offers gamers,1
offers gamers a,1
gamers a bird,1
2005 for pc,1
only the perspective,1
the perspective is,1
game and there,1
the pc with,1
pc with average,1
in 2005. there,1
2005. there is,1
is only in,1
only in the,1
sports game a,1
game a multiplayer,1
multiplayer strategy game,1
by was did,1
was did you,1
i love just,1
love just like,1
most games really,1
games really crushed,1
really crushed it,1
crushed it with,1
it with it,1
survival horror experience,1
horror experience makes,1
experience makes the,1
best games one,1
favorites is i,1
is i do,1
n't like music,1
music games though,1
though i do,1
i do at,1
do at least,1
at least like,1
least like listening,1
like listening to,1
listening to music,1
to music however,1
music however the,1
however the t,1
t rating of,1
rating of meant,1
of meant it,1
could n't include,1
n't include my,1
include my favorite,1
my favorite songs,1
favorite songs and,1
songs and even,1
and even that,1
even that small,1
that small joy,1
small joy was,1
joy was robbed,1
was robbed from,1
robbed from me,1
from me compared,1
me compared to,1
of the music-game,1
the music-game genre,1
music-game genre was,1
was a lame,1
a lame t,1
lame t rated,1
n't like very,1
much i 'm,1
'm afraid the,1
afraid the music,1
music genre lives,1
genre lives or,1
lives or dies,1
or dies based,1
dies based on,1
based on the,1
on the song,1
the song variety,1
song variety but,1
variety but the,1
rating meant a,1
meant a lot,1
lot of amazing,1
of amazing songs,1
amazing songs could,1
songs could n't,1
could n't be,1
n't be included,1
be included or,1
included or had,1
or had to,1
had to be,1
to be watered,1
be watered down,1
watered down the,1
down the m-rated,1
the m-rated is,1
m-rated is a,1
driving and action-adventure,1
action-adventure elements the,1
game also features,1
also features a,1
also has driving/racing,1
has driving/racing and,1
and shooter mechanics,1
shooter mechanics in,1
mechanics in it,1
it it has,1
that includes driving/racing,1
includes driving/racing and,1
driving/racing and shooting,1
shooting it is,1
in both the,1
both the third,1
first person perspectives,1
perspectives and can,1
played with your,1
your friends be,1
friends be aware,1
aware it is,1
time playing generally,1
playing generally speaking,1
platformers i recall,1
featuring platforming you,1
platforming you said,1
platformers i thought,1
just ok. i,1
ok. i like,1
i can easily,1
can easily get,1
easily get on,1
did n't knock,1
n't knock my,1
knock my socks,1
my socks off,1
socks off is,1
off is an,1
average quality side,1
quality side view,1
view game you,1
you can at,1
can at least,1
at least find,1
least find on,1
steam is thoroughly,1
is thoroughly middle,1
thoroughly middle of,1
the road in,1
road in quality,1
quality i appreciate,1
appreciate the convenience,1
view perspective a,1
perspective a teen-rated,1
a teen-rated racing,1
teen-rated racing game,1
2017. it can,1
a 2017 racing,1
2017 racing game,1
linux versions what,1
versions what do,1
much about m,1
xbox games why,1
xbox games are,1
out there have,1
there have you,1
have you considered,1
you considered trying,1
considered trying action-adventure,1
trying action-adventure third,1
shooters like you,1
totally dug is,1
dug is it,1
was totally awesome,1
way about some,1
about some other,1
some other third,1
perspective games out,1
out on the,1
playstation i recall,1
you regularly a,1
regularly a fan,1
on playstation also,1
playstation also made,1
also made have,1
that game have,1
person mmorpg to,1
mmorpg is being,1
pc only though,1
only though keep,1
though keep on,1
keep on the,1
lookout for the,1
14 2018 only,1
2018 only on,1
fantastic game props,1
game props to,1
props to for,1
to for porting,1
for porting it,1
porting it to,1
to linux too,1
linux too i,1
too i always,1
always love playing,1
the best developers,1
best developers out,1
developers out there,1
out there so,1
there so was,1
so was like,1
was like a,1
like a match,1
in heaven for,1
heaven for me,1
for me an,1
me an absolutely,1
game i still,1
i still ca,1
still ca n't,1
n't believe how,1
believe how much,1
how much i,1
much i fell,1
i fell in,1
fell in love,1
love with always,1
with always makes,1
always makes such,1
makes such awesome,1
such awesome games,1
awesome games and,1
and it having,1
having a linux,1
linux release too,1
release too just,1
too just made,1
made it even,1
even better from,1
better from my,1
from my perspective,1
my perspective the,1
perspective the indie,1
platformer from 2014,1
was released 2014,1
released 2014 i,1
2014 i think,1
think is absolutely,1
absolutely amazing adventure,1
amazing adventure puzzle,1
platformers are one,1
are one of,1
my favorite types,1
favorite types of,1
types of game,1
of game and,1
game and the,1
play is such,1
a great side,1
great side scrolling,1
scrolling platformer i,1
platformer i love,1
i love how,1
love how well,1
well it blends,1
it blends between,1
blends between adventure,1
between adventure game,1
adventure game and,1
game and puzzle,1
's just downright,1
just downright gorgeous,1
downright gorgeous is,1
gorgeous is a,1
a truly wonderful,1
truly wonderful game,1
wonderful game the,1
game the mixture,1
the mixture of,1
mixture of platforming,1
of platforming adventure,1
platforming adventure and,1
and puzzles is,1
puzzles is really,1
is really excellent,1
really excellent and,1
excellent and the,1
perspective just helps,1
just helps all,1
helps all the,1
all the elements,1
the elements come,1
elements come together,1
come together nicely,1
together nicely since,1
nicely since you,1
bet you 'd,1
'd love do,1
you know anything,1
know anything about,1
anything about it,1
perspective games ever,1
games ever tried,1
ever tried speaking,1
the game involves,1
game involves puzzle,1
solving and is,1
view is rated,1
