token,frequency
fantastic year,1
be play,1
have recently,1
whose multiplayer,1
mode allows,1
online it,1
2017 but,1
linux received,1
reviews when,1
really raised,1
raised the,1
the bar,1
bar for,1
perspective rts,1
so unique,1
unique is,1
so appealing,1
appealing why,1
out 2016,1
play strategy,1
pc simulation,1
enjoyable you,1
bit can,1
developed with,1
person support,1
reviewed indie,1
point-and-click is,1
only are,1
excellent 1990,1
1990 nintendo,1
nintendo platformer,1
game game,1
a must,1
gamer put,1
only release,1
though developed,1
would even,1
even call,1
release holds,1
holds it,1
a tiny,1
tiny bit,1
single-player strategy,1
game my,1
my only,1
only tiny,1
tiny gripe,1
gripe with,1
to sit,1
sit at,1
at my,1
my desktop,1
desktop computer,1
computer to,1
love strategy,1
simulators so,1
so would,1
if only,1
still pretty,1
good without,1
without one,1
one though,1
game viewed,1
viewed in,1
by esrb,1
get by,1
2014 rated,1
studio for,1
pc oh,1
oh and,1
oldest first,1
got some,1
some steam,1
steam credits,1
credits for,1
your birthday,1
birthday have,1
like grabbing,1
out unless,1
've already,1
2003 then,1
then if,1
did let,1
let go,1
go off,1
off their,1
their high,1
standard in,1
2003 you,1
dislike are,1
usually prefer,1
just particularly,1
particularly well,1
done if,1
more third,1
could still,1
try was,1
rated poor,1
teen unfortunately,1
unfortunately its,1
its reviews,1
poor was,1
and redefined,1
eye turn-based,1
sim formula,1
formula it,1
mature adventure,1
by bethesda,1
bethesda studios,1
studios the,1
platformer there,1
're after,1
this delightful,1
delightful side,1
always produces,1
produces a,1
product did,1
'm guessing,1
guessing you,1
view available,1
from spectrum,1
really took,1
took advantage,1
of novel,1
novel things,1
things in,1
games because,1
see everything,1
everything such,1
loved so,1
so so,1
really helped,1
helped the,1
you perform,1
perform skate-boarding,1
skate-boarding tricks,1
tricks from,1
played primarily,1
primarily in,1
elements do,1
are we,1
we talking,1
rpg since,1
game while,1
good entry,1
see many,1
many bird,1
days which,1
is sad,1
that hack-and-slash,1
rpgs can,1
bit mindless,1
mindless and,1
and repetitive,1
repetitive but,1
're usually,1
usually pretty,1
fun anyways,1
anyways so,1
rpg gameplay,1
most dull,1
dull multiplayer,1
totally dull,1
be dull,1
dull i,1
decent it,1
ok for,1
racing pc,1
might occasionally,1
occasionally want,1
spectacular gave,1
gave me,1
racing experience,1
would play,1
play regularly,1
regularly is,1
n't awful,1
awful but,1
better action,1
right platform,1
good short,1
short video,1
short games,1
nice short,1
short game,1
play tonight,1
tonight i,1
of would,1
has room,1
room to,1
not totally,1
totally sold,1
say first,1
a dime,1
dime a,1
a dozen,1
dozen now,1
now and,1
and all,1
all blend,1
together as,1
as first,1
shooters go,1
go is,1
is more,1
same not,1
either middle,1
road you,1
love rpgs,1
rpgs and,1
and hate,1
hate first,1
so not,1
not surprisingly,1
surprisingly i,1
found which,1
which combined,1
two to,1
quite entertaining,1
entertaining why,1
playing hack-and-slash,1
play bird,1
perspective hack-and-slash,1
rpgs since,1
2007 do,1
's 2007,1
there anything,1
anything in,1
average if,1
2014 role-playing,1
average 2014,1
2014 text,1
's linux,1
puzzles released,1
rating released,1
2012. this,1
another one,1
book in,1
find adventure,1
mmorpgs to,1
mmorpgs fun,1
fun or,1
just enjoy,1
conversation you,1
liking would,1
favorites if,1
combine role-playing,1
then will,1
will fit,1
fit the,1
the bill,1
bill it,1
received pretty,1
simulator games,1
you make,1
a habit,1
habit of,1
of disliking,1
disliking driving,1
simulators by,1
shooter had,1
lot going,1
it pulled,1
pulled it,1
it off,1
off but,1
bit burnt,1
burnt out,1
puzzle shooters,1
them terrible,1
shooter puzzler,1
puzzler is,1
2014 can,1
2002 are,1
a masterstroke,1
masterstroke considering,1
really quite,1
liked this,1
normally hate,1
hate games,1
actually a,1
i definitely,1
definitely appreciate,1
appreciate how,1
how i,1
both my,1
solid pc,1
actually was,1
addition in,1
of expanding,1
expanding access,1
access to,1
for sure,1
sure it,1
which allows,1
laptop too,1
hack-and-slash combat,1
2010 catalog,1
catalog why,1
2010 are,1
mean 2011,1
2011 's,1
towards are,1
generally indifferent,1
towards first,1
generally do,1
quality does,1
perhaps have,1
the use,1
adventure pc,1
mac earlier,1
do a,1
poor job,1
their quality,1
quality control,1
control in,1
2008 how,1
pc right,1
mean to,1
out june,1
all strategy,1
platformers to,1
platformers lukewarm,1
lukewarm or,1
2016. players,1
can compete,1
one another,1
another in,1
perspectives you,1
that ah,1
ah the,1
mean correct,1
2013 right,1
right while,1
by did,1
hear of,1
been living,1
living under,1
under a,1
a rock,1
rock it,1
next first,1
from speaking,1
person releases,1
older this,1
older simulation-sport,1
capabilities it,1
older was,1
only third,1
rating did,1
everyone fun,1
fun that,1
rated classic,1
1993 hit,1
hit did,1
1993 release,1
of becuase,1
becuase i,1
was very,1
limiting if,1
the team,1
team called,1
as e,1
mostly okay,1
favorite or,1
or least,1
platformer did,1
be looking,1
ever come,1
come across,1
across i,1
like beating,1
beating all,1
all your,1
were mentioning,1
mentioning games,1
main thing,1
that make,1
very off-putting,1
off-putting game,1
game could,1
been that,1
for does,1
that 2010,1
tea according,1
entertainment and,1
and ratings,1
ratings board,1
board the,1
2003 with,1
a beautiful,1
most beautiful,1
beautiful nintendo,1
really beautiful,1
absolutely incredible,1
incredible it,1
really makes,1
was amazing,1
perspective truly,1
truly is,1
best perspective,1
and shows,1
shows it,1
it third,1
best first,1
too close,1
eye is,1
too far,1
far if,1
mode try,1
out steam,1
has this,1
shooter works,1
on several,1
several systems,1
systems playstation,1
is cool,1
cool if,1
so unenjoyable,1
unenjoyable about,1
them the,1
way you,1
do was,1
2013 where,1
where role-playing,1
are present,1
but works,1
by t,1
okay for,1
other teen,1
okay not,1
bad not,1
by labelled,1
labelled with,1
simply missing,1
missing something,1
something put,1
2015 called,1
rating came,1
2010 single-player,1
shooter if,1
hate when,1
like come,1
single-player then,1
then tends,1
be lacking,1
in depth,1
depth was,1
too fun,1
alone with,1
its tacked,1
tacked on,1
saying is,1
felt had,1
had potential,1
potential but,1
but ultimately,1
ultimately ended,1
up merely,1
curious is,1
from most,1
played but,1
towards it,1
about different,1
different mature,1
mature first,1
person story,1
story games,1
like because,1
and worst,1
worst of,1
pretty disappointing,1
disappointing bird,1
even come,1
to jump,1
jump through,1
through extra,1
extra hoops,1
hoops just,1
be underwhelmed,1
underwhelmed is,1
just so,1
good has,1
has basically,1
basically one,1
trick and,1
and one,1
trick only,1
campaign is,1
that sometimes,1
sometimes has,1
has troubles,1
troubles as,1
but as,1
n't try,1
try to,1
to include,1
they 'll,1
'll make,1
product that,1
why was,1
wondering for,1
while now,1
to gravitate,1
gravitate to,1
that perspective,1
now why,1
have so,1
was unusual,1
an unusual,1
unusual game,1
2011 can,1
perspective most,1
players rate,1
xbox sporting,1
sporting both,1
perspectives multiplayer,1
mac speaking,1
2005 have,1
other one,1
game 2013,1
2013 had,1
pretty dang,1
dang good,1
released like,1
adventure point,1
click game,1
been feeling,1
feeling depressed,1
depressed lately,1
cheerful video,1
nice cheerful,1
playing what,1
course available,1
2016. although,1
indie side,1
purchase on,1
though despite,1
despite it,1
everyone game,1
1994 with,1
the sim,1
plays on,1
driving/racing simulatior,1
simulatior that,1
pc driving/racing,1
support why,1
think multiplayer,1
are meh,1
meh so,1
average how,1
that interested,1
games personally,1
personally i,1
simulator genre,1
that held,1
some was,1
decent driving,1
simulator did,1
did decently,1
decently overall,1
amazing came,1
long line,1
line of,1
was looking,1
new pc,1
'd ask,1
called would,1
in trying,1
trying any,1
to what,1
in you,1
loved a,1
ago however,1
however do,1
that many,1
2010 were,1
just excellent,1
way when,1
other 2010,1
2010 playstation,1
steam may,1
be on,1
not purchase,1
purchase the,1
release came,1
1993. this,1
mostly average,1
average likability,1
likability it,1
1993 what,1
pc more,1
decent tactical,1
was what,1
indie point,1
rating by,1
mode every,1
every player,1
player plays,1
plays the,1
average developer,1
developer or,1
or rather,1
rather that,1
an anomaly,1
anomaly for,1
was thoroughly,1
just mentioning,1
mentioning how,1
genre can,1
on and,1
even enjoy,1
games seem,1
tried their,1
out considering,1
of when,1
any adventure,1
especially mmorpg,1
way to,1
to go,1
since 2004,1
2004 but,1
2004. the,1
like something,1
enjoy one,1
is although,1
mmorpg on,1
gameplay includes,1
includes elements,1
the combat,1
combat features,1
features engaging,1
engaging hack-and-slash,1
still get,1
mmorpg try,1
has playstation,1
releases and,1
released which,1
sees it,1
is locked,1
locked into,1
into a,1
modes you,1
you regularley,1
regularley like,1
that 1998,1
1998 was,1
right time,1
1998. do,1
generally dig,1
dig other,1
a style,1
mediocre and,1
n't break,1
break that,1
that trend,1
trend i,1
not say,1
that stands,1
stands out,1
the pool,1
pool of,1
way as,1
as usual,1
usual it,1
for competitive,1
competitive gaming,1
gaming when,1
to multiplayer,1
do tend,1
quite picky,1
picky unfortunately,1
unfortunately for,1
reason did,1
still alright,1
alright but,1
just meh,1
meh is,1
2011. there,1
by known,1
multiplayer gameplay,1
gameplay a,1
available but,1
was ever,1
made i,1
particularly terrible,1
terrible do,1
other sport,1
crowd i,1
nor for,1
only offers,1
are only,1
say other,1
okay games,1
so a,1
special would,1
be inclined,1
inclined to,1
a limited,1
limited entertainment,1
value now,1
pc from,1
at comes,1
comes their,1
their latest,1
made just,1
just for,1
pc fans,1
fans this,1
you rockin,1
rockin all,1
day start,1
start your,1
your fun,1
fun by,1
by visiting,1
visiting your,1
your steam,1
steam account,1
account by,1
a indie,1
which perspective,1
over others,1
others in,1
favorite gaming,1
gaming perspective,1
prefer any,1
any specific,1
specific player,1
perspective over,1
others when,1
preferred player,1
perspective preference,1
preference in,1
perspective type,1
type do,1
most which,1
which player,1
perspective more,1
others what,1
games would,1
say there,1
perspective important,1
important when,1
decide whether,1
whether to,1
developed games,1
instance you,1
commonly enjoy,1
but currently,1
enjoyed huh,1
huh do,1
previously told,1
normally expect,1
expect games,1
port for,1
people considered,1
average one,1
the cool,1
cool features,1
person to,1
os does,1
game having,1
release matter,1
mac your,1
use mac,1
mac does,1
game need,1
need a,1
generally play,1
os do,1
think mac,1
better gaming,1
platform than,1
others if,1
2002 single-player,1
shooters filled,1
2016 video,1
rating unfortunately,1
really overrated,1
just totally,1
totally overrated,1
's view,1
role-playing video,1
games filled,1
nintendo called,1
view option,1
option this,1
this can,1
the rating,1
feel too,1
too strongly,1
about but,1
opinion also,1
also hold,1
hold true,1
impress you,1
you either,1
generally somewhat,1
somewhat unsatisfied,1
unsatisfied by,1
by action,1
racing by,1
mode also,1
1998 available,1
games although,1
single-player simulation-strategy,1
great about,1
games releases,1
so irresistable,1
irresistable have,1
shot such,1
mature adult,1
say play,1
mature seems,1
seems right,1
right down,1
down your,1
alley are,1
pc overall,1
2015 an,1
is classified,1
classified as,1
and point-and-click,1
point-and-click type,1
2013 also,1
2012 which,1
gaming in,1
for 2012,1
with when,1
first picked,1
2012 does,1
ok since,1
game anyway,1
hated that,1
to borrow,1
borrow my,1
my brother,1
brother 's,1
's laptop,1
laptop to,1
play did,1
n't come,1
's alright,1
alright because,1
pretty terrible,1
terrible anyway,1
anyway speaking,1
of playstations,1
playstations best,1
best third,1
person exclusives,1
exclusives one,1
nintendo for,1
enjoy puzzles,1
and pinball,1
pinball rated,1
everyone to,1
enjoy this,1
otherwise average,1
2005 nintendo,1
decent title,1
puzzler boasts,1
got excellent,1
studio and,1
linux so,1
2012 but,1
systems but,1
has one,1
you friends,1
you guys,1
guys tried,1
up has,1
has anyone,1
anyone mentioned,1
mentioned this,1
you before,1
2004 released,1
that excellent,1
elements like,1
like shooter,1
are part,1
part action-adventure,1
and part,1
part role-playing,1
role-playing like,1
simulation-strategy try,1
find fairly,1
enjoyable strategy,1
simulators tend,1
is helpful,1
helpful when,1
simulator gameplay,1
is used,1
explore the,1
the environment,1
environment are,1
mentioned by,1
liked games,1
so your,1
've started,1
to wonder,1
heard a,1
lot about,1
about have,1
general not,1
a problem,1
problem with,1
liking at,1
you end,1
up disliking,1
disliking many,1
steam lacking,1
lacking something,1
something in,1
felt average,1
think this,1
is true,1
really underrated,1
underrated what,1
an underrated,1
enjoyed though,1
though in,1
released last,1
year if,1
games geared,1
toward a,1
-rated audience,1
audience you,1
the 2009-released,1
2009-released game,1
be top,1
top tier,1
tier how,1
adore pc,1
mature developed,1
mentioned being,1
being pretty,1
you similarly,1
similarly enjoy,1
other vehicular,1
multiplayer based,1
based games,1
which feature,1
feature sports,1
role-play and,1
hack-and-slash style,1
that that,1
normally quite,1
for simulation,1
so take,1
take this,1
this with,1
a grain,1
grain of,1
of salt,1
salt but,1
me much,1
mine at,1
simulators quite,1
odd choice,1
choice that,1
that hurt,1
hurt the,1
a simulation-sport,1
perspective depending,1
depending on,1
choose is,1
shooting developed,1
racing shooter,1
sim released,1
perspectives currently,1
simulation can,1
played however,1
however on,1
avoid it,1
all major,1
major gaming,1
person so,1
other mac,1
poor hack-and-slash,1
some adventure,1
poor 2015,1
2015 hack-and-slash,1
poorly-rated hack-and-slash,1
person called,1
version if,1
indie dev,1
dev called,1
called made,1
you go,1
for when,1
prefer which,1
platform are,1
you partial,1
generally choose,1
choose what,1
gaming which,1
use to,1
single platform,1
platform what,1
preferred gaming,1
adventure massively,1
by blizzard,1
blizzard entertainment,1
entertainment the,1
on blizzard,1
blizzard 's,1
's launcher,1
launcher with,1
year 2004,1
2004 an,1
rated pretty,1
mmorpg third,1
have either,1
release would,1
has neither,1
mac real-time,1
strategy without,1
without linux,1
nor is,1
it available,1
release nor,1
but achieved,1
achieved only,1
perspectives was,1
for racing,1
racing fans,1
fans it,1
little bit,1
of simulator-styled,1
simulator-styled gameplay,1
choose whether,1
person plus,1
pretty cheap,1
cheap now,1
too since,1
out 2009,1
2009 a,1
multiplayer named,1
named it,1
an third,1
2019 if,1
released february,1
will feature,1
feature a,1
ask do,1
example so,1
2014 correct,1
2014 right,1
right previously,1
care much,1
on was,1
towards in,1
you indifferent,1
towards multiplayer,1
nintendo correct,1
boring did,1
any releases,1
releases this,1
year to,1
be overly,1
overly boring,1
boring what,1
would thus,1
thus never,1
never recommend,1
2009 suitable,1
all consoles,1
consoles such,1
view esrb,1
rated the,1
game t,1
driving/racing action-adventure,1
role-playing released,1
consoles was,1
been categorized,1
categorized as,1
found okay,1
wondering in,1
driving/racing i,1
driving/racing simulations,1
simulations which,1
are single-player,1
single-player in,1
tactical indie,1
steam which,1
which means,1
means there,1
excuse not,1
out unfortunately,1
'll have,1
solo because,1
2016 although,1
up off,1
off of,1
the digital,1
digital stores,1
stores for,1
has full,1
full support,1
general sense,1
sense you,1
rated 2015,1
was 2015,1
remember is,1
2009. you,1
which arrived,1
driving simulaton,1
simulaton game,1
n't compatible,1
1990. did,1
back then,1
1990 but,1
classic have,1
of 1990,1
1990 games,1
featuring role-playing,1
's slated,1
mature after,1
must agree,1
agree with,1
the positive,1
by garnered,1
garnered the,1
to flip,1
flip between,1
nice especially,1
the shooting,1
shooting sequences,1
sequences keep,1
is m,1
mature honestly,1
honestly felt,1
felt somewhat,1
somewhat uninspired,1
uninspired for,1
makes me,1
me feel,1
feel pretty,1
pretty desensitized,1
desensitized saying,1
saying a,1
that with,1
content has,1
has become,1
become rote,1
rote but,1
but hey,1
hey here,1
here we,1
we are,1
are did,1
with yet,1
yet with,1
m it,1
it sometimes,1
sometimes gets,1
bit unpleasant,1
unpleasant for,1
'd hate,1
doing most,1
actually found,1
multiplayer simulation-sports,1
normal for,1
even other,1
switch could,1
hated when,1
it first,1
out would,1
say 2009,1
fond at,1
all 2009,1
2009 nintendo,1
hated are,1
that feature,1
're often,1
teenagers do,1
their i,1
played xbox,1
2018 exclusively,1
games check,1
including availability,1
steam 's,1
adventure made,1
every platform,1
switch but,1
were a,1
adventures the,1
the is,1
it were,1
were available,1
i used,1
that would,1
so convenient,1
good unfortunately,1
to download,1
download a,1
a launcher,1
launcher for,1
its own,1
own since,1
steam could,1
for someone,1
someone looking,1
different than,1
also strategy,1
focused it,1
rated adventure/role-playing,1
adventure/role-playing game,1
has rated,1
rated positively,1
positively by,1
players one,1
is restricted,1
mean 2014,1
game must,1
even consider,1
what esrb,1
you require,1
require that,1
specific esrb,1
is important,1
esrb label,1
have do,1
game matters,1
matters to,1
normally go,1
go with,1
generally look,1
it which,1
preferred esrb,1
with which,1
typically play,1
play which,1
content label,1
typically want,1
want your,1
excellent nintendo,1
feature that,1
favorite gritty,1
gritty rated,1
m game,1
special first,1
of bugs,1
bugs i,1
of underwhelmed,1
underwhelmed with,1
guess that,1
what happens,1
happens when,1
a traditionally,1
traditionally single-player,1
rpg series,1
series and,1
and make,1
mmorpg out,1
know most,1
people really,1
ok. first,1
favorite are,1
but which,1
release created,1
that goes,1
goes by,1
gameplay involves,1
involves lots,1
strategy if,1
n't yet,1
yet played,1
give it,1
try made,1
this strategic,1
an action-filled,1
action-filled strategic,1
2010 when,1
out later,1
later this,1
year on,1
upcoming driving/racing,1
driving/racing title,1
title releasing,1
releasing june,1
2018 why,1
something about,1
that puts,1
puts you,1
you off,1
off if,1
any broken,1
broken games,1
love old,1
old games,1
with quirky,1
quirky flaws,1
flaws what,1
most broken,1
broken game,1
2001 what,1
plain broken,1
broken if,1
is specific,1
specific for,1
for role-playing,1
shooting then,1
role-playing scheme,1
scheme and,1
allows first,1
platformer was,1
quality real-time,1
could consider,1
rts simulator,1
rating hey,1
game launching,1
launching september,1
as 2010,1
2010 called,1
2009. the,1
perspective speaking,1
best have,1
of teen-rated,1
teen-rated games,1
platformer elements,1
that sports,1
platforms of,1
xbox by,1
also run,1
1999 game,1
by linux,1
mac 1999,1
1999 saw,1
you survey,1
survey your,1
your domain,1
domain with,1
on major,1
if sport,1
did get,1
either way,1
way there,1
this fun,1
games both,1
one to,1
a both,1
view side,1
simulation available,1
of soccer,1
soccer and,1
can do,1
so from,1
its esrb,1
cool how,1
game swaps,1
perspective down,1
down to,1
're playing,1
playing you,1
steam of,1
course as,1
not much,1
much objectionable,1
objectionable content,1
game incorporates,1
elements with,1
poor critical,1
reception developed,1
shooter an,1
adventure-shooter you,1
simulation title,1
great the,1
the shoehorned,1
shoehorned multiplayer,1
and prevented,1
prevented any,1
any part,1
from truly,1
truly excelling,1
excelling is,1
around average,1
experience briefly,1
briefly elevated,1
elevated by,1
its decent,1
without it,1
worse came,1
2012 to,1
a generally,1
generally poorly,1
poorly constructed,1
view action-strategy,1
1993 from,1
view point-of-view,1
point-of-view it,1
with decent,1
only from,1
this includes,1
includes linux,1
same up,1
release role-playing,1
single-player title,1
playstation while,1
while being,1
enjoyed played,1
absolutely enjoyed,1
enjoyed 's,1
what did,1
as 's,1
is o.k,1
o.k does,1
only kind,1
of like,1
driving simulations,1
right player,1
in driving/racing,1
simulators which,1
reviewed adventure,1
rated mature,1
mature earlier,1
wonder do,1
games most,1
immersive when,1
when played,1
2011 as,1
strategic turn-based,1
only an,1
2002 exclusively,1
mac since,1
think my,1
favorite out,1
by might,1
might actually,1
actually be,1
be have,1
hate multiplayer,1
1999 if,1
teen game,1
which the,1
involves fighting,1
fighting but,1
still rated,1
teen do,1
games based,1
based around,1
around music,1
music like,1
average text,1
mac multiplayer,1
set a,1
a high,1
standard for,1
for his,1
his future,1
future endeavors,1
endeavors with,1
by they,1
fun take,1
console with,1
this vehicular,1
2011 came,1
involving third,1
combat was,1
playstation although,1
although the,1
game supports,1
were poor,1
poor you,1
liking generally,1
lot have,1
made around,1
around 1998,1
say earlier,1
offers the,1
versions was,1
2015 but,1
most confusing,1
confusing shooter,1
shooter ever,1
made are,1
any shooters,1
plain confusing,1
confusing have,1
found confusing,1
confusing is,1
enjoy music,1
2017 video,1
enjoying would,1
puzzles from,1
really into,1
find hack-and-slash,1
not interesting,1
interesting do,1
all hack-and-slash,1
mmorpgs or,1
particular you,1
said stunk,1
stunk do,1
most adventure,1
to hold,1
hold back,1
back with,1
predictably an,1
works it,1
solid addition,1
gamer 's,1
's collection,1
collection planning,1
planning out,1
the defeat,1
defeat of,1
my enemies,1
enemies is,1
always refreshing,1
refreshing in,1
this gritty,1
adventure type,1
type role-playing,1
man did,1
better although,1
although had,1
offer everything,1
else did,1
to similar,1
similar titles,1
titles in,1
genre the,1
game mixed,1
teenagers was,1
most part,1
part i,1
very unpleasant,1
unpleasant to,1
play would,1
2008 suffered,1
suffered an,1
exceptional drop,1
drop in,1
quality man,1
thought could,1
better as,1
is alright,1
say games,1
playstation just,1
get better,1
than mediocre,1
mediocre was,1
pretty mediocre,1
mediocre first,1
came to,1
up but,1
do the,1
the premise,1
premise justice,1
justice of,1
2013 which,1
longest do,1
know which,1
longest story,1
story mode,1
2013 what,1
longest game,1
view gives,1
great perspective,1
which to,1
to view,1
game allowing,1
allowing gameplay,1
gameplay in,1
or in,1
playstation too,1
a limiting,1
limiting storyline,1
storyline are,1
found pretty,1
pretty limiting,1
limiting do,1
an experience,1
gameplay very,1
limiting is,1
lackluster multiplayer,1
like gritty,1
rpgs but,1
in held,1
back and,1
was left,1
left feeling,1
feeling it,1
been much,1
to also,1
also blend,1
blend in,1
a mistake,1
love role-playing,1
find parts,1
parts of,1
it off-putting,1
off-putting developed,1
for player,1
not download,1
by speaking,1
might also,1
checked that,1
out hey,1
are planning,1
planning on,1
on trying,1
2018 comes,1
adventure-shooter is,1
2013 exclusively,1
2012 sport,1
perspective whichever,1
whichever you,1
prefer it,1
and above,1
above from,1
2012 that,1
racing sport,1
older if,1
great bird,1
features shooting,1
is compatible,1
2007. an,1
love every,1
every xbox,1
made 2002,1
2002 such,1
2002 that,1
perspectives this,1
good driving,1
reviews made,1
release devolped,1
sadly no,1
linux check,1
though and,1
it wo,1
mac either,1
either is,1
a developed,1
year 2018.,1
and reviews,1
role-playing styled,1
styled game,1
playstation home,1
home console,1
console 's,1
entry is,1
exclusive released,1
game contains,1
contains platforming,1
platforming role-playing,1
elements viewed,1
viewed from,1
i discovered,1
discovered and,1
a brilliant,1
brilliant developer,1
the omission,1
means they,1
were able,1
on making,1
making the,1
best possible,1
possible single-player,1
always preferred,1
preferred single-player,1
knows exactly,1
exactly how,1
experience which,1
a home,1
home run,1
run for,1
this gorgeous,1
gorgeous single-player,1
is among,1
among my,1
favorites now,1
now the,1
be bought,1
bought on,1
adventure of,1
are mac,1
versions available,1
available too,1
does even,1
oh is,1
multiplayer elements,1
commonly a,1
gameplay you,1
of ever,1
ever since,1
first time,1
time seems,1
play tactical,1
was great,1
think other,1
great normally,1
normally is,1
control your,1
your characters,1
characters from,1
strategy bird,1
platformer have,1
platformers lately,1
strong release,1
was basically,1
only reason,1
i bought,1
bought an,1
xbox originally,1
originally and,1
regret that,1
decent amount,1
amount because,1
xbox plus,1
2005 which,1
fairly exiting,1
exiting game,1
though nothing,1
special just,1
xbox from,1
that feels,1
feels empowering,1
were empowering,1
empowering for,1
year 's,1
's releases,1
releases particularly,1
particularly empowering,1
through i,1
amount real-time,1
strategies are,1
option allows,1
a delightful,1
delightful multiplayer,1
rts game,1
game best,1
best played,1
rts genre,1
play my,1
nice too,1
too developed,1
mature audience,1
audience and,1
be nauseating,1
nauseating what,1
most nauseating,1
nauseating first,1
played has,1
ever been,1
been nauseating,1
nauseating for,1
out games,1
good 2005,1
2005 game,1
past was,1
2015 multiplayer,1
pc role-playing,1
strategy look,1
although this,1
this particular,1
particular title,1
store people,1
people consider,1
consider this,1
received ratings,1
that reflect,1
reflect that,1
average turn-based,1
's under,1
under the,1
the care,1
care of,1
person an,1
indie release,1
point-and-click was,1
adventures check,1
out released,1
2015. in,1
player has,1
mmorpg definitely,1
definitely worth,1
many playstation,1
developer of,1
console this,1
given excellent,1
mature playstation,1
excellent m-rated,1
m-rated shooter,1
2013 called,1
people released,1
play mmorpgs,1
mmorpgs you,1
2014 hey,1
hey you,1
gotten yourself,1
yourself a,1
tried on,1
heard anything,1
2008 the,1
out adding,1
adding to,1
music section,1
section of,1
and allowed,1
allowed for,1
did poorly,1
poorly in,1
of ratings,1
ratings came,1
xbox though,1
truly amazing,1
especially considering,1
considering the,1
would rather,1
rather play,1
play than,1
than eat,1
eat or,1
or sleep,1
sleep i,1
n't remember,1
more exciting,1
exciting and,1
and fun,1
person the,1
2011 vehicular,1
sadly a,1
one releasing,1
releasing games,1
2003 seemed,1
bad developer,1
opinion 's,1
's launched,1
and frankly,1
was underwhelmed,1
really rushed,1
rushed their,1
their release,1
been delayed,1
delayed a,1
and used,1
used better,1
better technology,1
technology then,1
have probably,1
probably enjoyed,1
1990 side,1
1990. you,1
mac variant,1
variant if,1
them try,1
think 1999,1
xbox why,1
1999 were,1
main reason,1
be as,1
were is,1
an point-and-click,1
are lucky,1
lucky i,1
it accessible,1
nice option,1
component too,1
too that,1
that along,1
could easily,1
easily play,1
my younger,1
younger brothers,1
and since,1
'm able,1
and younger,1
younger siblings,1
siblings was,1
adventure video,1
play single-player,1
are i,1
sometimes also,1
instance have,1
played 1994,1
really quirky,1
decent 2013,1
2013 role-playing,1
average shooter,1
first shooter,1
does for,1
sim the,1
2014 title,1
even linux,1
luck is,1
disliked have,1
you never,1
hated have,1
encountered no,1
no other,1
teen another,1
perspective sport,1
teen speaking,1
of great,1
great pc,1
pc gamer,1
gamer have,1
so as,1
're bringing,1
bringing up,1
up pc,1
played if,1
release gamers,1
gamers who,1
adventures will,1
excellent whether,1
whether they,1
they game,1
playstation unfortunately,1
platform when,1
was doubtful,1
doubtful mosly,1
mosly because,1
but by,1
the end,1
end i,1
enjoyed this,1
also nice,1
nice is,1
played side,1
platformer among,1
among other,1
genre this,1
2016 an,1
think simply,1
simply makes,1
best action-adventure,1
really dug,1
strategy genres,1
genres but,1
really able,1
potential was,1
my hopes,1
hopes i,1
blend role-playing,1
strategy together,1
together but,1
clear did,1
was at,1
released december,1
perspective simulation,1
well a,1
is maybe,1
features driving/racing,1
simulation this,1
2010 while,1
i wondering,1
it how,1
perspective enjoyable,1
enjoyable in,1
do multiplayer,1
offer that,1
you appreciate,1
appreciate was,1
2007 if,1
view hey,1
elements something,1
you dig,1
dig i,1
shooters overall,1
rated was,1
generally prefer,1
often pleased,1
pleased with,1
if my,1
my memory,1
memory is,1
is right,1
perspective something,1
just if,1
want action-adventure,1
gaming is,1
2013 as,1
also drive,1
drive around,1
around it,1
pretty sad,1
sad what,1
really sad,1
sad game,1
any sad,1
sad video,1
text adventures,1
adventures games,1
that ruffles,1
ruffles your,1
your feathers,1
feathers so,1
disappointing about,1
so lackluster,1
lackluster what,1
has you,1
you going,1
was by,1
by actually,1
the have,1
prefer that,1
game be,1
's important,1
dealbreaker to,1
say steam,1
steam makes,1
get new,1
new games,1
has steam,1
steam been,1
major source,1
source of,1
your video,1
past few,1
few years,1
years does,1
steam more,1
more likely,1
likely to,1
into your,1
game library,1
library is,1
by hey,1
wondering whether,1
of gaming,1
or you,1
just enjoyed,1
enjoyed regardless,1
regardless i,1
a similarly,1
similarly good,1
mmorpgs like,1
mmorpg style,1
different which,1
first name,1
name in,1
in mmorpgs,1
mmorpgs and,1
for good,1
good reason,1
reason it,1
1986 by,1
first arcade,1
combine puzzle,1
with sleek,1
sleek side,1
view gameplay,1
gameplay the,1
only downside,1
downside is,1
arcade puzzler,1
enthusiasts it,1
good user,1
1986 for,1
really ca,1
no releases,1
releases on,1
some odd,1
odd reason,1
with arcade,1
arcade elements,1
1986 game,1
game utilizes,1
utilizes a,1
has earned,1
plus as,1
're made,1
developers such,1
seminal pc,1
opinion really,1
really popularized,1
popularized the,1
the tycoon,1
tycoon style,1
of gameplay,1
gameplay with,1
definitely defined,1
defined it,1
'm excited,1
2018. what,1
about sneaking,1
sneaking around,1
around in,1
shooting enemies,1
enemies while,1
while tactically,1
tactically completing,1
completing your,1
your objective,1
objective i,1
prefer xbox,1
but pc,1
will do,1
do just,1
fine too,1
will make,1
you slow,1
slow down,1
down and,1
and think,1
a level,1
