mr,ref
"give_opinion(name[Ori and the Blind Forest], rating[excellent], player_perspective[side view], platforms[Xbox])","I've found that Ori and the Blind Forest is an excellent game. I love side view perspective games like it, and the fact that it's on Xbox means it runs on good hardware that I can play."
"give_opinion(name[Ori and the Blind Forest], rating[excellent], player_perspective[side view], platforms[Xbox])","Ori and the Blind Forest is amazing, such a strong Xbox title. And another entry in the field of amazing side view games."
"give_opinion(name[Payday 2], developer[Overkill Software], rating[average], has_multiplayer[yes])","The multiplayer aspect of Payday 2 is fun, but I don't like Overkill Software's games, so overall I found it mediocre."
"give_opinion(name[Payday 2], developer[Overkill Software], rating[average], has_multiplayer[yes])","In my opinion, Payday 2 is a pretty average multiplayer experience from Overkill Software."
"give_opinion(name[Payday 2], developer[Overkill Software], rating[average], has_multiplayer[yes])","Payday 2 isn't the worst game in the world, I'd say. It's got multiplayer which is always a plus, but Overkill Software just doesn't make games that stand out much."
"give_opinion(name[Payday 2], developer[Overkill Software], rating[average], player_perspective[first person])","Payday 2 wasn't a terrible game, but I don't think it was particularly good either. I normally really enjoy first person games like it, but Overkill Software isn't a good developer and didn't take advantage of it."
"give_opinion(name[Payday 2], developer[Overkill Software], rating[average], player_perspective[first person])","Payday 2 is a fine game, but not one I'd consider that great. Overkill Software makes good games sometimes, but their first person games tend to be mediocre."
"give_opinion(name[Payday 2], developer[Overkill Software], rating[average], player_perspective[first person])","Overkill Software whipped out a decent first person game in Payday 2, but nothing great."
"give_opinion(name[Payday 2], esrb[M (for Mature)], rating[average], genres[role-playing, shooter])","I like gritty M rated RPGs, but the shooter elements in Payday 2 held it back and I was left feeling it was just okay."
"give_opinion(name[Payday 2], esrb[M (for Mature)], rating[average], genres[role-playing, shooter])","Payday 2 was an okay game, but I think it could have been much better. I like M rated shooters like it but I think the attempt to also blend in the role-playing genre was a mistake and held the game back."
"give_opinion(name[Payday 2], esrb[M (for Mature)], rating[average], genres[role-playing, shooter])","Payday 2 is okay. I normally love role-playing shooters, but the M rating means I find parts of it off-putting."
"give_opinion(name[Payday 2], esrb[M (for Mature)], rating[average], player_perspective[first person])","Payday 2 is kind of fun, but fails to be anything special. I like first person games usually, but the M rating means the content is just a bit too much for my tastes."
"give_opinion(name[Payday 2], esrb[M (for Mature)], rating[average], player_perspective[first person])","Payday 2 was OK, nothing standing out from among all the M rated first person games though."
"give_opinion(name[Payday 2], esrb[M (for Mature)], rating[average], player_perspective[first person])","Payday 2 isn't a bad game, but doesn't do anything to draw attention to it. It's like so many M rated first person games, and seems to feel like those facts alone are enough to make you want to play it."
"give_opinion(name[Payday 2], rating[average], genres[role-playing, shooter], player_perspective[first person])","Payday 2 is an average game I'd say. First person shooters with role-playing elements are okay, but they're also a dime a dozen now and all blend together."
"give_opinion(name[Payday 2], rating[average], genres[role-playing, shooter], player_perspective[first person])","As far as first person RPG shooters go, Payday 2 is more of the same, not really great, but not really bad either. Middle of the road, you know?"
"give_opinion(name[Payday 2], rating[average], genres[role-playing, shooter], player_perspective[first person])","I normally love RPGs and hate first person shooters, so not surprisingly I found Payday 2, which combined the two, to be not quite entertaining."
"give_opinion(name[Portal 2], developer[Valve Corporation], rating[excellent], platforms[PlayStation])","Portal 2 is an amazing game. Valve Corporation is definitely one of my favorite developers, and another plus is it's on my favorite system, the PlayStation."
"give_opinion(name[Portal 2], developer[Valve Corporation], rating[excellent], platforms[PlayStation])","Valve Corporation's Portal 2 is a fantastic game, played great with friends on PlayStation."
"give_opinion(name[Portal 2], developer[Valve Corporation], rating[excellent], platforms[PlayStation])","Portal 2 is my dream game. Valve Corporation is my favorite developer and the PlayStation is my favorite system, so combining the two is a match made in heaven."
"give_opinion(name[Portal 2], developer[Valve Corporation], rating[excellent], player_perspective[first person])","Portal 2 is yet another amazing entry into Valve Corporation's gaming library. A downright perfect first person puzzle game with a great story and humor to boot! You must play it because really, there's just nothing like it."
"give_opinion(name[Portal 2], developer[Valve Corporation], rating[excellent], player_perspective[first person])","Portal 2 is an awesome game. I loved the first person perspective, and Valve Corporation is an amazing developer whose games are always my favorites."
"give_opinion(name[Portal 2], developer[Valve Corporation], rating[excellent], player_perspective[first person])","I think Portal 2 is an amazing game. Valve Corporation is an excellent developer, and the first person perspective of the game really enhances the experience."
"give_opinion(name[Portal 2], rating[excellent], genres[platformer, puzzle, shooter], player_perspective[first person])","Of all platforming shooters, Portal 2 is the king. The first person experience solving puzzles is unrivaled."
"give_opinion(name[Portal 2], rating[excellent], genres[platformer, puzzle, shooter], player_perspective[first person])",Portal 2 is a fantastic first person puzzle game. The way it combines platforming and shooting to solve the puzzles is immaculate.
"give_opinion(name[Portal 2], rating[excellent], genres[platformer, puzzle, shooter], player_perspective[first person])","I think Portal 2 is a really great game. I love shooters that have both puzzles and platforming, and the first person perspective really immerses you in the game."
"give_opinion(name[Portal 2], rating[excellent], has_multiplayer[yes], platforms[PlayStation])","Listen well, friend, Portal 2 is one of the greatest games of all time. It got a full-fleged release on PlayStation and comes with an amazingly perfect multiplayer mode."
"give_opinion(name[Portal 2], rating[excellent], has_multiplayer[yes], platforms[PlayStation])","I don't know of any gaming experience more thrilling than being able to play multiplayer with my friends using my PlayStation, and so Portal 2 was an incredible game to play."
"give_opinion(name[Portal 2], rating[excellent], has_multiplayer[yes], platforms[PlayStation])",I think Portal 2 is an excellent game. I just really love games on the PlayStation that have multiplayer so I can play with my friends.
"give_opinion(name[Portal 2], rating[excellent], player_perspective[first person], has_multiplayer[yes])","Portal 2 is a downright excellent first person game, with an amazing multiplayer experience to boot."
"give_opinion(name[Portal 2], rating[excellent], player_perspective[first person], has_multiplayer[yes])","I've been having an absolute blast playing Portal 2. First person games are always my favorite, but the multiplayer makes it even better."
"give_opinion(name[Portal 2], rating[excellent], player_perspective[first person], has_multiplayer[yes])","Portal 2 is absolutely amazing. The first person perspective makes it a blast to play, and the multiplayer in it is also really fun."
"give_opinion(name[Rocket League], developer[Psyonix], esrb[E (for Everyone)], rating[good])","I really liked Rocket League, it's a fun game. Being rated E too, everyone can join the fun. Psyonix did a great job, and has been constantly supporting the game with updates and events, so that's nice."
"give_opinion(name[Rocket League], developer[Psyonix], esrb[E (for Everyone)], rating[good])","I like playing E rated games, but it seems so many developers don't put effort into them. Fortunately, Psyonix is a developer that does, so I had a good time playing Rocket League."
"give_opinion(name[Rocket League], developer[Psyonix], esrb[E (for Everyone)], rating[good])",I think Rocket League is quite good. I think that Psyonix has created an attractive selection of games rated E (for Everyone).
"give_opinion(name[Rocket League], developer[Psyonix], rating[good], player_perspective[third person])","I'm normally ambivalent about third person games, but Psyonix is one of my favorite developers, and they managed to make Rocket League a pretty good game despite the perspective."
"give_opinion(name[Rocket League], developer[Psyonix], rating[good], player_perspective[third person])","Rocket League is a pretty solid third person game from Psyonix, I must say."
"give_opinion(name[Rocket League], developer[Psyonix], rating[good], player_perspective[third person])",I think Rocket League is a solid game. It is one of the many good third person perspective games developed by Psyonix.
"give_opinion(name[Rocket League], rating[good], genres[sport, vehicular combat], has_multiplayer[yes])","I quite enjoy Rocket League, as I'm fond of multiplayer sport vehicular combat games."
"give_opinion(name[Rocket League], rating[good], genres[sport, vehicular combat], has_multiplayer[yes])","Rocket League is a good multiplayer game which, interestingly, features sports crossed with vehicle combat."
"give_opinion(name[Rocket League], rating[good], genres[sport, vehicular combat], has_multiplayer[yes])","I think that vehicular combat sports games can be fun as long as they have multiplayer, which is why I enjoy Rocket League."
"give_opinion(name[Rocket League], rating[good], player_perspective[third person], has_multiplayer[yes])","Rocket League is quite a unique multiplayer third person game, and I like it quite a lot."
"give_opinion(name[Rocket League], rating[good], player_perspective[third person], has_multiplayer[yes])",I have always enjoyed Rocket League. I like most third person multiplayer games very much.
"give_opinion(name[Rocket League], rating[good], player_perspective[third person], has_multiplayer[yes])","I had a fair amount of fun playing Rocket League. The third person perspective is a perspective I tend to like, and the fact that it had multiplayer was another nice touch."
"give_opinion(name[Rocket League], release_year[2015], rating[good], genres[sport, vehicular combat])","I normally find vehicular combat sports games to be so-so at best, but 2015 was a surprisingly strong year for gaming and I actually thought Rocket League had something to it."
"give_opinion(name[Rocket League], release_year[2015], rating[good], genres[sport, vehicular combat])",Rocket League is quite a unique game. It came out in 2015 and somehow combined sports with vehicle combat!
"give_opinion(name[Rocket League], release_year[2015], rating[good], genres[sport, vehicular combat])",I do like Rocket League. I have always been fond of the 2015 crop of sport vehicular combat games.
"give_opinion(name[Rollcage], developer[Attention To Detail], rating[average], genres[action, driving/racing])","Rollcage was a decent action racing game, but honestly, the lack of attention to detail on the small things by Attention To Detail really drags it down."
"give_opinion(name[Rollcage], developer[Attention To Detail], rating[average], genres[action, driving/racing])","Rollcage isn't a waste of money at least. Action racing games tend to be fun, but Attention To Detail isn't that great a developer, so the game doesn't truly shine."
"give_opinion(name[Rollcage], developer[Attention To Detail], rating[average], genres[action, driving/racing])","I think that racing games that throw in a bunch of action are okay but nothing special. I feel kind of the same about the developer Attention To Detail, so of course I thought Rollcage was just average in every way possible."
"give_opinion(name[Rollcage], developer[Attention To Detail], rating[average], player_perspective[third person])","Rollcage is an okay game. I don't really like games made by Attention To Detail normally, but the third person perspective they used made it not entirely bad at least."
"give_opinion(name[Rollcage], developer[Attention To Detail], rating[average], player_perspective[third person])","Rollcage is of average quality I'd say. Attention To Detail is normally an solid developer, but I just am not a huge fan of games with a third person perspective."
"give_opinion(name[Rollcage], developer[Attention To Detail], rating[average], player_perspective[third person])","Rollcage was an okay third person game, but the lack of dedication of Attention To Detail really sets it back."
"give_opinion(name[Rollcage], rating[average], genres[action, driving/racing], platforms[PC])","I thought Rollcage was decent. It's OK for an action racing PC game that you might occasionally want to play, but it's just nothing spectacular."
"give_opinion(name[Rollcage], rating[average], genres[action, driving/racing], platforms[PC])","Rollcage isn't awful, but could have been better. Action racing games can be really good, but the PC is just not the right platform for them."
"give_opinion(name[Rollcage], rating[average], genres[action, driving/racing], platforms[PC])","Rollcage gave me an all-around average action racing experience on my PC, but it's not a game I would play regularly."
"give_opinion(name[Rollcage], rating[average], genres[action, driving/racing], player_perspective[third person])","Rollcage is an average third person action racing game, nothing more and nothing less, honestly."
"give_opinion(name[Rollcage], rating[average], genres[action, driving/racing], player_perspective[third person])","I'm not a fan of third person racing games, but the action elements in Rollcage elevated it a little so that I didn't outright hate it."
"give_opinion(name[Rollcage], rating[average], genres[action, driving/racing], player_perspective[third person])","Rollcage is an okay game. I normally enjoy games with a third person perspective, but I'm so-so about action racing games."
"give_opinion(name[Rollcage], release_year[1999], rating[average], has_multiplayer[yes])","Rollcage was barely fun to play with other people, and it certainly wasn't my favorite game from 1999."
"give_opinion(name[Rollcage], release_year[1999], rating[average], has_multiplayer[yes])","Rollcage was alright, I guess. It was an okay multiplayer experience, but even for 1999 it feels old."
"give_opinion(name[Rollcage], release_year[1999], rating[average], has_multiplayer[yes])","Rollcage isn't terrible, I guess. It's from 1999 and I normally don't like games that old, but the multiplayer helped make up for it a bit."
"give_opinion(name[RollerCoaster Tycoon], developer[MicroProse], rating[good], genres[simulation, strategy])",RollerCoaster Tycoon was really well made by MicroProse. It's a seminal simulation/strategy game and I enjoyed it a fair amount.
"give_opinion(name[RollerCoaster Tycoon], developer[MicroProse], rating[good], genres[simulation, strategy])","RollerCoaster Tycoon is a pretty good game. I like strategy simulators like it, and MicroProse clearly knew what they were doing when making it."
"give_opinion(name[RollerCoaster Tycoon], developer[MicroProse], rating[good], genres[simulation, strategy])","I've been enjoying playing RollerCoaster Tycoon lately. MicroProse knows how to make a quality strategy sim, and it shows in this game."
"give_opinion(name[RollerCoaster Tycoon], developer[MicroProse], rating[good], platforms[PC])","RollerCoaster Tycoon is such a seminal PC game, in my opinion. MicroProse really popularized the tycoon style of gameplay with this one, and it definitely defined it for me."
"give_opinion(name[RollerCoaster Tycoon], developer[MicroProse], rating[good], platforms[PC])","I tend to enjoy playing PC games, especially when they're made by one of my favorite developers, such as MicroProse, so I thought RollerCoaster Tycoon was pretty good."
"give_opinion(name[RollerCoaster Tycoon], developer[MicroProse], rating[good], platforms[PC])","RollerCoaster Tycoon is pretty good. MicroProse knows how to make a solid game, and it being on the PC is a plus as well."
"give_opinion(name[RollerCoaster Tycoon], developer[MicroProse], rating[good], player_perspective[bird view])","I normally hate games with a bird view perspective, but MicroProse is such a talented developer that RollerCoaster Tycoon is actually a good game."
"give_opinion(name[RollerCoaster Tycoon], developer[MicroProse], rating[good], player_perspective[bird view])","RollerCoaster Tycoon was a masterstroke considering it was made by MicroProse. I really quite liked this game, and it did well with the bird view perspective too."
"give_opinion(name[RollerCoaster Tycoon], developer[MicroProse], rating[good], player_perspective[bird view])",RollerCoaster Tycoon is a fun game. MicroProse is a talented developer and the bird view perspective makes it easy to play.
"give_opinion(name[RollerCoaster Tycoon], rating[good], genres[simulation, strategy], has_mac_release[no])","RollerCoaster Tycoon is a pretty good single-player strategy simulation game. My only tiny gripe with it is that it doesn't run on Mac, so I have to sit at my desktop computer to play it."
"give_opinion(name[RollerCoaster Tycoon], rating[good], genres[simulation, strategy], has_mac_release[no])","RollerCoaster Tycoon is a pretty fun game. I enjoy strategy simulators like it and would even call it great, but its lack of a Mac release holds it back a tiny bit."
"give_opinion(name[RollerCoaster Tycoon], rating[good], genres[simulation, strategy], has_mac_release[no])","I love strategy simulators, so RollerCoaster Tycoon would be a truly excellent game if only it had a Mac release. It's still pretty good without one though."
"give_opinion(name[RollerCoaster Tycoon], rating[good], genres[simulation, strategy], player_perspective[bird view])",RollerCoaster Tycoon is a game I find fairly enjoyable. Strategy simulators tend to be fun and the bird view perspective is helpful when playing.
"give_opinion(name[RollerCoaster Tycoon], rating[good], genres[simulation, strategy], player_perspective[bird view])",I think RollerCoaster Tycoon was a good game because the strategy simulator gameplay was fun and the bird view perspective made it easy to play.
"give_opinion(name[RollerCoaster Tycoon], rating[good], genres[simulation, strategy], player_perspective[bird view])",RollerCoaster Tycoon is a solid simulation strategy game. I love the way the bird view is used to explore the environment.
"give_opinion(name[Sid Meier's Civilization V], developer[Firaxis Games], rating[good], has_multiplayer[yes])","Oh yeah, I like Sid Meier's Civilization V. Firaxis Games does well with multiplayer."
"give_opinion(name[Sid Meier's Civilization V], developer[Firaxis Games], rating[good], has_multiplayer[yes])","Sid Meier's Civilization V is a pretty enjoyable game in my opinion. Firaxis Games is a quality developer, and the multiplayer was a nice addition to the game as well."
"give_opinion(name[Sid Meier's Civilization V], developer[Firaxis Games], rating[good], has_multiplayer[yes])","I like multiplayer games like Sid Meier's Civilization V, and Firaxis Games is one of my favorite developers."
"give_opinion(name[Sid Meier's Civilization V], esrb[E 10+ (for Everyone 10 and Older)], rating[good], has_multiplayer[yes])","Sid Meier's Civilization V is a really good multiplayer game, though it is rated E10+ so it might not be best for small children."
"give_opinion(name[Sid Meier's Civilization V], esrb[E 10+ (for Everyone 10 and Older)], rating[good], has_multiplayer[yes])","Sid Meier's Civilization V is pretty fun. The E 10+ rating means the content isn't too extreme, and the multiplayer is also enjoyable."
"give_opinion(name[Sid Meier's Civilization V], esrb[E 10+ (for Everyone 10 and Older)], rating[good], has_multiplayer[yes])","Sid Meier's Civilization V is a good game, especially because I can play with my kids since it's multiplayer and rated E 10+."
"give_opinion(name[Sid Meier's Civilization V], rating[good], available_on_steam[yes], has_linux_release[yes])","I like games that give me lots of release options, so Sid Meier's Civilization V being available on Linux via Steam made it pretty good in my books."
"give_opinion(name[Sid Meier's Civilization V], rating[good], available_on_steam[yes], has_linux_release[yes])","Sid Meier's Civilization V is a really good game, and luckily, it's available on Linux through Steam."
"give_opinion(name[Sid Meier's Civilization V], rating[good], available_on_steam[yes], has_linux_release[yes])",It was so easy to get into Sid Meier's Civilization V because it runs on Linux and I can get it from the Steam store.
"give_opinion(name[Sid Meier's Civilization V], rating[good], has_linux_release[yes], has_mac_release[yes])","I think Sid Meier's Civilization V is pretty good. It's a game I can play on both Mac and Linux, which is very nice to have."
"give_opinion(name[Sid Meier's Civilization V], rating[good], has_linux_release[yes], has_mac_release[yes])","I use Linux on my home PC and a Mac on my laptop, so Sid Meier's Civilization V has been a good game for me, since it can be played on either one."
"give_opinion(name[Sid Meier's Civilization V], rating[good], has_linux_release[yes], has_mac_release[yes])","Sid Meier's Civilization V is a really good game, in my opinion. With both a Linux and a Mac release, anyone with a computer can play!"
"give_opinion(name[Sid Meier's Civilization V], rating[good], has_multiplayer[yes], has_mac_release[yes])","I have a Mac and it's hard to find good games, but Sid Meier's Civilization V is definitely one, plus I can play it with my friends."
"give_opinion(name[Sid Meier's Civilization V], rating[good], has_multiplayer[yes], has_mac_release[yes])","I'm quite a fan of multiplayer games, especially when they come to the Mac. So you know I like Sid Meier's Civilization V."
"give_opinion(name[Sid Meier's Civilization V], rating[good], has_multiplayer[yes], has_mac_release[yes])","I'm always on the lookout for multiplayer games I can play on a Mac, and so I thought Sid Meier's Civilization V was a pretty fun game."
"give_opinion(name[SpellForce 3], developer[Grimlore Games], rating[poor], available_on_steam[yes])","SpellForce 3 was a rare misstep from Grimlore Games. I grabbed it as soon as it hit Steam, but man, not a fan."
"give_opinion(name[SpellForce 3], developer[Grimlore Games], rating[poor], available_on_steam[yes])","I'm not a big fan of games by Grimlore Games on Steam. SpellForce 3, for example, was a plain torture to play through."
"give_opinion(name[SpellForce 3], developer[Grimlore Games], rating[poor], available_on_steam[yes])","SpellForce 3 is a really bad game in my opinion. The developer Grimlore Games is a bunch of no-talent hacks, and it being on Steam means I have to deal with that mess as well."
"give_opinion(name[SpellForce 3], rating[poor], genres[real-time strategy, role-playing], has_multiplayer[yes])","I didn't like SpellForce 3 at all. The real-time strategy and role-playing genres it combines normally aren't my favorite anyways, but them throwing in a multiplayer mode just diluted the focus and made the whole thing a mess."
"give_opinion(name[SpellForce 3], rating[poor], genres[real-time strategy, role-playing], has_multiplayer[yes])","I don't usually like multiplayer games, but I gave SpellForce 3 a chance just in case. Unfortunately, it was a disaster of a game that combined two genres I hate, real-time strategy and role-playing."
"give_opinion(name[SpellForce 3], rating[poor], genres[real-time strategy, role-playing], has_multiplayer[yes])","I had thought the multiplayer would enhance SpellForce 3, but the RTS RPG was still lackluster."
"give_opinion(name[SpellForce 3], rating[poor], genres[real-time strategy, role-playing], player_perspective[bird view])","SpellForce 3 is a really bad game. The attempt to blend the RTS and RPG genres together just doesn't work, and the bird view perspective makes playing it confusing."
"give_opinion(name[SpellForce 3], rating[poor], genres[real-time strategy, role-playing], player_perspective[bird view])","I think that SpellForce 3 is one of the worst games I've ever played. Trying to combine the real-time strategy and role-playing genres just doesn't work, and the bird view perspective makes it near impossible to play."
"give_opinion(name[SpellForce 3], rating[poor], genres[real-time strategy, role-playing], player_perspective[bird view])","SpellForce 3 is an overall lackluster RPG/RTS. Basically, the only thing it got right was the bird view perspective, but everything else is just subpar."
"give_opinion(name[SpellForce 3], rating[poor], player_perspective[bird view], has_mac_release[no])","SpellForce 3 was a pretty disappointing bird's eye view game. It didn't even come to the Mac, so I had to jump through extra hoops just to be underwhelmed."
"give_opinion(name[SpellForce 3], rating[poor], player_perspective[bird view], has_mac_release[no])","I don't like SpellForce 3 because of the bird's eye view, as well as the lack of a Mac release."
"give_opinion(name[SpellForce 3], rating[poor], player_perspective[bird view], has_mac_release[no])","I think that SpellForce 3 is just not for me at all. The bird view perspective just doesn't work for it, and worst of all, it isn't available for my Mac."
"give_opinion(name[SpellForce 3], release_year[2017], developer[Grimlore Games], rating[poor])","I think SpellForce 3 is really, really bad. It's made by Grimlore Games and their games are always terrible, but it also came out in 2017, which was an especially bad year for them."
"give_opinion(name[SpellForce 3], release_year[2017], developer[Grimlore Games], rating[poor])","I wanted to like Grimlore Games' 2017 entry, but in SpellForce 3 they just didn't get anything right."
"give_opinion(name[SpellForce 3], release_year[2017], developer[Grimlore Games], rating[poor])","SpellForce 3 is a pretty bad game. The developer Grimlore Games is clearly a bunch of no-talent hacks, and 2017 was a terrible year for games anyway."
"give_opinion(name[StarCraft], developer[Blizzard Entertainment], rating[good], genres[real-time strategy])","Blizzard Entertainment's StarCraft is a very good RTS, for real."
"give_opinion(name[StarCraft], developer[Blizzard Entertainment], rating[good], genres[real-time strategy])","StarCraft is a quality game. I tend to enjoy RTS games, and Blizzard Entertainment clearly knows how to make them."
"give_opinion(name[StarCraft], developer[Blizzard Entertainment], rating[good], genres[real-time strategy])","I think StarCraft is a fun game. Blizzard Entertainment's games are always decent, and I enjoy the real-time strategy genre."
"give_opinion(name[StarCraft], developer[Blizzard Entertainment], rating[good], platforms[PC])","I enjoy playing games on the PC as long as the developer is one that can avoid producing bug-ridden messes. Fortunately Blizzard Entertainment is one such developer, and I ended up liking StarCraft a fair amount."
"give_opinion(name[StarCraft], developer[Blizzard Entertainment], rating[good], platforms[PC])","StarCraft is pretty fun! Blizzard Entertainment's PC games tend to be good overall, in my experience."
"give_opinion(name[StarCraft], developer[Blizzard Entertainment], rating[good], platforms[PC])","I've been having fun playing StarCraft lately. Blizzard Entertainment knows what they're doing, and I'm glad it's on the PC."
"give_opinion(name[StarCraft], developer[Blizzard Entertainment], rating[good], player_perspective[bird view])",Blizzard Entertainment's StarCraft is a good game featuring a surprisingly immersive bird's eye view.
"give_opinion(name[StarCraft], developer[Blizzard Entertainment], rating[good], player_perspective[bird view])",StarCraft is an entertaining game released by Blizzard Entertainment. The bird's eye view in the game helps you keep an eye on everything in the game.
"give_opinion(name[StarCraft], developer[Blizzard Entertainment], rating[good], player_perspective[bird view])",I think StarCraft is pretty good. Blizzard Entertainment is a talented developer and the bird view perspective makes it convenient to play.
"give_opinion(name[StarCraft], rating[good], genres[real-time strategy], has_mac_release[yes])","StarCraft is really something different. It's an impactful RTS, and thanks to its Mac port, I got a chance to play it recently and it is truly good."
"give_opinion(name[StarCraft], rating[good], genres[real-time strategy], has_mac_release[yes])","I enjoy real-time strategies, but unfortunately, so many of them aren't playable on a Mac. That's one of the reasons I rather liked StarCraft since it was an RTS that actually had a Mac release."
"give_opinion(name[StarCraft], rating[good], genres[real-time strategy], has_mac_release[yes])","I think that StarCraft is pretty good. Real-time strategy games are generally fun, and it even has a Mac release."
"give_opinion(name[StarCraft], rating[good], genres[real-time strategy], has_multiplayer[yes])","StarCraft is a delightful multiplayer RTS game, best played with friends."
"give_opinion(name[StarCraft], rating[good], genres[real-time strategy], has_multiplayer[yes])","StarCraft was a pretty good game. I like the RTS genre, and being able to play my friends in multiplayer is nice too."
"give_opinion(name[StarCraft], rating[good], genres[real-time strategy], has_multiplayer[yes])","I enjoy playing StarCraft a fair amount. Real-time strategies are pretty fun, and the multiplayer option allows me to play it with my friends too."
"give_opinion(name[Stronghold 2], developer[Firefly Studios], esrb[T (for Teen)], rating[average])","Stronghold 2 is a rare misstep for Firefly Studios. While definitely not bad, the T rated game isn't really good either."
"give_opinion(name[Stronghold 2], developer[Firefly Studios], esrb[T (for Teen)], rating[average])","For a game from Firefly Studios, Stronghold 2 is so-so. Not bad for a teen rated game."
"give_opinion(name[Stronghold 2], developer[Firefly Studios], esrb[T (for Teen)], rating[average])","I feel that Stronghold 2 was merely average. Firefly Studios is a competent developer, but the T rating prevented the game from really exploring its setting properly."
"give_opinion(name[Stronghold 2], rating[average], genres[real-time strategy, simulation], player_perspective[bird view])","Stronghold 2 was decent. I generally enjoy bird view perspective games with real-time strategy and simulation elements, although I had mixed feelings about that combination in this one."
"give_opinion(name[Stronghold 2], rating[average], genres[real-time strategy, simulation], player_perspective[bird view])","I didn't hate Stronghold 2, but I really wished I liked it more. Real-time strategy simulators like it are often some of my favorite games, but I really disliked the bird view perspective in this one."
"give_opinion(name[Stronghold 2], rating[average], genres[real-time strategy, simulation], player_perspective[bird view])","For a game with a bird's eye view, Stronghold 2 is okay. It's your average real-time strategy simulation game."
"give_opinion(name[Stronghold 2], rating[average], platforms[PC], has_linux_release[no])","I thought that Stronghold 2 was okay because it was released for PC, but I wish they had released a Linux version."
"give_opinion(name[Stronghold 2], rating[average], platforms[PC], has_linux_release[no])","I found Stronghold 2 a little lacking, as far as PC games go. It also lacks a Linux release, which, all things considered, bums me out a bit."
"give_opinion(name[Stronghold 2], rating[average], platforms[PC], has_linux_release[no])","Stronghold 2 is not quite the game for me, since it wasn't released for Linux. It is probably fun to play for other PC users though."
"give_opinion(name[Stronghold 2], release_year[2005], rating[average], available_on_steam[yes])","Stronghold 2 is okay, but I have some issues with it. It came out in 2005 and I tend to enjoy games from that year, but the fact that it's on Steam annoys me."
"give_opinion(name[Stronghold 2], release_year[2005], rating[average], available_on_steam[yes])","For a Steam game released in 2005, Stronghold 2 is about average."
"give_opinion(name[Stronghold 2], release_year[2005], rating[average], available_on_steam[yes])",Stronghold 2 is an all-in-all average game from 2005 among all those on Steam.
"give_opinion(name[Stronghold 2], release_year[2005], rating[average], has_mac_release[no])","I was disappointed that Stronghold 2 didn't have a Mac release when it came out in 2005, but when I eventually played it, I thought it was alright."
"give_opinion(name[Stronghold 2], release_year[2005], rating[average], has_mac_release[no])","Stronghold 2 is a decent game, all things considered. I wasn't wild about it not having a Mac release, but it came out in 2005, so what can you really expect there?"
"give_opinion(name[Stronghold 2], release_year[2005], rating[average], has_mac_release[no])","I think that Stronghold 2 is so-so, because the 2005 Mac release wasn't so great."
"give_opinion(name[Super Mario World], developer[Nintendo EAD], rating[excellent], player_perspective[side view])",I think Super Mario World is an excellent game. The talented Nintendo EAD team and its stunning use of the side view perspective kept me playing all day!
"give_opinion(name[Super Mario World], developer[Nintendo EAD], rating[excellent], player_perspective[side view])","Man, Super Mario World is great, such a classic! It really set the stage for future side view games too, truly a masterclass in design from Nintendo EAD."
"give_opinion(name[Super Mario World], developer[Nintendo EAD], rating[excellent], player_perspective[side view])",I love Super Mario World. I always have tons of fun playing side view games from Nintendo EAD.
"give_opinion(name[Super Mario World], esrb[E (for Everyone)], rating[excellent], has_multiplayer[yes])","Super Mario World is one of my favorite games. I love family friendly E rated games like it that have multiplayer, so I can play them with my entire family and friends."
"give_opinion(name[Super Mario World], esrb[E (for Everyone)], rating[excellent], has_multiplayer[yes])","Man, Super Mario World is downright amazing, totally beautiful. Go get it, right now. It's rated E so that's no excuse, and it has multiplayer. Play with your kids!"
"give_opinion(name[Super Mario World], esrb[E (for Everyone)], rating[excellent], has_multiplayer[yes])","Super Mario World is my current favorite game. I love multiplayer games that are rated E (for Everyone), so this is really my cup of tea!"
"give_opinion(name[Super Mario World], rating[excellent], has_multiplayer[yes], platforms[Nintendo])","Super Mario World is a really amazing game. I love games for the Nintendo like it, and the fact that it has multiplayer just makes it even better."
"give_opinion(name[Super Mario World], rating[excellent], has_multiplayer[yes], platforms[Nintendo])","I think Super Mario World is totally awesome. I am a huge fan of multiplayer Nintendo games, and I cannot remember playing any as good as this one."
"give_opinion(name[Super Mario World], rating[excellent], has_multiplayer[yes], platforms[Nintendo])","The only thing better than a Nintendo game is a Nintendo game I can play with others, and that's why Super Mario World is so amazing."
"give_opinion(name[Super Mario World], rating[excellent], player_perspective[side view], has_multiplayer[yes])",I would rather play Super Mario World than eat or sleep! I can't remember a side view multiplayer game that was more exciting and fun.
"give_opinion(name[Super Mario World], rating[excellent], player_perspective[side view], has_multiplayer[yes])","Super Mario World is just a fantastic game. A truly amazing side view game, especially considering the multiplayer!"
"give_opinion(name[Super Mario World], rating[excellent], player_perspective[side view], has_multiplayer[yes])","I really, really loved Super Mario World. The side view perspective made it easy to play, and the multiplayer means I can play it with friends too."
"give_opinion(name[Super Mario World], release_year[1990], developer[Nintendo EAD], rating[excellent])","Super Mario World is the one and only game for me! I think 1990 was the golden age for Nintendo EAD, and this game is simply la crème de la crème."
