mr,ref
"verify_attribute(name[Need for Speed: Most Wanted], rating[good], genres[driving/racing], player_perspective[third person])","I recall you weren't quite in love with Need for Speed: Most Wanted, but still found it fun. Do you enjoy playing driving/racing games mostly from the third person perspective?"
"verify_attribute(name[Need for Speed: Most Wanted], rating[good], has_multiplayer[yes], platforms[PlayStation])",You previously said Need for Speed: Most Wanted was a solid game. Would you say a multiplayer option for the PlayStation increases the likeability of games from your perspective?
"verify_attribute(name[Need for Speed: Most Wanted], rating[good], has_multiplayer[yes], platforms[PlayStation])",You said earlier that you enjoyed Need for Speed: Most Wanted. Do you like playing other PlayStation games with multiplayer?
"verify_attribute(name[Need for Speed: Most Wanted], rating[good], has_multiplayer[yes], platforms[PlayStation])",I know for a fact you like Need for Speed: Most Wanted. Do you like playing other PlayStation games with multiplayer modes?
"verify_attribute(name[Need for Speed: Most Wanted], release_year[2005], developer[EA Redwood Shores], rating[good])",So you thought Need for Speed: Most Wanted was decent. Do you think there were other good racing games from EA Redwood Shores released in 2005?
"verify_attribute(name[Need for Speed: Most Wanted], release_year[2005], developer[EA Redwood Shores], rating[good])",You said earlier that you liked Need for Speed: Most Wanted. Are you a fan in general of games by EA Redwood Shores from 2005?
"verify_attribute(name[Need for Speed: Most Wanted], release_year[2005], developer[EA Redwood Shores], rating[good])",You indicated that you liked Need for Speed: Most Wanted. Are you typically into games by EA Redwood Shores from 2005?
"verify_attribute(name[Need for Speed: Payback], esrb[T (for Teen)], rating[poor], genres[driving/racing])",You said earlier that you didn't like Need for Speed: Payback. Are you usually not fond of driving/racing games rated T (for Teen)?
"verify_attribute(name[Need for Speed: Payback], esrb[T (for Teen)], rating[poor], genres[driving/racing])",I remember that you said that you did not enjoy playing Need for Speed: Payback. Do you also dislike all racing or driving games that are rated T (for Teen)?
"verify_attribute(name[Need for Speed: Payback], esrb[T (for Teen)], rating[poor], genres[driving/racing])","I remember you don't like Need for Speed: Payback. Do you think it was because it was rated T (for Teen), or do you generally dislike driving and racing games?"
"verify_attribute(name[Need for Speed: Payback], esrb[T (for Teen)], rating[poor], player_perspective[third person])",You said that you disliked Need for Speed: Payback. Is this the case for all third person games rated T?
"verify_attribute(name[Need for Speed: Payback], esrb[T (for Teen)], rating[poor], player_perspective[third person])",You told me you didn't really like Need for Speed: Payback. But would your opinion change if it didn't have that third person perspective and a teen rating?
"verify_attribute(name[Need for Speed: Payback], esrb[T (for Teen)], rating[poor], player_perspective[third person])",Previously you told me that you really don't like to play Need for Speed: Payback. Does that sentiment hold for other T rated third person games?
"verify_attribute(name[Need for Speed: Payback], rating[poor], genres[driving/racing], player_perspective[third person])",Earlier you mentioned disliking Need for Speed: Payback. Generally are you not a fan of third person perspective driving/racing games?
"verify_attribute(name[Need for Speed: Payback], rating[poor], genres[driving/racing], player_perspective[third person])","You said that you disliked Need for Speed: Payback. Typically speaking, do you dislike third person driving and racing games?"
"verify_attribute(name[Need for Speed: Payback], rating[poor], genres[driving/racing], player_perspective[third person])","I get that Need for Speed: Payback isn't your game. Do you think it's because you prefer other genres than driving and racing, or were you not a fan of the third person perspective?"
"verify_attribute(name[Need for Speed: Payback], release_year[2017], developer[Ghost Games], rating[poor])",You seem to have really not liked Need for Speed: Payback from 2017. Do you normally feel so strongly about other similar games released by Ghost Games?
"verify_attribute(name[Need for Speed: Payback], release_year[2017], developer[Ghost Games], rating[poor])",Previously we've talked about how you didn't like Need for Speed: Payback. Do you have the same feeling about other games Ghost Games made in 2017?
"verify_attribute(name[Need for Speed: Payback], release_year[2017], developer[Ghost Games], rating[poor])",You said that you disliked Need for Speed: Payback. Do you therefore dislike other Ghost Games releases from 2017?
"verify_attribute(name[Need for Speed: Payback], release_year[2017], rating[poor], platforms[PlayStation])",You said before that you hated Need for Speed: Payback. Do you hate other PlayStation games from 2017?
"verify_attribute(name[Need for Speed: Payback], release_year[2017], rating[poor], platforms[PlayStation])",You hated Need for Speed: Payback. Was the selection of PlayStation games in 2017 perhaps just terrible overall?
"verify_attribute(name[Need for Speed: Payback], release_year[2017], rating[poor], platforms[PlayStation])",I recall you saying that you disliked Need for Speed: Payback. Are you generally not fond of PlayStation games from 2017?
"verify_attribute(name[Need for Speed: The Run], developer[Firebrand Games], rating[average], genres[driving/racing])",You said before that you felt so-so about Need for Speed: The Run. Do you feel the same about other driving or racing games from Firebrand Games?
"verify_attribute(name[Need for Speed: The Run], developer[Firebrand Games], rating[average], genres[driving/racing])",I know you feel that Need for Speed: The Run was a merely average game. Do you not trust Firebrand Games with their driving/racing all that much?
"verify_attribute(name[Need for Speed: The Run], developer[Firebrand Games], rating[average], genres[driving/racing])",Earlier you said you found Need for Speed: The Run to be average. Are you typically not very impressed by driving/racing games from Firebrand Games?
"verify_attribute(name[Need for Speed: The Run], developer[Firebrand Games], rating[average], platforms[Xbox])",You said that you Need for Speed: The Run was mediocre. Does the same sentiment apply to other Firebrand Games on the Xbox?
"verify_attribute(name[Need for Speed: The Run], developer[Firebrand Games], rating[average], platforms[Xbox])",You said that Need for Speed: The Run was just okay. Would it be safe to assume that you feel the same about other Firebrand Games on Xbox?
"verify_attribute(name[Need for Speed: The Run], developer[Firebrand Games], rating[average], platforms[Xbox])","You said that Need for Speed: The Run was neither bad nor good, but thoroughly mediocre. Do you feel the same way about the rest of the Xbox games developed by Firebrand Games?"
"verify_attribute(name[Need for Speed: The Run], rating[average], genres[driving/racing], player_perspective[third person])","A moment ago, you said you felt that Need for Speed: The Run was a so-so game. Is that, by any chance, how you feel about many third person driving/racing games?"
"verify_attribute(name[Need for Speed: The Run], rating[average], genres[driving/racing], player_perspective[third person])",You told me that you were only so-so of Need for Speed: The Run. Is this the case for all third person driving or racing games?
"verify_attribute(name[Need for Speed: The Run], rating[average], genres[driving/racing], player_perspective[third person])",You mentioned earlier that you felt so-so about Need for Speed: The Run. Do you generally feel the same for other third person driving/racing games?
"verify_attribute(name[Need for Speed: The Run], release_year[2011], developer[Firebrand Games], rating[average])",I remember you thought Need for Speed: The Run was just average. Does that sentiment hold for all Firebrand Games from 2011?
"verify_attribute(name[Need for Speed: The Run], release_year[2011], developer[Firebrand Games], rating[average])",Earlier you said you found Need for Speed: The Run to be average. Are you typically not impressed with games from 2011 by Firebrand Games?
"verify_attribute(name[Need for Speed: The Run], release_year[2011], developer[Firebrand Games], rating[average])",So Need for Speed: The Run is in your opinion just okay. Was 2011 just an average year for Firebrand Games in your opinion?
"verify_attribute(name[Need for Speed: The Run], release_year[2011], rating[average], platforms[Xbox])",I rememver you felt ambivalent towards Need for Speed: The Run on Xbox. Do you feel generally the same about other 2011 titles?
"verify_attribute(name[Need for Speed: The Run], release_year[2011], rating[average], platforms[Xbox])",You said earlier that you thought Need for Speed: The Run was just average. Are you commonly unimpressed by Xbox games from 2011?
"verify_attribute(name[Need for Speed: The Run], release_year[2011], rating[average], platforms[Xbox])","I know that you don't hate Need for Speed: The Run, but don't particularly like it all that much either. Do you remember if there are some Xbox games from 2011 that were any better at all?"
"verify_attribute(name[Outlast II], developer[Red Barrels], rating[average], player_perspective[first person])",I recall that you said you found Outlast II to be average. Generally do you find first person games from Red Barrels average?
"verify_attribute(name[Outlast II], developer[Red Barrels], rating[average], player_perspective[first person])",You mentioned that Outlast II was so-so in quality. Does it perhaps have to do with the use of a first person perspective by Red Barrels in their games?
"verify_attribute(name[Outlast II], developer[Red Barrels], rating[average], player_perspective[first person])",You said you were indifferent towards Outlast II. Are you generally indifferent towards Red Barrels' first person games?
"verify_attribute(name[Outlast II], esrb[M (for Mature)], rating[average], genres[adventure, indie])",I think I heard you say that you do not like nor dislike Outlast II that much. Do you in general feel neutral about Mature indie adventure games?
"verify_attribute(name[Outlast II], esrb[M (for Mature)], rating[average], genres[adventure, indie])","I remember that you found Outlast II to be average. Typically, are you unimpressed by indie adventure games rated M (for Mature)?"
"verify_attribute(name[Outlast II], esrb[M (for Mature)], rating[average], genres[adventure, indie])","If I remember right, earlier you said you felt Outlast II was just average, you didn't waste your time but you weren't blown away either. Do you have similar thoughts about M rated indie adventure games in general?"
"verify_attribute(name[Outlast II], rating[average], genres[adventure, indie], platforms[Xbox])",You said that Outlast II wasn't a bad game but could have been quite a bit better. Do you feel like all the indie adventure games for the Xbox end up being that way?
"verify_attribute(name[Outlast II], rating[average], genres[adventure, indie], platforms[Xbox])","You said that Outlast II was just okay. In general, do you feel the same about other indie adventure games on Xbox?"
"verify_attribute(name[Outlast II], rating[average], genres[adventure, indie], platforms[Xbox])",Earlier you mentioned that you found Outlast II to be just okay. Is it common that you are not impressed with indie adventure games for Xbox?
"verify_attribute(name[Outlast II], rating[average], genres[adventure, indie], player_perspective[first person])",I know you just mentioned playing Outlast II and thought it was decent. Do you commonly like first person indie adventure games?
"verify_attribute(name[Outlast II], rating[average], genres[adventure, indie], player_perspective[first person])","I remember you telling me you just finished playing Outlast II, and thought it was decent. Do you generally like first person indie adventure games?"
"verify_attribute(name[Outlast II], rating[average], genres[adventure, indie], player_perspective[first person])","You said that Outlast II was, to sum it up, thoroughly average. I'm curious, do you feel similarly about other first person indie adventure games too?"
"verify_attribute(name[Outlast II], release_year[2017], rating[average], platforms[Xbox])",So you mentioned that Outlast II was just plain old average in quality. Do you think that also applies to the other games released for the Xbox in 2017?
"verify_attribute(name[Outlast II], release_year[2017], rating[average], platforms[Xbox])",I know you felt lukewarm about Outlast II. Do you feel the same about other Xbox games that came out in 2017?
"verify_attribute(name[Outlast II], release_year[2017], rating[average], platforms[Xbox])",You said earlier that you thought Outlast II was average. Are you typically unimpressed by Xbox games from 2017?
"verify_attribute(name[Quantum Break], developer[Remedy Entertainment], esrb[M (for Mature)], rating[average])","You said that Quantum Break could be interesting at times, but was overall just okay. Do you kind of feel the same way about Remedy Entertainment's other M rated games?"
"verify_attribute(name[Quantum Break], developer[Remedy Entertainment], esrb[M (for Mature)], rating[average])",You said earlier that Quantum Break was simply average. Do you commonly feel lukewarm about M (for Mature) rated games from Remedy Entertainment?
"verify_attribute(name[Quantum Break], developer[Remedy Entertainment], esrb[M (for Mature)], rating[average])",I believe your opinion of Quantum Break was that it was nothing special. Do you feel the same about other M (for Mature) titles from Remedy Entertainment?
"verify_attribute(name[Quantum Break], developer[Remedy Entertainment], rating[average], platforms[Xbox])",I know you felt lukewarm about Quantum Break. Do you feel the same about other Remedy Entertainment games on Xbox?
"verify_attribute(name[Quantum Break], developer[Remedy Entertainment], rating[average], platforms[Xbox])",So you think that Quantum Break is pretty much an average game. Do you have the same view on Remedy Entertainment's other Xbox games?
"verify_attribute(name[Quantum Break], developer[Remedy Entertainment], rating[average], platforms[Xbox])",I remember you said you found Quantum Break to be average. Are you normally unimpressed with Xbox games from Remedy Entertainment?
"verify_attribute(name[Quantum Break], rating[average], genres[adventure, shooter], platforms[Xbox])","You mentioned that Quantum Break wasn't bad, but wasn't all that good either. Do you feel that Xbox adventure shooters are in general like that?"
"verify_attribute(name[Quantum Break], rating[average], genres[adventure, shooter], platforms[Xbox])",You previously mentioned that you found Quantum Break to be average. So are you not commonly into Xbox adventure games featuring shooting?
"verify_attribute(name[Quantum Break], rating[average], genres[adventure, shooter], platforms[Xbox])",You said that Quantum Break was nothing special. Do you typically feel similar about playing other adventure shooters on Xbox?
"verify_attribute(name[Quantum Break], rating[average], genres[adventure, shooter], player_perspective[third person])","So you said you didn't waste your money on Quantum Break, but it didn't really stand out in any way. Do you have similar thoughts on third person adventure shooters in general?"
"verify_attribute(name[Quantum Break], rating[average], genres[adventure, shooter], player_perspective[third person])",I recall that you found Quantum Break to be average. In general do you think third person adventure games featuring shooting are just average?
"verify_attribute(name[Quantum Break], rating[average], genres[adventure, shooter], player_perspective[third person])",I remember you felt indifferent about adventure shooters with a third person perspective such as Quantum Break. Is this generally true?
"verify_attribute(name[Quantum Break], release_year[2016], rating[average], platforms[Xbox])","If you thought Quantum Break was alright, did you feel that way about Xbox games in 2016 as a whole?"
"verify_attribute(name[Quantum Break], release_year[2016], rating[average], platforms[Xbox])",I remember you saying that you found Quantum Break to be average. Is this similar to other Xbox games from 2016?
"verify_attribute(name[Quantum Break], release_year[2016], rating[average], platforms[Xbox])","You mentioned that Quantum Break was merely okay. But I'm wondering, do you feel the same way about the other games released for Xbox in 2016?"
"verify_attribute(name[Rocket League], developer[Psyonix], rating[good], platforms[Nintendo Switch])",You mentioned liking Rocket League. Do you think that even other games developed by Psyonix for the Nintendo Switch could be good?
"verify_attribute(name[Rocket League], developer[Psyonix], rating[good], platforms[Nintendo Switch])",You mentioned that you enjoyed Rocket League. Is it safe to say then that you're a fan of other Nintendo Switch games from Psyonix?
"verify_attribute(name[Rocket League], developer[Psyonix], rating[good], platforms[Nintendo Switch])",You said a while ago that you like Rocket League. Is it normal for you to like Nintendo Switch games developed by Psyonix?
"verify_attribute(name[Rocket League], developer[Psyonix], rating[good], player_perspective[third person])",When we talked yesterday you agreed with me that Rocket League was good. Can you tell me if you feel the same way about other third person games made by Psyonix?
"verify_attribute(name[Rocket League], developer[Psyonix], rating[good], player_perspective[third person])",I know you've mentioned that you enjoyed playing Rocket League. Do you think Psyonix is good at getting the third person perspective right in their games?
"verify_attribute(name[Rocket League], developer[Psyonix], rating[good], player_perspective[third person])",You said that you liked Rocket League. Do you like to play other third person games by Psyonix?
"verify_attribute(name[Rocket League], rating[good], genres[sport, vehicular combat], has_multiplayer[yes])",I know you've mentioned Rocket League being pretty good. Do you similarly enjoy other vehicular combat sport games with multiplayer?
"verify_attribute(name[Rocket League], rating[good], genres[sport, vehicular combat], has_multiplayer[yes])",You mentioned that you like Rocket League. Are you a fan in general of multiplayer sports games with vehicular combat?
"verify_attribute(name[Rocket League], rating[good], genres[sport, vehicular combat], has_multiplayer[yes])",I know you told me Rocket League is a good game. Does this sentiment hold for other multiplayer based games which feature sports and vehicular combat?
"verify_attribute(name[Rocket League], rating[good], genres[sport, vehicular combat], player_perspective[third person])",Earlier you said you enjoyed Rocket League. Do you frequently prefer third person sports games featuring vehicular combat?
"verify_attribute(name[Rocket League], rating[good], genres[sport, vehicular combat], player_perspective[third person])",Do you commonly favor third person player perspectives like you get in the vehicular combat of a sport title such as Rocket League?
"verify_attribute(name[Rocket League], rating[good], genres[sport, vehicular combat], player_perspective[third person])",You said that Rocket League was a fun time. Do you feel the same way about other third person vehicular combat sports games?
"verify_attribute(name[Rocket League], release_year[2015], rating[good], platforms[Nintendo Switch])",You mentioned earlier that you liked Rocket League. Are you frequently a fan of games from 2015 on Nintendo Switch?
"verify_attribute(name[Rocket League], release_year[2015], rating[good], platforms[Nintendo Switch])",You said that Rocket League was a fun game to play. Do you remember other games released on the Nintendo Switch in 2015 being equally good?
"verify_attribute(name[Rocket League], release_year[2015], rating[good], platforms[Nintendo Switch])",You said you liked Rocket League from 2015. Do you enjoy other games on the Nintendo Switch as well?
"verify_attribute(name[Rollcage], developer[Attention To Detail], rating[average], genres[action, driving/racing])",You mentioned that you didn't hate Rollcage but it didn't impress you either. Do you think there is a lot to improve in all action racing games developed by Attention To Detail?
"verify_attribute(name[Rollcage], developer[Attention To Detail], rating[average], genres[action, driving/racing])",I remember you telling me that you didn't feel too strongly about Rollcage. But does that opinion also hold true for other action racing games by Attention To Detail?
"verify_attribute(name[Rollcage], developer[Attention To Detail], rating[average], genres[action, driving/racing])",You said earlier that Rollcage is merely average. Are you generally somewhat unsatisfied by action games with driving and racing by Attention To Detail?
"verify_attribute(name[Rollcage], developer[Attention To Detail], rating[average], platforms[PC])",You mentioned that Rollcage wasn't bad but was also kind of mediocre. Would you say that applies to the rest of Attention To Detail's lineup of PC games too?
"verify_attribute(name[Rollcage], developer[Attention To Detail], rating[average], platforms[PC])","You seem to be ambivalent towards Attention To Detail's PC games like Rollcage, is that generally true?"
"verify_attribute(name[Rollcage], developer[Attention To Detail], rating[average], platforms[PC])",You mentioned you thought Rollcage was merely average. Are you generally not impressed by PC games from Attention To Detail?
"verify_attribute(name[Rollcage], rating[average], genres[action, driving/racing], player_perspective[third person])",Earlier you mentioned that you found Rollcage to be average. Are you normally not impressed with third person action games featuring driving/racing?
"verify_attribute(name[Rollcage], rating[average], genres[action, driving/racing], player_perspective[third person])","You said earlier that you thought Rollcage was just average. Is it the case with all action, driving/racing games played from a third person perspective?"
"verify_attribute(name[Rollcage], rating[average], genres[action, driving/racing], player_perspective[third person])",You mentioned just a bit ago that you found Rollcage to be average. Do you feel similarly about third person action racing games in general?
"verify_attribute(name[Rollcage], rating[average], platforms[PC], has_linux_release[no])",You said that Rollcage was just average a moment ago. Would you say that the lack of a Linux release is a huge minus for any PC game from your point of view?
"verify_attribute(name[Rollcage], rating[average], platforms[PC], has_linux_release[no])",You told me that Rollcage was an average quality game. Is that because it's only available on PC and there's no Linux release?
"verify_attribute(name[Rollcage], rating[average], platforms[PC], has_linux_release[no])",You said you were indifferent towards Rollcage. Is that the case for all games released on PC but not Linux?
"verify_attribute(name[Rollcage], release_year[1999], rating[average], platforms[PC])",You said that Rollcage was just okay. Is this the case for all PC games from 1999?
"verify_attribute(name[Rollcage], release_year[1999], rating[average], platforms[PC])",I remember you mentioned that you found Rollcage to be average. Do you typically fail to be impressed by PC games from 1999?
"verify_attribute(name[Rollcage], release_year[1999], rating[average], platforms[PC])","You said just now that Rollcage was an okay game but could have been better. I'm curious, do you have the same feeling about the games released for the PC in 1999 in general?"
"verify_attribute(name[Silent Hill 2], esrb[M (for Mature)], rating[excellent], genres[action-adventure, puzzle])",You gushed earlier over Silent Hill 2. Do you feel a similar infatuation with other M rated action-adventure puzzle games?
"verify_attribute(name[Silent Hill 2], esrb[M (for Mature)], rating[excellent], genres[action-adventure, puzzle])",You said earlier that you love Silent Hill 2. Do you find that you often really enjoy M (for Mature) rated action-adventure games with puzzles?
"verify_attribute(name[Silent Hill 2], esrb[M (for Mature)], rating[excellent], genres[action-adventure, puzzle])","You mentioned that you really, really love Silent Hill 2. Do you in general just love M rated action-adventure games with lots of puzzles?"
"verify_attribute(name[Silent Hill 2], esrb[M (for Mature)], rating[excellent], player_perspective[third person])",I remember you mentioned that you loved Silent Hill 2. Are you frequently fond of third person games rated M (for Mature)?
"verify_attribute(name[Silent Hill 2], esrb[M (for Mature)], rating[excellent], player_perspective[third person])",You told me you loved Silent Hill 2. Do you love other third person games rated M (for Mature)?
"verify_attribute(name[Silent Hill 2], esrb[M (for Mature)], rating[excellent], player_perspective[third person])",You mentioned earlier that you thought Silent Hill 2 was really excellent. Do you in general just really love M rated games played from a third person perspective?
"verify_attribute(name[Silent Hill 2], rating[excellent], genres[action-adventure, puzzle], player_perspective[third person])","You said that Silent Hill 2 was totally rad. I'm curious, do you in general really love third person perspective action adventure games with puzzles?"
"verify_attribute(name[Silent Hill 2], rating[excellent], genres[action-adventure, puzzle], player_perspective[third person])",You told me Silent Hill 2 is one of your favorite games. Are you regularly into third person action-adventure puzzle games?
"verify_attribute(name[Silent Hill 2], rating[excellent], genres[action-adventure, puzzle], player_perspective[third person])",I think you mentioned having an excellent time when you played Silent Hill 2. Do you generally enjoy all third person action-adventure games with puzzles in them?
"verify_attribute(name[Silent Hill 2], rating[excellent], player_perspective[third person], platforms[PlayStation])",You said that Silent Hill 2 was totally awesome. Do you feel the same way about some other third person perspective games out on the PlayStation?
"verify_attribute(name[Silent Hill 2], rating[excellent], player_perspective[third person], platforms[PlayStation])",You said that you totally dug Silent Hill 2. Is it often that you like playing third person games on the PlayStation?
"verify_attribute(name[Silent Hill 2], rating[excellent], player_perspective[third person], platforms[PlayStation])",I recall you saying that you really enjoyed Silent Hill 2. Are you regularly a fan of third person perspective games on PlayStation?
"verify_attribute(name[Silent Hill 2], release_year[2001], rating[excellent], platforms[PlayStation])",You said that you were super into Silent Hill 2. Do you normally like rocking 2001 games on the PlayStation?
"verify_attribute(name[Silent Hill 2], release_year[2001], rating[excellent], platforms[PlayStation])",You mentioned earlier that you love Silent Hill 2. Are you typically fond of PlayStation games from 2001?
"verify_attribute(name[Silent Hill 2], release_year[2001], rating[excellent], platforms[PlayStation])","You mentioned how much you adored Silent Hill 2. I'm curious, do you feel similarly about the PlayStation games released in 2001 in general?"
"verify_attribute(name[Skyforge], developer[Allods Online], rating[poor], platforms[PC])",So you said Skyforge was a giant disappointment to you. Do you think that the rest of Allods Online's PC games are poor quality too?
"verify_attribute(name[Skyforge], developer[Allods Online], rating[poor], platforms[PC])",I heard that you said you dislike Skyforge by Allods Online. Does it mean that you dislike each game that is publish by this developer on PC?
"verify_attribute(name[Skyforge], developer[Allods Online], rating[poor], platforms[PC])",You said earlier that you disliked Skyforge. Are you generally not fond of PC games from Allods Online?
"verify_attribute(name[Skyforge], rating[poor], genres[adventure, hack-and-slash, MMORPG], platforms[PC])",I remember you mentioned that you didn't like Skyforge. Are you not a fan in general of PC MMORPGs with adventure and hack-and-slash gameplay?
"verify_attribute(name[Skyforge], rating[poor], genres[adventure, hack-and-slash, MMORPG], platforms[PC])",So you indicated that Skyforge was boring and unpleasant. Do you perhaps just not like hack-and-slash adventure MMORPGs for the PC?
"verify_attribute(name[Skyforge], rating[poor], genres[adventure, hack-and-slash, MMORPG], platforms[PC])",You said that you disliked Skyforge. Does that mean that you usually dislike hack-and-slash adventure MMORPGs on the PC?
"verify_attribute(name[Skyforge], rating[poor], genres[adventure, hack-and-slash, MMORPG], player_perspective[third person])","You said you hated Skyforge. Do you hate most other third person, hack-and-slash adventure MMORPGs?"
"verify_attribute(name[Skyforge], rating[poor], genres[adventure, hack-and-slash, MMORPG], player_perspective[third person])","Sorry to hear that you found Skyforge to be such a poor game and a waste of money. But I wonder, is the hack-and-slash adventure MMORPG genre from a third person perspective just not quite your cup of tea?"
"verify_attribute(name[Skyforge], rating[poor], genres[adventure, hack-and-slash, MMORPG], player_perspective[third person])",You mentioned disliking Skyforge. Are you typically unhappy with third person MMORPGs with adventure and hack-and-slash gameplay?
"verify_attribute(name[Skyforge], rating[poor], player_perspective[third person], available_on_steam[yes])",You said that you disliked Skyforge. Does that mean it's safe to assume that you dislike third person games on Steam in general?
"verify_attribute(name[Skyforge], rating[poor], player_perspective[third person], available_on_steam[yes])","So you found Skyforge to be pretty bad, it seems. But now I'm wondering, do you feel the same way about the other third person games available on Steam?"
"verify_attribute(name[Skyforge], rating[poor], player_perspective[third person], available_on_steam[yes])",You mentioned earlier that you disliked Skyforge. Are you typically not fond of third person games available through Steam?
"verify_attribute(name[Skyforge], release_year[2015], rating[poor], platforms[PC])","Ah, so you really didn't like Skyforge at all it seems. But I wonder now, do you dislike the other games that came out in 2015 for the PC?"
"verify_attribute(name[Skyforge], release_year[2015], rating[poor], platforms[PC])",You said that you disliked Skyforge. Is this the case for all PC games in 2015?
"verify_attribute(name[Skyforge], release_year[2015], rating[poor], platforms[PC])",I know you said you really hated Skyforge. Do you mostly dislike PC games released in 2015?
"verify_attribute(name[Small World 2], developer[Days of Wonder], rating[poor], available_on_steam[yes])",You said that you really hated Small World 2. Have you encountered no other games by Days of Wonder on Steam that you would enjoy at least a bit?
"verify_attribute(name[Small World 2], developer[Days of Wonder], rating[poor], available_on_steam[yes])",You told me that you dislike Small World 2. Is this the case for all games by Days of Wonder on Steam?
"verify_attribute(name[Small World 2], developer[Days of Wonder], rating[poor], available_on_steam[yes])",I recall that you disliked Small World 2. Have you never been fond of games from Days of Wonder on Steam?
"verify_attribute(name[Small World 2], rating[poor], genres[indie, trivia/board game], has_mac_release[yes])","I know earlier you said that Small World 2 wasn't any fun to play. I'm curious, do you find most games in the indie trivia/board game genre to be like that when they're available on Mac?"
"verify_attribute(name[Small World 2], rating[poor], genres[indie, trivia/board game], has_mac_release[yes])",You said a while ago that you did not dig Small World 2. Does it mean that you hate indie trivia games on Mac?
"verify_attribute(name[Small World 2], rating[poor], genres[indie, trivia/board game], has_mac_release[yes])",Previously you mentioned hating Small World 2. Are you generally not about indie trivia/board games on Mac?
"verify_attribute(name[Small World 2], rating[poor], genres[indie, trivia/board game], has_multiplayer[yes])",You said earlier that you didn't like Small World 2. Is it common for you to dislike multiplayer indie trivia/board games?
"verify_attribute(name[Small World 2], rating[poor], genres[indie, trivia/board game], has_multiplayer[yes])",I know you mentioned you found Small World 2 to be very boring. Do you feel the same way about other indie trivia/board game style video games even when they come with a multiplayer?
"verify_attribute(name[Small World 2], rating[poor], genres[indie, trivia/board game], has_multiplayer[yes])",You said that you disliked Small World 2. Is it often that you don't care for indie trivia and board games with multiplayer?
"verify_attribute(name[Small World 2], release_year[2010], developer[Days of Wonder], rating[poor])","You mentioned earlier that Small World 2, released in 2010, was not one of your favorite games. Do you not enjoy any games that Days of Wonder make?"
"verify_attribute(name[Small World 2], release_year[2010], developer[Days of Wonder], rating[poor])",You said Small World 2 was a very off-putting game. Could it just have been that Days of Wonder had a bad year in 2010?
"verify_attribute(name[Small World 2], release_year[2010], developer[Days of Wonder], rating[poor])",You said earlier that you don't care for Small World 2. Does that mean that 2010 games by Days of Wonder are just not your cup of tea?
"verify_attribute(name[Small World 2], release_year[2010], rating[poor], platforms[PC])",You said you didn't really like Small World 2. Weren't there any other PC games released in 2010 that you liked?
"verify_attribute(name[Small World 2], release_year[2010], rating[poor], platforms[PC])",You said that you disliked Small World 2. So does that mean you mostly dislike PC games from 2010?
"verify_attribute(name[Small World 2], release_year[2010], rating[poor], platforms[PC])",Earlier you mentioned disliking Small World 2. Are you generally not fond of PC games from 2010?
"verify_attribute(name[Stronghold 2], rating[average], genres[real-time strategy, simulation], platforms[PC])",I know you're kind of hit or miss with Stronghold 2. Do you feel so-so about other real-time strategy or simulation games on PC?
"verify_attribute(name[Stronghold 2], rating[average], genres[real-time strategy, simulation], platforms[PC])","I remember you saying that you found Stronghold 2 to be average. Typically, are you not impressed with simulation games on PC with real-time strategy gameplay?"
"verify_attribute(name[Stronghold 2], rating[average], genres[real-time strategy, simulation], platforms[PC])",You said earlier that you were not that fond of Stronghold 2. Is that often the case with real-time strategy simulation games for the PC?
"verify_attribute(name[Stronghold 2], rating[average], genres[real-time strategy, simulation], player_perspective[bird view])","You seem to be lukewarm on RTS and simulation games, like Stronghold 2. Is this the case for most bird view games?"
"verify_attribute(name[Stronghold 2], rating[average], genres[real-time strategy, simulation], player_perspective[bird view])",I remember you saying that you found Stronghold 2 to be average. Is this feeling shared with other real-time strategy and simulation games that have a bird view perspectives?
"verify_attribute(name[Stronghold 2], rating[average], genres[real-time strategy, simulation], player_perspective[bird view])","You said earlier that you were not that fond of Stronghold 2. I just wonder, could that have to do with the combination of the real-time strategy simulation and the bird's eye view perspective?"
"verify_attribute(name[Stronghold 2], rating[average], has_linux_release[no], has_mac_release[no])",You said that you didn't feel good or bad about Stronghold 2. Do you feel the same about other games that don't have a Mac or Linux release?
"verify_attribute(name[Stronghold 2], rating[average], has_linux_release[no], has_mac_release[no])",You said you thought Stronghold 2 was just so-so. Do you typically not care for games that aren't available on Linux and Mac?
"verify_attribute(name[Stronghold 2], rating[average], has_linux_release[no], has_mac_release[no])",You said earlier that you were not that fond of Stronghold 2. Do you feel like it should have been released for Linux and Mac as well?
"verify_attribute(name[Stronghold 2], rating[average], has_multiplayer[yes], available_on_steam[yes])",You said that Stronghold 2 felt average. Do you think this is true for other multiplayer games on Steam?
"verify_attribute(name[Stronghold 2], rating[average], has_multiplayer[yes], available_on_steam[yes])",You previously mentioned that Stronghold 2 was merely average. Are you usually unimpressed with multiplayer games on Steam?
"verify_attribute(name[Stronghold 2], rating[average], has_multiplayer[yes], available_on_steam[yes])",You said earlier that you were not that fond of Stronghold 2. Do you tend to find multiplayer games on Steam lacking something in general?
"verify_attribute(name[Stronghold 2], release_year[2005], developer[Firefly Studios], rating[average])",You said earlier that you were not that fond of Stronghold 2. Is that the case with all 2005 releases by Firefly Studios?
