name,release_year,exp_release_date,developer,esrb,rating,genres,player_perspective,has_multiplayer,platforms,available_on_steam,has_linux_release,has_mac_release,utterance
Rollcage,,,Attention To Detail,,average,,third person,,,,,,"Rollcage was an okay third person game, but the lack of attention to detail really sets it back."
Rollcage,,,Attention To Detail,,average,,third person,,,,,,"Rollcage is an okay game. I don't really like games made by Attention To Detail normally, but the third person perspective made it not entirely bad."
Rollcage,1999,,,,average,,,yes,,,,,"Rollcage was alright, I guess. It was an okay multiplayer experience, but even for 1999 it feels old."
Rollcage,1999,,,,average,,,yes,,,,,Rollcage was fun to play with other people but it wasn't my favorite game from 1999.
Commandos: Behind Enemy Lines,,,Pyro Studios,,good,"strategy, tactical",,,,,,,"I enjoy a good tactical strategy game, and Pyro Studios knows how to make one, so I found Commandos: Behind Enemy Lines to be pretty fun."
Commandos: Behind Enemy Lines,,,Pyro Studios,,good,"strategy, tactical",,,,,,,"I was a fan of Commandos: Behind Enemy Lines. I really enjoy a good tactical strategy focused game, and Pyro Studios did a good job overall."
Commandos: Behind Enemy Lines,,,,,good,"strategy, tactical",bird view,,,,,,"Commando: Behind Enemy LInes was a solid tactical strategy game, I especially enjoy the bird-view."
Commandos: Behind Enemy Lines,,,,,good,"strategy, tactical",bird view,,,,,,"Commandos: Behind Enemy Lines is a pretty good game. The tactical strategy gameplay is fun, and the bird view perspective makes it easy to play."
Commandos: Behind Enemy Lines,,,Pyro Studios,,good,,bird view,,,,,,"I think that games with a bird view perspective can be pretty fun if executed well, and fortunately Pyro Studios is a competent developer. That's why I enjoyed playing Commandos: Behind Enemy Lines."
Commandos: Behind Enemy Lines,,,Pyro Studios,,good,,bird view,,,,,,Commandos; Behind Enemy LInes is a good came with a bird view that came from the exemplary Pyro Studios.
Commandos: Behind Enemy Lines,,,,,good,,,yes,PC,,,,I liked Commandos: Behind Enemy Lines because you can play it on PC and it has multiplayer support.
Commandos: Behind Enemy Lines,,,,,good,,,yes,PC,,,,I had a lot of fun with Commandos: behind enemy Lines on the PC. the multiplayer especially was a blast
Commandos: Behind Enemy Lines,,,Pyro Studios,,good,,,,PC,,,,Commandos: Behind Enemy LInes is such a good PC game. I really dig it. Good work Pyro Studios.
Commandos: Behind Enemy Lines,,,Pyro Studios,,good,,,,PC,,,,I thought Commandos: Behind Enemy Lines was good. I generally enjoy releases from Pyro Studios on PC.
FIFA 12,,,,,average,"simulation, sport",,,Xbox,,,,"I think FIFA 12 is just okay. I normally really love Xbox games, but I'm not really a big fan of sport simulators."
FIFA 12,,,,,average,"simulation, sport",,,Xbox,,,,Fifa12 was a decent sports simulation game for the XBox.
FIFA 12,,,EA Canada,,average,,,,Xbox,,,,"In my opinion, FIFA 12 is so-so in quality. I like Xbox games usually, but EA Canada is not a particularly good developer unfortunately."
FIFA 12,,,EA Canada,,average,,,,Xbox,,,,"One game I got into recently on my Xbox is FIFA 12. I mean, on the whole it's pretty much par for the course for sports games, and EA Canada made it, so again, par for the course."
FIFA 12,,,,,average,"simulation, sport",side view,,,,,,"Fifa 12 is an okay game. i'm not one for simulation sports games, so take this with a grain of salt, but this side-view game didn't impress me much."
FIFA 12,,,,,average,"simulation, sport",side view,,,,,,"I think FIFA 12 is an average game. I normally quite enjoy the side view perspective in games, but I'm not a huge fan of sport simulators."
FIFA 12,2011,,,,average,,,,Xbox,,,,"FIFA 12, ironically released in 2011, is only okay compared to the other Soccer Xbox games."
FIFA 12,2011,,,,average,,,,Xbox,,,,"I wasn't that into FIFA 12. Xbox had a weak year in 2011, in my opinion."
FIFA 12,,,,,average,,,yes,Xbox,,,,FIFA 12 on XBox has multiplayer but in my opinion the game is just okay.
FIFA 12,,,,,average,,,yes,Xbox,,,,"I don't really like playing games on the Xbox but at least the multiplayer is usually good, which is why I thought FIFA 12 was an okay game."
The Elder Scrolls Online,,,ZeniMax Online Studios,,average,MMORPG,,,,,,,"I like the style of games made by ZeniMax Online Studios, but MMORPGs are so demanding to play. That's why my opinion on The Elder Scrolls Online is that I could take it or leave it, it's average I guess."
The Elder Scrolls Online,,,ZeniMax Online Studios,,average,MMORPG,,,,,,,"I don't think The Elder Scrolls Online is anything great, but I didn't hate it either. On the one hand it's an MMORPG which is a genre I tend to enjoy, but on the other it's made by ZeniMax Online Studios which is a developer I dislike."
The Elder Scrolls Online,,,,,average,MMORPG,first person,,,,,,"The Elder Scrolls Online doesn't really stand out from it's peers in either a good or a bad way. I normally love MMORPGs, but the first person perspective was the wrong choice for the game."
The Elder Scrolls Online,,,,,average,MMORPG,first person,,,,,,"ESO is an okay first person MMORPG, I just wish it lived up to the series' legacy better."
The Elder Scrolls Online,,,,,average,,first person,,PC,,,,"I know most people really like the PC game The Elder Scrolls Online, but I thought it was just OK. First person games are not my favorite."
The Elder Scrolls Online,,,,,average,,first person,,PC,,,,i was kind of underwhelmed with the Elder Scrolls online. i guess that's what happens when yo utake a traditionally single player first person RPG series and make a PC MMO out of it.
The Elder Scrolls Online,,,,M (for Mature),average,,,,,yes,,,"I liked the convenience of The Elder Scrolls Online being on Steam, but the M rating turned me off a bit and made the experience rather mediocre."
The Elder Scrolls Online,,,,M (for Mature),average,,,,,yes,,,"I picked up the M-Rated Elder Scrolls Online on steam, as a fan of the series I figured I""d love it. But, it didn't translate well and was ultimately just average."
The Elder Scrolls Online,,,,,average,,first person,,,,,yes,"The Elder Scrolls Online is this first person MMO that launched on Mac recently, it's not the best, but it's not bad either. It's a solid C ya know?"
The Elder Scrolls Online,,,,,average,,first person,,,,,yes,The Elder Scrolls Online was not bad because I like playing first person games on Mac.
StarCraft,,,Blizzard Entertainment,,good,real-time strategy,,,,,,,Blizzard Entertainment's Starcraft is a very good RTS.
StarCraft,,,Blizzard Entertainment,,good,real-time strategy,,,,,,,"StarCraft is a quality game. I tend to enjoy RTS games, and Blizzard Entertainment clearly knows how to make them."
StarCraft,,,,,good,real-time strategy,,,,,,yes,"StarCraft is really something special. It's this hugely impactful RTS, and thanks to its Mac port, I got a chance to play it recently and it is truly great."
StarCraft,,,,,good,real-time strategy,,,,,,yes,I enjoy RTS games like but unfortunately so many of them aren't playable on a Mac. That's one of the reasons I rather liked StarCraft since it was an RTS that actually had a Mac release.
StarCraft,,,Blizzard Entertainment,,good,,,,PC,,,,StarCraft is pretty fun! Blizzard Entertainment's PC games tend to be good all around.
StarCraft,,,Blizzard Entertainment,,good,,,,PC,,,,I enjoy playing games on the PC as long as the developer is one that can avoid producing bug ridden messes. Fortunately Blizzard Entertainment is one such developer so I liked StarCraft a fair amount.
StarCraft,,,,,good,real-time strategy,,yes,,,,,"StarCraft was a pretty good game. I like the RTS genre, and being able to play my friends in multiplayer is nice too."
StarCraft,,,,,good,real-time strategy,,yes,,,,,"Starcraft is a delightful multiplayer RTS game, best played with friends."
StarCraft,,,Blizzard Entertainment,,good,,bird view,,,,,,StarCraft is a entertaining game released from Blizzard Entertainment. The bird view of the game helps you control your strategy while keeping an eye on everything in the game.
StarCraft,,,Blizzard Entertainment,,good,,bird view,,,,,,Blizzard Entertainment's Starcraft is a good game featuring a bird-view of the RTS action.
Life is Strange,,,,,good,role-playing,third person,,,,,,I enjoyed playing Life is Strange and I usually like third person RPGs.
Life is Strange,,,,,good,role-playing,third person,,,,,,"Life Is Strange is pretty good, as far as third person RPGs go."
Life is Strange,2015,,,,good,,,,PC,,,,"Life is Strange was quite enjoyable, 2015 was a good year for PC releases."
Life is Strange,2015,,,,good,,,,PC,,,,"Life is Strange is a good game. I have a fondness for games released in 2015 like it, and it's for the PC which is my preferred platform."
Life is Strange,,,,M (for Mature),good,,,,,yes,,,"Life is Strange was a pretty good M rated game, it handled the themes well and I loved grabbing it on Steam."
Life is Strange,,,,M (for Mature),good,,,,,yes,,,"I absolutely love M rated games that can explore a lot of deep themes, but I disdain Steam and don't want to play games there. That's why I thought Life is Strange was a good game, but I wouldn't quite describe it as excellent."
Life is Strange,,,,,good,,third person,,,,yes,,I liked Life is Strange a lot. It's a fun third person game and it being on Linux is just a bonus.
Life is Strange,,,,,good,,third person,,,,yes,,"I like games with a third person perspective, but so few games of any sort are released on Linux that I seldom play them. Fortunately Life is Strange has both a third person perspective and a Linux release so I enjoyed playing it a fair amount."
Life is Strange,2015,,Dontnod Entertainment,,good,,,,,,,,I enjoyed playing Life is Strange and I liked most games from Dontnod Entertainment in 2015.
Life is Strange,2015,,Dontnod Entertainment,,good,,,,,,,,"After Remember Me, I thought that Dontnod was a mediocre studio, but their performance on 2015's Life is Strange really changed my mind, such a nice game."
MotorStorm: Apocalypse,,,,,poor,vehicular combat,third person,,,,,,MotorStorm: Apocalypse is a really bad game. I just can't stand vehicular combat games and the third person perspective made playing it a real headache.
MotorStorm: Apocalypse,,,,,poor,vehicular combat,third person,,,,,,"Motorstorm Apocalypse was really disappointing. I had such high hopes for a third person vehicular combat game, but it seems I still must wait for a true successor to Twisted Metal."
MotorStorm: Apocalypse,,,,,poor,,,yes,PlayStation,,,,"Motorstorm: Apocalypse was a pretty bad game, even the local multiplayer couldn't salvage the experience, despite my friends all joining me on my Playstatation."
MotorStorm: Apocalypse,,,,,poor,,,yes,PlayStation,,,,I didn't think MotorStorm: Apocalypse was very good. Multiplayer PlayStation games are often boring.
MotorStorm: Apocalypse,,,Evolution Studios,,poor,vehicular combat,,,,,,,"I just don't enjoy vehicular combat games and I've had nothing but bad experiences with games made by Evolution Studios, so MotorStorm: Apocalypse is like a game designed to make me hate it."
MotorStorm: Apocalypse,,,Evolution Studios,,poor,vehicular combat,,,,,,,Motorstorm Apocalypse was pretty lame. Evolution Studios bungled such a nice concept like vehicle concept too! It's mind boggling
MotorStorm: Apocalypse,2011,,,,poor,vehicular combat,,,,,,,"Vehicular combat games are boring and I've never been able to get into any of the games released in 2011, and these things combined are why I just can't stand MotorStorm: Apocalypse."
MotorStorm: Apocalypse,2011,,,,poor,vehicular combat,,,,,,,"When it launched in 2011, I was unbelievably excited for MotorStorm Apocalypse, but, I suppose I just have to wait for a better vehicular combat game because it was lame."
MotorStorm: Apocalypse,,,,T (for Teen),poor,,third person,,,,,,"MotorStorm: Apocalypse was a dud to be honest. I feel like this sort of third person game needs an M rating, and it only had a T."
MotorStorm: Apocalypse,,,,T (for Teen),poor,,third person,,,,,,"I really didn't like MotorStorm: Apocalypse. I find games rated T (for Teen) to be boring, especially ones from the third person perspective."
