name,release_year,exp_release_date,developer,esrb,rating,genres,player_perspective,has_multiplayer,platforms,available_on_steam,has_linux_release,has_mac_release,utterance
Tetris,1986,,,,excellent,,,,Nintendo,,,,"You seem to love retro gaming, specifically with original 1986 nintendo games, do you enjoy the 8-bit art style?"
Tetris,,,"Spectrum HoloByte, Inc.",,excellent,,side view,,,,,,"You said earlier that you thought Tetris, by Spectrum Holobyte inc. was excellent. Do you normally enjoy side view puzzle games?"
Tetris,,,"Spectrum HoloByte, Inc.",,excellent,,side view,,,,,,"You seem to love the side-view games that Specturm HoloByte has created, do you just like the story they have in those games?"
Tetris,,,,,excellent,"arcade, puzzle, strategy",,no,,,,,You mentioned previously that you love Tetris. Do you generally enjoy single player arcade games featuring puzzles and strategy?
Tetris,,,,,excellent,"arcade, puzzle, strategy",,no,,,,,"You seem to really like civilization revolution, are you just extremely fond of strategy games like that?"
Driver,,,,,average,"driving/racing, simulation",,,,,,yes,You said you were not that fond of Driver. Is this the case for all driving and racing simulations on Mac?
Driver,,,,,average,"driving/racing, simulation",,,,,,yes,"i know you are not the biggest fan of driver, but Do you in general  like driving/racing games on mac ?"
Driver,,,,,average,"driving/racing, simulation",,no,,,,,You mentioned earlier that you found Driver to be average. In general are you unimpressed with single player simulation games featuring driving/racing?
Driver,,,,,average,"driving/racing, simulation",,no,,,,,"Yeah, Driver is okay, wish it had multiplayer through. Are you into driving sims in general?"
Driver,,,,,average,"driving/racing, simulation",third person,,,,,,I heard you think Driver is O.K.  Does that mean you only kind of like third person driving simulations?
Driver,,,,,average,"driving/racing, simulation",third person,,,,,,"You seem to be lukewarm about third person racing sims, do you like the first person perspective more?"
Driver,1999,,,,average,,,,PC,,,,You mentioned earlier that you found Driver to be average. Generally are you not impressed with PC games from 1999?
Driver,1999,,,,average,,,,PC,,,,You said earlier that you were not that fond of Driver. Is it the case with all PC games from 1999?
Driver,,,Reflections Interactive,T (for Teen),average,,,,,,,,I remember you said you found Driver to be average. Are you generally not impressed by T (for Teen) rated games by Reflections Interactive?
Driver,,,Reflections Interactive,T (for Teen),average,,,,,,,,Driver was just okay for you. Do you feel the same about Teen rated games from Reflections Interactive?
Need for Speed: The Run,,,Firebrand Games,,average,driving/racing,,,,,,,You said before that you felt so-so about Need for Speed: The Run. Do you feel the same about other driving or racing games from Firebrand Games?
Need for Speed: The Run,,,Firebrand Games,,average,driving/racing,,,,,,,Earlier you said you found Need for Speed: The Run to be average. Are you typically not very impressed by driving/racing games from Firebrand Games?
Need for Speed: The Run,,,,,average,driving/racing,third person,,,,,,You mentioned earlier that you liked Need for Speed: The Run. Do you generally enjoy third person driving/racing games?
Need for Speed: The Run,,,,,average,driving/racing,third person,,,,,,You told me that you were not too fond of Need for Speed: The Run. Is this the case for all third person driving or racing games?
Need for Speed: The Run,,,Firebrand Games,,average,,,,Xbox,,,,You said that you Need for Speed: The Run was mediocre. Do you like to play other Firebrand Games on the Xbox?
Need for Speed: The Run,,,Firebrand Games,,average,,,,Xbox,,,,You said that you didn't care much for Need for Speed: The Run. Are there any games that you do like that are made by Firebrand Games ?
Need for Speed: The Run,2011,,,,average,,,,Xbox,,,,You said earlier that you thought Need for Speed: The Run was just average. Are you typically unimpressed by Xbox games from 2011?
Need for Speed: The Run,2011,,,,average,,,,Xbox,,,,"Have you played need for speed: the run for x box? It's been out awhile since 2011 I think, it was just a okay game to me but still fun to play."
Need for Speed: The Run,2011,,Firebrand Games,,average,,,,,,,,Earlier you said you found Need for Speed: The Run to be average. Are you typically not impressed with games from 2011 by Firebrand Games?
Need for Speed: The Run,2011,,Firebrand Games,,average,,,,,,,,"Hey you had some fun playing Need for Speed: The Run, right? Does that mean you enjoyed all Firebrand Games from 2011 in general then?"
Crysis,,,,,good,,first person,,Xbox,,,,Earlier you mentioned enjoying Crysis. Are you generally fond of first person perspective games for Xbox?
Crysis,,,,,good,,first person,,Xbox,,,,You said that you liked Crysis. Do you generally like to play first person games on Xbox?
Crysis,,,,M (for Mature),good,,,,Xbox,,,,"You said that you liked Crysis. In general, do you like to play mature games on Xbox?"
Crysis,,,,M (for Mature),good,,,,Xbox,,,,I remember you said you enjoyed Crysis. Are you generally a fan of Xbox games rated M (for Mature)?
Crysis,,,,,good,"action-adventure, shooter",first person,,,,,,"Since you like Crysis, does that apply to all first person action adventure shooters?"
Crysis,,,,,good,"action-adventure, shooter",first person,,,,,,You mentioned previously that you liked Crysis. In general are you a fan of first person perspective action-adventure games featuring shooting?
Crysis,,,Crytek Frankfurt,,good,,first person,,,,,,You said earlier that you enjoyed Crysis. Are you typically a fan of first person games from Crytek Frankfurt?
Crysis,,,Crytek Frankfurt,,good,,first person,,,,,,You said that you liked Crysis. Do you generally like to play first person games from Crytek Frankfurt?
Crysis,,,Crytek Frankfurt,,good,"action-adventure, shooter",,,,,,,You mentioned that you liked Crysis. Are you generally a fan of action-adventure games with shooting from Crytek Frankfurt?
Crysis,,,Crytek Frankfurt,,good,"action-adventure, shooter",,,,,,,You said that you liked Crysis. Do you generally like to play action-adventure shooters from Crytek Frankfurt?
The Forest of Doom,,,,,average,"role-playing, text adventure",,,PC,,,,"I know you didn't like The Forest of Doom that much. Is that the same for other role-playing, text adventure games on PC?"
The Forest of Doom,,,,,average,"role-playing, text adventure",,,PC,,,,You said earlier that The Forest of Doom was simply average. Are you typically unimpressed by role-playing text adventure games for PC?
The Forest of Doom,,,Tin Man Games,,average,,,,,yes,,,I recall you saying that you are fond of Tin Man Games' The Forest of Doom. Do you like all Tin Man Games or only one's available on Steam?
The Forest of Doom,,,Tin Man Games,,average,,,,,yes,,,"You said you were not that fond of The Forest of Doom. In general, do you like to play titles by Tin Man Games on Steam?"
The Forest of Doom,,,,,average,"role-playing, text adventure",,,,,yes,,You mentioned you thought The Forest of Doom was average. Are you usually not very impressed by role-playing text adventure games for Linux?
The Forest of Doom,,,,,average,"role-playing, text adventure",,,,,yes,,"You mentioned earlier that you enjoyed The Forest of Doom. Do you typically play role-playing, text adventure games?"
The Forest of Doom,2014,,Tin Man Games,,average,,,,,,,,You said earlier that you found The Forest of Doom to be average. Are you typically not impressed by games by Tin Man Games from 2014?
The Forest of Doom,2014,,Tin Man Games,,average,,,,,,,,I know you weren't that fond of The forest of Doom. Is that the only game that Tin Man Games put out in 2014?
The Forest of Doom,2014,,,,average,,,,PC,,,,You said earlier that you found The Forest of Doom to be average. Typically are you unimpressed with PC games from 2014?
The Forest of Doom,2014,,,,average,,,,PC,,,,I remember you saying that Forest of Doom was an okay game. Do you play other PC games from 2014?
Metro 2033,,,4A Games,,good,,,,,yes,,,You said that you liked Metro 2033. Do you generally like to play releases by 4A Games on Steam?
Metro 2033,,,4A Games,,good,,,,,yes,,,You mentioned liking Metro 2033. Are you generally a fan of games from 4A Games on Steam?n/a
Metro 2033,,,,,good,"action, role-playing, shooter",first person,,,,,,You said that you liked Metro 2033. Do you generally like to play first person action shooter RPGs?
Metro 2033,,,,,good,"action, role-playing, shooter",first person,,,,,,You mentioned earlier that you liked Metro 2033. Are you typically fond of first person action games with role-playing and shooting?
Metro 2033,,,,M (for Mature),good,,first person,,,,,,It's cool that you loved Metro 2033. Do you love other first person games that are rated Mature?
Metro 2033,,,,M (for Mature),good,,first person,,,,,,Earlier you said that you liked Metro 2033. Are you generally a fan of first person perspective games rated M (for Mature)?
Metro 2033,,,4A Games,,good,,,,PC,,,,You said that you liked Metro 2033. Do you generally like to play releases from 4A Games on PC?
Metro 2033,,,4A Games,,good,,,,PC,,,,"You mentioned that you enjoyed Metro 2033, Are you generally a fan of PC games from 4A Games?"
Metro 2033,,,,,good,"action, role-playing, shooter",,,PC,,,,"I know you play a lot of PC and you enjoy RPG and shooter games, have you tried Borderlands?"
Metro 2033,,,,,good,"action, role-playing, shooter",,,PC,,,,You mentioned you enjoyed Metro 2033. Are you typically fond of action games on PC with shooting and role-playing?
