mr,ref
"verify_attribute(name[Little Big Adventure], rating[average], has_multiplayer[no], platforms[PlayStation])",I remember you saying you found Little Big Adventure to be average. Are you not usually that into single-player games on PlayStation?
"verify_attribute(name[Little Big Adventure], rating[average], has_multiplayer[no], platforms[PlayStation])","Earlier, you stated that you didn't have strong feelings about PlayStation's Little Big Adventure. Is your opinion true for all games which don't have multiplayer?"
"verify_attribute(name[Little Big Adventure], release_year[1994], rating[average], genres[action-adventure])",You said earlier that Little Big Adventure was merely average. Are you unimpressed in general by action-adventure games from 1994?
"verify_attribute(name[Little Big Adventure], release_year[1994], rating[average], genres[action-adventure])",You said earlier that you were ambivalent towards Little Big Adventure. Is it the case with all action-adventure games from 1994?
"verify_attribute(name[Little Big Adventure], esrb[T (for Teen)], rating[average], platforms[PlayStation])",You said earlier that you thought Little Big Adventure was average. Are you typically not impressed with PlayStation games rated T (for Teen)?
"verify_attribute(name[Little Big Adventure], esrb[T (for Teen)], rating[average], platforms[PlayStation])",You described how you thought Little Big Adventure was only average. Is this sentiment true across most T rated PlayStation games?
"verify_attribute(name[Little Nightmares], release_year[2017], rating[good], platforms[PlayStation])",Earlier you said that you enjoyed Little Nightmares. Are you generally a fan of PlayStation games from 2017?
"verify_attribute(name[Little Nightmares], release_year[2017], rating[good], platforms[PlayStation])",You mentioned that you liked Little Nightmares on PlayStation. Do you have generally fond feelings for most games from 2017?
"verify_attribute(name[Little Nightmares], rating[good], genres[adventure, platformer, puzzle], player_perspective[side view])",I remember you saying that you enjoyed Little Nightmares. Do you like to play side scrolling adventure and puzzle platformers in general?
"verify_attribute(name[Little Nightmares], rating[good], genres[adventure, platformer, puzzle], player_perspective[side view])",Earlier you mentioned you liked Little Nightmares. Are you always a fan of side view perspective adventure games with platforming and puzzles?
"verify_attribute(name[Little Nightmares], developer[Tarsier Studios], rating[good], genres[adventure, platformer, puzzle])",I remember you telling me that Little Nightmares was a good game. Do you normally like adventure platformers with puzzle elements that are developed by Tarsier Studios?
"verify_attribute(name[Little Nightmares], developer[Tarsier Studios], rating[good], genres[adventure, platformer, puzzle])",You said earlier that you liked Little Nightmares. Do you tend to enjoy adventure games with platforming and puzzles from Tarsier Studios?
"verify_attribute(name[Little Nightmares], developer[Tarsier Studios], rating[good], platforms[PlayStation])",You said earlier that you like Little Nightmares. Is it safe to assume you are a fan of many PlayStation games from Tarsier Studios?
"verify_attribute(name[Little Nightmares], developer[Tarsier Studios], rating[good], platforms[PlayStation])",You said that you like to play Little Nightmares. Does it mean that you regularly play other Tarsier Studios' titles on PlayStation?
"verify_attribute(name[Little Nightmares], release_year[2017], rating[good], genres[adventure, platformer, puzzle])",You said you liked Little Nightmares. Do you like other adventure puzzle platforming games from 2017?
"verify_attribute(name[Little Nightmares], release_year[2017], rating[good], genres[adventure, platformer, puzzle])",I remember you mentioning that you like Little Nightmares. Are you generally a fan of adventure games from 2017 that involve platforming and puzzles?
"verify_attribute(name[Euro Truck Simulator], developer[SCS Software], rating[poor], genres[driving/racing, simulation])",I know you didn't like Euro Truck Simulator. Do you also dislike other SCS Software driving games?
"verify_attribute(name[Euro Truck Simulator], developer[SCS Software], rating[poor], genres[driving/racing, simulation])",You said that you disliked Euro Truck Simulator. Do you make a habit of disliking driving and racing simulators by SCS Software?
"verify_attribute(name[Euro Truck Simulator], rating[poor], has_multiplayer[no], has_linux_release[no])",You said that you don't like Euro Truck Simulator. Is this the case for all games that lack multiplayer and Linux support?
"verify_attribute(name[Euro Truck Simulator], rating[poor], has_multiplayer[no], has_linux_release[no])",Earlier you said you didn't like Euro Truck Simulator. Are you typically not a fan of games without multiplayer that aren't on Linux?
"verify_attribute(name[Euro Truck Simulator], rating[poor], genres[driving/racing, simulation], player_perspective[first person])",I remember you mentioned you did not like Euro Truck Simulator. Are you just not a fan of any first person driving simulation games?
"verify_attribute(name[Euro Truck Simulator], rating[poor], genres[driving/racing, simulation], player_perspective[first person])",You mentioned not liking Euro Truck Simulator. Are you not about first person driving/racing simulation games?
"verify_attribute(name[Euro Truck Simulator], release_year[2008], developer[SCS Software], rating[poor])",You told me that you dislike Euro Truck Simulator. Is this the case for all SCS Software games released in 2008?
"verify_attribute(name[Euro Truck Simulator], release_year[2008], developer[SCS Software], rating[poor])",Earlier you said you disliked Euro Truck Simulator. Are you just not a fan of games from 2008 by SCS Software?
"verify_attribute(name[Euro Truck Simulator], developer[SCS Software], rating[poor], available_on_steam[yes])","You said earlier that you found Euro Truck Simulator to not be very enjoyable. Do you dislike games developed by SCS Software on Steam, in general?"
"verify_attribute(name[Euro Truck Simulator], developer[SCS Software], rating[poor], available_on_steam[yes])",You said you disliked Euro Truck Simulator. Do you tend to dislike games by SCS Software sold through Steam?
"verify_attribute(name[Dance Dance Revolution Universe 3], developer[Konami], rating[poor], genres[music])",You mentioned disliking Dance Dance Revolution Universe 3. Are you generally not fond of music games from Konami?
"verify_attribute(name[Dance Dance Revolution Universe 3], developer[Konami], rating[poor], genres[music])",You said that you really disliked Konami's Dance Dance Revolution Universe 3. Are you fond of any music genre games?
"verify_attribute(name[Dance Dance Revolution Universe 3], developer[Konami], rating[poor], platforms[Xbox])",I remember that you dislike Dance Dance Revolution Universe 3. Is that true of all Konami games on the Xbox?
"verify_attribute(name[Dance Dance Revolution Universe 3], developer[Konami], rating[poor], platforms[Xbox])",I heard you hated Dance Dance Revolution Universe 3. Do you dislike other Konami games on Xbox?
"verify_attribute(name[Dance Dance Revolution Universe 3], esrb[E (for Everyone)], rating[poor], platforms[Xbox])",You said earlier that you didn't like Dance Dance Revolution Universe 3. Are you typically not a fan of Xbox games rated E (for Everyone)?
"verify_attribute(name[Dance Dance Revolution Universe 3], esrb[E (for Everyone)], rating[poor], platforms[Xbox])","You said that you disliked Dance Dance Revolution Universe 3. Generally speaking, do you dislike Xbox games that are rated E?"
"verify_attribute(name[Dance Dance Revolution Universe 3], rating[poor], genres[music], platforms[Xbox])",You mentioned disliking Dance Dance Revolution Universe 3. Are you just not about music games on Xbox?
"verify_attribute(name[Dance Dance Revolution Universe 3], rating[poor], genres[music], platforms[Xbox])",I heard you hated Dance Dance Revolution Universe 3. Do you dislike all music games on Xbox?
"verify_attribute(name[Dance Dance Revolution Universe 3], release_year[2008], developer[Konami], rating[poor])",You mentioned not liking Dance Dance Revolution Universe 3. Are you not a fan of most games Konami released in 2008?
"verify_attribute(name[Dance Dance Revolution Universe 3], release_year[2008], developer[Konami], rating[poor])",You said that you disliked Dance Dance Revolution Universe 3. Do you dislike Konami games from 2008 for the most part?
"verify_attribute(name[Tomb Raider: The Angel of Darkness], developer[Core Design], rating[poor], has_multiplayer[no])",You said you hated playing Tomb Raider: The Angel of Darkness. Do you also hate other Core Design games without multiplayer?
"verify_attribute(name[Tomb Raider: The Angel of Darkness], developer[Core Design], rating[poor], has_multiplayer[no])",You previously mentioned disliking Tomb Raider: The Angel of Darkness. In general are you not fond of single-player games from Core Design?
"verify_attribute(name[Tomb Raider: The Angel of Darkness], esrb[T (for Teen)], rating[poor], genres[action-adventure, shooter])",I know you didn't like Tomb Raider: The Angel of Darkness. Do you dislike other action-adventure shooters that are rated T (for Teen)?
"verify_attribute(name[Tomb Raider: The Angel of Darkness], esrb[T (for Teen)], rating[poor], genres[action-adventure, shooter])",You mentioned you didn't care for Tomb Raider: The Angel of Darkness. Do you just not dig T (for Teen) rated action-adventure games with shooting?
"verify_attribute(name[Tomb Raider: The Angel of Darkness], release_year[2003], developer[Core Design], rating[poor])",You said earlier that you dislike Tomb Raider: The Angel of Darkness. Are you just not a fan of games from 2003 by Core Design?
"verify_attribute(name[Tomb Raider: The Angel of Darkness], release_year[2003], developer[Core Design], rating[poor])",You said that you disliked Tomb Raider: The Angel of Darkness. Do you not really like to play games by Core Design from 2003 then?
"verify_attribute(name[Tomb Raider: The Angel of Darkness], rating[poor], player_perspective[third person], platforms[PlayStation])",You said that you didn't like Tomb Raider: The Angel of Darkness. Do you frequently dislike third person games on PlayStation?
"verify_attribute(name[Tomb Raider: The Angel of Darkness], rating[poor], player_perspective[third person], platforms[PlayStation])",You said that you didn't like Tomb Raider: The Angel of Darkness. Do you tend to not like third person games for PlayStation?
"verify_attribute(name[Tomb Raider: The Angel of Darkness], rating[poor], genres[action-adventure, shooter], has_multiplayer[no])",You said that you abhored Tomb Raider: The Angel of Darkness. Is it safe to say then you're just not about single-player action-adventure shooters?
"verify_attribute(name[Tomb Raider: The Angel of Darkness], rating[poor], genres[action-adventure, shooter], has_multiplayer[no])",Earlier you mentioned not liking Tomb Raider: The Angel of Darkness. So then can I assume you're not fond of action-adventure shooting games without multiplayer?
"verify_attribute(name[Tetris], rating[excellent], genres[arcade, puzzle, strategy], player_perspective[side view])",You said that you really enjoyed Tetris. Do you frequently like to play side view puzzle and strategy arcade games?
"verify_attribute(name[Tetris], rating[excellent], genres[arcade, puzzle, strategy], player_perspective[side view])",You said earlier that you greatly enjoy Tetris. Are you generally a big fan of side view arcade games with puzzles and strategy?
"verify_attribute(name[Tetris], rating[excellent], genres[arcade, puzzle, strategy], platforms[Nintendo])",You mentioned earlier that you love Tetris. Are you typically about arcade games on Nintendo involving puzzles and strategy?
"verify_attribute(name[Tetris], rating[excellent], genres[arcade, puzzle, strategy], platforms[Nintendo])",You said that you're all about Tetris. Is this the case for all puzzle and strategy arcade games from Nintendo?
"verify_attribute(name[Tetris], release_year[1986], rating[excellent], platforms[Nintendo])",I understand that you really enjoy Tetris. Do you like a lot of other Nintendo games from 1986?
"verify_attribute(name[Tetris], release_year[1986], rating[excellent], platforms[Nintendo])",I remember how much you dug Tetris from 1986. Is this sentiment common for most games on Nintendo?
"verify_attribute(name[Tetris], developer[Spectrum HoloByte, Inc.], rating[excellent], player_perspective[side view])","You said earlier that you thought Tetris, by Spectrum Holobyte, Inc. was excellent. Do you normally enjoy side view puzzle games?"
"verify_attribute(name[Tetris], developer[Spectrum HoloByte, Inc.], rating[excellent], player_perspective[side view])","You mentioned just how much you adore Tetris. Is this sentiment true for all Spectrum HoloByte, Inc. games which have a side view perspective?"
"verify_attribute(name[Tetris], rating[excellent], genres[arcade, puzzle, strategy], has_multiplayer[no])",You mentioned previously that you love Tetris. Do you generally enjoy single-player arcade games featuring puzzles and strategy?
"verify_attribute(name[Tetris], rating[excellent], genres[arcade, puzzle, strategy], has_multiplayer[no])",You seem to be all about Tetris. Is this true for all arcade based puzzle games which focus on strategy and not multiplayer?
"verify_attribute(name[Driver], rating[average], genres[driving/racing, simulation], has_mac_release[yes])",You said you were ambivalent towards Driver. Is this the case for all driving and racing simulations on Mac?
"verify_attribute(name[Driver], rating[average], genres[driving/racing, simulation], has_mac_release[yes])","I know you are not the biggest fan of Driver, but do you generally feel ambivalent towards most driving/racing simulators on Mac?"
"verify_attribute(name[Driver], rating[average], genres[driving/racing, simulation], has_multiplayer[no])",You mentioned earlier that you found Driver to be average. In general are you unimpressed with single-player simulation games featuring driving/racing?
"verify_attribute(name[Driver], rating[average], genres[driving/racing, simulation], has_multiplayer[no])",I recall you mentioned that Driver was just an average game. Does this sentiment hold for all driving/racing simulations which are single-player?
"verify_attribute(name[Driver], rating[average], genres[driving/racing, simulation], player_perspective[third person])",I heard you think Driver is O.K. Does that mean you only kind of like third person driving simulations?
"verify_attribute(name[Driver], rating[average], genres[driving/racing, simulation], player_perspective[third person])",You seem to be lukewarm about Driver. Is this pretty much the same for all driving/racing simulators which are in the third person?
"verify_attribute(name[Driver], release_year[1999], rating[average], platforms[PC])",You mentioned earlier that you found Driver to be average. Generally are you not impressed with PC games from 1999?
"verify_attribute(name[Driver], release_year[1999], rating[average], platforms[PC])",You said earlier that you were just okay with Driver. Is it the case with all PC games from 1999?
"verify_attribute(name[Driver], developer[Reflections Interactive], esrb[T (for Teen)], rating[average])",I remember you said you found Driver to be average. Are you normally not impressed by T (for Teen) rated games by Reflections Interactive?
"verify_attribute(name[Driver], developer[Reflections Interactive], esrb[T (for Teen)], rating[average])",Driver was just okay for you. Do you feel the same about other Teen rated games from Reflections Interactive?
"verify_attribute(name[Need for Speed: The Run], developer[Firebrand Games], rating[average], genres[driving/racing])",You said before that you felt so-so about Need for Speed: The Run. Do you feel the same about other driving or racing games from Firebrand Games?
"verify_attribute(name[Need for Speed: The Run], developer[Firebrand Games], rating[average], genres[driving/racing])",Earlier you said you found Need for Speed: The Run to be average. Are you typically not very impressed by driving/racing games from Firebrand Games?
"verify_attribute(name[Need for Speed: The Run], rating[average], genres[driving/racing], player_perspective[third person])",You mentioned earlier that you felt so-so about Need for Speed: The Run. Do you generally feel the same for other third person driving/racing games?
"verify_attribute(name[Need for Speed: The Run], rating[average], genres[driving/racing], player_perspective[third person])",You told me that you were only so-so of Need for Speed: The Run. Is this the case for all third person driving or racing games?
"verify_attribute(name[Need for Speed: The Run], developer[Firebrand Games], rating[average], platforms[Xbox])",You said that you Need for Speed: The Run was mediocre. Does the same sentiment apply to other Firebrand Games on the Xbox?
"verify_attribute(name[Need for Speed: The Run], developer[Firebrand Games], rating[average], platforms[Xbox])",You said that Need for Speed: The Run was just okay. Would it be safe to assume that you feel the same about other Firebrand Games on Xbox?
"verify_attribute(name[Need for Speed: The Run], release_year[2011], rating[average], platforms[Xbox])",You said earlier that you thought Need for Speed: The Run was just average. Are you commonly unimpressed by Xbox games from 2011?
"verify_attribute(name[Need for Speed: The Run], release_year[2011], rating[average], platforms[Xbox])",I rememver you felt ambivalent towards Need for Speed: The Run on Xbox. Do you feel generally the same about other 2011 titles?
"verify_attribute(name[Need for Speed: The Run], release_year[2011], developer[Firebrand Games], rating[average])",Earlier you said you found Need for Speed: The Run to be average. Are you typically not impressed with games from 2011 by Firebrand Games?
"verify_attribute(name[Need for Speed: The Run], release_year[2011], developer[Firebrand Games], rating[average])",I remember you thought Need for Speed: The Run was just average. Does that sentiment hold for all Firebrand Games from 2011?
"verify_attribute(name[Crysis], rating[good], player_perspective[first person], platforms[Xbox])",Earlier you mentioned enjoying Crysis. Are you generally fond of first person perspective games for Xbox titles?
"verify_attribute(name[Crysis], rating[good], player_perspective[first person], platforms[Xbox])",You said that you liked Crysis. Can I assume then that normally you like to play first person games on Xbox?
"verify_attribute(name[Crysis], esrb[M (for Mature)], rating[good], platforms[Xbox])",You said that you liked Crysis. Do you regularly play Mature games on Xbox?
"verify_attribute(name[Crysis], esrb[M (for Mature)], rating[good], platforms[Xbox])",I remember you said you enjoyed Crysis. Are you a fan of Xbox games rated M (for Mature)?
"verify_attribute(name[Crysis], rating[good], genres[action-adventure, shooter], player_perspective[first person])","Since you like Crysis, do you also like all first person action-adventure shooters?"
"verify_attribute(name[Crysis], rating[good], genres[action-adventure, shooter], player_perspective[first person])",You mentioned previously that you liked Crysis. In general are you a fan of first person perspective action-adventure games featuring shooting?
"verify_attribute(name[Crysis], developer[Crytek Frankfurt], rating[good], player_perspective[first person])",You said earlier that you enjoyed Crysis. Do you usually play first person games from Crytek Frankfurt?
"verify_attribute(name[Crysis], developer[Crytek Frankfurt], rating[good], player_perspective[first person])",You said that you liked Crysis. Do you often play first person games from Crytek Frankfurt?
"verify_attribute(name[Crysis], developer[Crytek Frankfurt], rating[good], genres[action-adventure, shooter])",You mentioned that you liked Crysis. Are you generally into action-adventure games with shooting from Crytek Frankfurt?
"verify_attribute(name[Crysis], developer[Crytek Frankfurt], rating[good], genres[action-adventure, shooter])",You said that you liked Crysis. Do you commonly like to play action-adventure shooters from Crytek Frankfurt?
"verify_attribute(name[The Forest of Doom], rating[average], genres[role-playing, text adventure], platforms[PC])","I know you felt so-so about The Forest of Doom. Is that the same for other role-playing, text adventure games on PC?"
"verify_attribute(name[The Forest of Doom], rating[average], genres[role-playing, text adventure], platforms[PC])",You said earlier that The Forest of Doom was simply average. Are you typically unimpressed by role-playing text adventure games for PC?
"verify_attribute(name[The Forest of Doom], developer[Tin Man Games], rating[average], available_on_steam[yes])",I recall you saying that you are indifferent of Tin Man Games' The Forest of Doom. Is it safe to safe you feel similar about the other Tin Man Games' titles available on Steam?
"verify_attribute(name[The Forest of Doom], developer[Tin Man Games], rating[average], available_on_steam[yes])",You said you were feeling so-so about The Forest of Doom. Does this feeling carry over to other titles by Tin Man Games on Steam?
"verify_attribute(name[The Forest of Doom], rating[average], genres[role-playing, text adventure], has_linux_release[yes])",You mentioned you thought The Forest of Doom was average. Are you usually not very impressed by role-playing text adventure games for Linux?
"verify_attribute(name[The Forest of Doom], rating[average], genres[role-playing, text adventure], has_linux_release[yes])","You mentioned earlier that you felt indifferent about The Forest of Doom. Do you often feel the same about other role-playing, text adventure games on Linux?"
"verify_attribute(name[The Forest of Doom], release_year[2014], developer[Tin Man Games], rating[average])",You said earlier that you found The Forest of Doom to be average. Would you say this is a common feeling when considering titles developed by Tin Man Games from 2014?
"verify_attribute(name[The Forest of Doom], release_year[2014], developer[Tin Man Games], rating[average])",I know you felt so-so about The Forest of Doom. Is that the general impression you have of other 2014 titles by Tin Man Games?
"verify_attribute(name[The Forest of Doom], release_year[2014], rating[average], platforms[PC])",You said earlier that you found The Forest of Doom to be average. Do you think that most PC games from 2014 are only average?
"verify_attribute(name[The Forest of Doom], release_year[2014], rating[average], platforms[PC])",I remember you saying that The Forest of Doom was an okay game. Would you say other PC games from 2014 are mostly just okay games?
"verify_attribute(name[Metro 2033], developer[4A Games], rating[good], available_on_steam[yes])",You said that you liked Metro 2033. Do you generally like to play releases by 4A Games on Steam?
"verify_attribute(name[Metro 2033], developer[4A Games], rating[good], available_on_steam[yes])",You mentioned liking Metro 2033. Are you usually a fan of games from 4A Games on Steam?
"verify_attribute(name[Metro 2033], rating[good], genres[action, role-playing, shooter], player_perspective[first person])",You said that you liked Metro 2033. Do you also feel good about other first person action shooter RPGs?
"verify_attribute(name[Metro 2033], rating[good], genres[action, role-playing, shooter], player_perspective[first person])",You mentioned earlier that you liked Metro 2033. Do you regularly play first person action games with role-playing and shooting?
"verify_attribute(name[Metro 2033], esrb[M (for Mature)], rating[good], player_perspective[first person])",It's cool that you loved Metro 2033. Do you love other first person games that are rated Mature?
"verify_attribute(name[Metro 2033], esrb[M (for Mature)], rating[good], player_perspective[first person])",Earlier you said that you liked Metro 2033. Is it safe to say you're a fan of first person perspective games rated M (for Mature)?
"verify_attribute(name[Metro 2033], developer[4A Games], rating[good], platforms[PC])",You said that you liked Metro 2033. Do you always like to play releases from 4A Games on PC?
"verify_attribute(name[Metro 2033], developer[4A Games], rating[good], platforms[PC])","You mentioned that you enjoyed Metro 2033, Are you a big fan of PC games from 4A Games?"
"verify_attribute(name[Metro 2033], rating[good], genres[action, role-playing, shooter], platforms[PC])",You told me that you like Metro 2033 on PC. Would it be fair to say that you typically like action RPG shooters then?
"verify_attribute(name[Metro 2033], rating[good], genres[action, role-playing, shooter], platforms[PC])",You mentioned enjoying Metro 2033. Are you typically fond of action games on PC with shooting and role-playing?
