HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.name,Input.release_year,Input.exp_release_date,Input.developer,Input.esrb,Input.rating,Input.genres,Input.player_perspective,Input.has_multiplayer,Input.platforms,Input.available_on_steam,Input.has_linux_release,Input.has_mac_release,Answer.feedback,Answer.utterance,Approve,Reject
39RRBHZ0AUMY2ZT7SR7CXFRXCMJZVZ,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:44 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 30 01:02:44 PDT 2019,,,3CTOC39K38C9DEL1I96CRRJUSPXJ7F,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 12:48:28 PDT 2019,Tue Apr 23 12:48:48 PDT 2019,Wed May 08 12:48:48 PDT 2019,,,,20,100% (334/334),100% (334/334),100% (277/277),<b>Payday 2</b>,,,,,Liking: <b>average</b>,"Genres: <b>role-playing, shooter</b>",Player perspective: <b>first person</b>,,,,,,,"As far as first person RPG shooters go, Payday 2 is more of the same, not really great, but not really bad either. Middle of the road ya know?",,
31JUPBOORNPGMYGQ5X5TXMWRMFAL8X,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:44 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 01:02:51 PDT 2019,,,38BQUHLA9XM6ZSJL2S06I5X6MARMO5,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 20:22:46 PDT 2019,Tue Apr 23 20:23:01 PDT 2019,Wed May 08 20:23:01 PDT 2019,,,,15,100% (334/334),100% (334/334),100% (277/277),<b>Payday 2</b>,,,Developer: <b>Overkill Software</b>,,Liking: <b>average</b>,,Player perspective: <b>first person</b>,,,,,,,Overkill Software whipped out a pretty average first person game in Payday 2,,
31JUPBOORNPGMYGQ5X5TXMWRMFAL8X,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:44 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 01:02:51 PDT 2019,,,3AQF3RZ5594A4CL0G9AZ6FR66EW6FG,A1MW021IG07IMF,Submitted,Sat May 04 23:13:11 PDT 2019,Sat May 04 23:14:04 PDT 2019,Sun May 19 23:14:04 PDT 2019,,,,53,100% (404/404),100% (404/404),100% (246/246),<b>Payday 2</b>,,,Developer: <b>Overkill Software</b>,,Liking: <b>average</b>,,Player perspective: <b>first person</b>,,,,,,,"Payday 2 wasn't a terrible game, but I don't think it was particularly good either. I normally really enjoy first person games like it, but Overkill Software isn't a good developer and didn't take advantage of it.",,
3MQY1YVHS35TNASPY37Y9SNJP4F2B2,3SICSBU6ZZ78LLY4WDQ254SKT8Y0PC,A conversational response with opinion about a video game (# attributes: 4),"Write a response in a conversational context, given specific attributes about a video game, such as its name, genre and available platforms","dialog, conversation, video game, attributes, writing, entertainment, chat, conversation, creative",$0.10 ,Tue May 07 20:13:11 PDT 2019,1,BatchId:3634614;OriginalHitTemplateId:920937336;,3600,432000,Thu May 09 09:13:14 PDT 2019,,,3KAKFY4PGVOVHK08YFIM29SEDY8I32,A1MW021IG07IMF,Submitted,Wed May 08 22:52:40 PDT 2019,Wed May 08 22:55:15 PDT 2019,Mon May 13 22:55:15 PDT 2019,,,,155,100% (940/940),100% (940/940),100% (782/782),<b>Payday 2</b>,,,Developer: <b>Overkill Software</b>,,Liking: <b>average</b>,,,Has multiplayer: <b>yes</b>,,,,,n/a,"The multiplayer aspects of Payday 2 is fun, but I don't like Overkill Software's games so overall I found it mediocre.",,
3NQUW096N6TG03Z0APB7XIR26LSL9M,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:44 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 30 01:02:44 PDT 2019,,,39PAAFCODNM527I2C1NWZBM6DW1TV3,A2ITJNPW1LDUN7,Submitted,Fri Apr 26 09:35:47 PDT 2019,Fri Apr 26 09:39:00 PDT 2019,Sat May 11 09:39:00 PDT 2019,,,,193,100% (334/334),100% (334/334),100% (277/277),<b>Payday 2</b>,,,Developer: <b>Overkill Software</b>,,Liking: <b>average</b>,,,Has multiplayer: <b>yes</b>,,,,,,Payday 2 is a pretty average multiplayer experience from Overkill Software.,,
3I6NF2WGIGHHDOJNW81A8AHSO8NG5K,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:44 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 01:02:51 PDT 2019,,,3FIJLY1B6VQIEI35V598CFIN0I5FPB,A1ELPYAFO7MANS,Submitted,Mon Apr 29 19:44:17 PDT 2019,Mon Apr 29 19:44:46 PDT 2019,Tue May 14 19:44:46 PDT 2019,,,,29,100% (100/100),100% (100/100),100% (73/73),<b>Payday 2</b>,,,,ESRB content rating: <b>M (for Mature)</b>,Liking: <b>average</b>,,Player perspective: <b>first person</b>,,,,,,,"Payday 2 was OK, just like most first person games rated M (for Mature).",,
3I6NF2WGIGHHDOJNW81A8AHSO8NG5K,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:44 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 01:02:51 PDT 2019,,,3PXX5PX6LYKLEXLN1K5F3U27NZVBAU,A1MW021IG07IMF,Submitted,Sat May 04 23:46:06 PDT 2019,Sat May 04 23:47:16 PDT 2019,Sun May 19 23:47:16 PDT 2019,,,,70,100% (404/404),100% (404/404),100% (246/246),<b>Payday 2</b>,,,,ESRB content rating: <b>M (for Mature)</b>,Liking: <b>average</b>,,Player perspective: <b>first person</b>,,,,,,,"Payday 2 is kind of fun, but fails to be anything special. I like first person games usually, but the M rating means the content is just a bit too much for my tastes.",,
3NRZ1LDP7WRLXFWB6FYDRN2FRHSPZH,3SICSBU6ZZ78LLY4WDQ254SKT8Y0PC,A conversational response with opinion about a video game (# attributes: 4),"Write a response in a conversational context, given specific attributes about a video game, such as its name, genre and available platforms","dialog, conversation, video game, attributes, writing, entertainment, chat, conversation, creative",$0.10 ,Tue May 07 20:13:11 PDT 2019,1,BatchId:3634614;OriginalHitTemplateId:920937336;,3600,432000,Thu May 09 09:13:14 PDT 2019,,,33TIN5LC05W3MM4TJ65ZFAPO39N9YN,A1MW021IG07IMF,Submitted,Thu May 09 00:49:21 PDT 2019,Thu May 09 00:50:36 PDT 2019,Tue May 14 00:50:36 PDT 2019,,,,75,100% (940/940),100% (940/940),100% (782/782),<b>The Last of Us</b>,,,Developer: <b>Naughty Dog</b>,ESRB content rating: <b>M (for Mature)</b>,Liking: <b>excellent</b>,,,,,,,,n/a,"Naughty Dog is a great developer especially when they're working within the freedom of an M rating, and this made The Last of Us an excellent game.",,
36QZ6V1589Y1O8ITS93Z50SBB0AUS0,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:44 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 30 01:02:44 PDT 2019,,,3TYCR1GOTD5YSEF74PA8YQPL68UZL6,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 18:29:35 PDT 2019,Tue Apr 23 18:30:28 PDT 2019,Wed May 08 18:30:28 PDT 2019,,,,53,100% (334/334),100% (334/334),100% (277/277),<b>The Last of Us</b>,,,Developer: <b>Naughty Dog</b>,ESRB content rating: <b>M (for Mature)</b>,Liking: <b>excellent</b>,,,,,,,,,"Naughty Dog really did amazing with The Last of Us, and they really made the most of that M rating.",,
362E9TQF2HBTPCE23SK4XJLXTUTIGW,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:44 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 01:02:51 PDT 2019,,,3FIJLY1B6VQIEI35V598CFINZEBFP8,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 20:17:24 PDT 2019,Tue Apr 23 20:17:54 PDT 2019,Wed May 08 20:17:54 PDT 2019,,,,30,100% (334/334),100% (334/334),100% (277/277),<b>The Last of Us</b>,,,,,Liking: <b>excellent</b>,"Genres: <b>action-adventure, shooter</b>",,,Platform: <b>PlayStation</b>,,,,,"The Last of Us is downright excellent. Truly a unique exclusive on PlayStation, offering up a unique story in the shell of the generic action adventure shooter",,
362E9TQF2HBTPCE23SK4XJLXTUTIGW,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:44 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 01:02:51 PDT 2019,,,3TYCR1GOTD5YSEF74PA8YQPL8EFZL5,A1MW021IG07IMF,Submitted,Sun May 05 00:09:27 PDT 2019,Sun May 05 00:10:46 PDT 2019,Mon May 20 00:10:46 PDT 2019,,,,79,100% (404/404),100% (404/404),100% (246/246),<b>The Last of Us</b>,,,,,Liking: <b>excellent</b>,"Genres: <b>action-adventure, shooter</b>",,,Platform: <b>PlayStation</b>,,,,,"The Last of Us is one of the best games I've played. I just loved the action-adventure shooter gameplay, and it's for the PlayStation which is by far my favorite platform.",,
3MVY4USGB68WFHNTYSELMX40H5NSIQ,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:44 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 30 01:02:44 PDT 2019,,,3DY4FPOOA2ASMS5A8CI1ZWLOOPDRVO,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 18:29:10 PDT 2019,Tue Apr 23 18:29:34 PDT 2019,Wed May 08 18:29:34 PDT 2019,,,,24,100% (334/334),100% (334/334),100% (277/277),<b>The Last of Us</b>,,,,,Liking: <b>excellent</b>,,Player perspective: <b>third person</b>,Has multiplayer: <b>yes</b>,,,,,,"The Last of Us is truly a masterpiece. Just, an amazing third person game, made even better by a great multiplayer component.",,
3MVY4USGB68WFHNTYSELMX40H5NSIQ,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:44 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 30 01:02:44 PDT 2019,,,3JWH6J9I9TZSYGFCAOAKP0M7L6NBN6,A1ELPYAFO7MANS,Submitted,Mon Apr 29 20:07:59 PDT 2019,Mon Apr 29 20:08:22 PDT 2019,Tue May 14 20:08:22 PDT 2019,,,,23,100% (100/100),100% (100/100),100% (73/73),<b>The Last of Us</b>,,,,,Liking: <b>excellent</b>,,Player perspective: <b>third person</b>,Has multiplayer: <b>yes</b>,,,,,,I loved The Last of Us. Third person multiplayer games are always great.,,
3S829FDFT2MN3NT60OJXU85F4FHXD1,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:44 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 30 01:02:44 PDT 2019,,,37FMASSAYDD0KF4LD8XSKSQQY2OBIA,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 20:18:55 PDT 2019,Tue Apr 23 20:19:10 PDT 2019,Wed May 08 20:19:10 PDT 2019,,,,15,100% (334/334),100% (334/334),100% (277/277),<b>The Last of Us</b>,Year: <b>2013</b>,,Developer: <b>Naughty Dog</b>,,Liking: <b>excellent</b>,,,,,,,,,"Naughty Dog's 2013 hit, The Last of Us, is, as i'm sure you've heard, amazing.",,
371Q3BEXDHUIA7C3YW27MS7QE1ZSZ0,3SICSBU6ZZ78LLY4WDQ254SKT8Y0PC,A conversational response with opinion about a video game (# attributes: 4),"Write a response in a conversational context, given specific attributes about a video game, such as its name, genre and available platforms","dialog, conversation, video game, attributes, writing, entertainment, chat, conversation, creative",$0.10 ,Tue May 07 20:13:11 PDT 2019,1,BatchId:3634614;OriginalHitTemplateId:920937336;,3600,432000,Thu May 09 09:13:14 PDT 2019,,,3W2LOLRXLC1E6HBY984UXNA7BFBKRF,A1MW021IG07IMF,Submitted,Wed May 08 22:35:05 PDT 2019,Wed May 08 22:36:50 PDT 2019,Mon May 13 22:36:50 PDT 2019,,,,105,100% (940/940),100% (940/940),100% (782/782),<b>The Last of Us</b>,Year: <b>2013</b>,,Developer: <b>Naughty Dog</b>,,Liking: <b>excellent</b>,,,,,,,,n/a,"2013 was the year Naughty Dog really came into their own as a masterful developer, so it's no surprise that I really love The Last of Us.",,
3M93N4X8HK8SAS7ZGAZLYYJ0UKCSJ2,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:44 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 01:02:51 PDT 2019,,,32RIADZISTQ5TUM835HJGGQ7YTRS42,A2ITJNPW1LDUN7,Submitted,Fri Apr 26 09:39:00 PDT 2019,Fri Apr 26 09:39:11 PDT 2019,Sat May 11 09:39:11 PDT 2019,,,,11,100% (334/334),100% (334/334),100% (277/277),<b>The Last of Us</b>,,,,,Liking: <b>excellent</b>,,Player perspective: <b>third person</b>,,Platform: <b>PlayStation</b>,,,,,The Last of Us is a downright amazing third person exclusive for the PlayStation.,,
3M93N4X8HK8SAS7ZGAZLYYJ0UKCSJ2,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:44 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 01:02:51 PDT 2019,,,3O6CYIULEENXH9XW2GI2Q9RM434WU6,A1MW021IG07IMF,Submitted,Sat May 04 23:59:40 PDT 2019,Sun May 05 00:00:40 PDT 2019,Mon May 20 00:00:40 PDT 2019,,,,60,100% (404/404),100% (404/404),100% (246/246),<b>The Last of Us</b>,,,,,Liking: <b>excellent</b>,,Player perspective: <b>third person</b>,,Platform: <b>PlayStation</b>,,,,,"The Last of Us was a truly excellent game. I loved how the third person perspective enhanced the experience, and it being for the PlayStation was an added bonus.",,
32LAQ1JNT9A238V8H98PF5OXDJOUTP,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:44 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Mon Apr 29 01:02:44 PDT 2019,,,3FQ5JJ512MATRJJ6G1NDO35X7VQNKL,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 20:11:35 PDT 2019,Tue Apr 23 20:12:38 PDT 2019,Wed May 08 20:12:38 PDT 2019,,,,63,100% (334/334),100% (334/334),100% (277/277),<b>Guitar Hero: Smash Hits</b>,,,Developer: <b>Beenox</b>,,Liking: <b>poor</b>,Genres: <b>music</b>,,,,,,,,"Guitar Hero: Smash Hits is a rare miss for Beenox, usually such a juggernaut in the music genre, they made a pretty lame game this time.",,
32LAQ1JNT9A238V8H98PF5OXDJOUTP,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:44 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Mon Apr 29 01:02:44 PDT 2019,,,3PH3VY7DJMJE38R683HA71615C0WZT,A2RCYLKY072XXO,Submitted,Sun Apr 28 09:38:48 PDT 2019,Sun Apr 28 09:39:23 PDT 2019,Mon May 13 09:39:23 PDT 2019,,,,35,100% (88/88),100% (88/88),100% (88/88),<b>Guitar Hero: Smash Hits</b>,,,Developer: <b>Beenox</b>,,Liking: <b>poor</b>,Genres: <b>music</b>,,,,,,,,"I do not care for Guitar Hero: Smash Hits, or any music games from Beenox.",,
3XWUWJ18TLBH3LAXHEYZK1AZXG5UUT,3SICSBU6ZZ78LLY4WDQ254SKT8Y0PC,A conversational response with opinion about a video game (# attributes: 4),"Write a response in a conversational context, given specific attributes about a video game, such as its name, genre and available platforms","dialog, conversation, video game, attributes, writing, entertainment, chat, conversation, creative",$0.10 ,Tue May 07 20:13:11 PDT 2019,1,BatchId:3634614;OriginalHitTemplateId:920937336;,3600,432000,Thu May 09 09:13:14 PDT 2019,,,3IO1LGZLKAJ1PXBD8V4TWNAKKT986U,A1MW021IG07IMF,Submitted,Wed May 08 23:43:30 PDT 2019,Wed May 08 23:45:12 PDT 2019,Mon May 13 23:45:12 PDT 2019,,,,102,100% (940/940),100% (940/940),100% (782/782),<b>Guitar Hero: Smash Hits</b>,,,,,Liking: <b>poor</b>,Genres: <b>music</b>,Player perspective: <b>first person</b>,,,,,,n/a,"I like first person games normally, but not even that could make a music game fun for me. In fact in Guitar Hero: Smash Hits I think the perspective somehow made an already bad game even worse.",,
3DQYSJDTYLWSVT76WJUH0QN04RIXEU,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:44 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 30 01:02:44 PDT 2019,,,3C5W7UE9CGCTT1XD3JN21IOZYCUXMF,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 11:43:01 PDT 2019,Tue Apr 23 11:44:27 PDT 2019,Wed May 08 11:44:27 PDT 2019,,,,86,100% (334/334),100% (334/334),100% (277/277),<b>Guitar Hero: Smash Hits</b>,,,,,Liking: <b>poor</b>,Genres: <b>music</b>,Player perspective: <b>first person</b>,,,,,,,"Let me say this, I love guitar hero games. I love rhythm and music games, I love the first person perspective too. So when I say Guitar Hero: Smash Hits is underwhelming, you know that's a hard thing to say.",,
38F60IALAG2MNMJSJ2U5QY0QYDUT0Y,3SICSBU6ZZ78LLY4WDQ254SKT8Y0PC,A conversational response with opinion about a video game (# attributes: 4),"Write a response in a conversational context, given specific attributes about a video game, such as its name, genre and available platforms","dialog, conversation, video game, attributes, writing, entertainment, chat, conversation, creative",$0.10 ,Tue May 07 20:13:11 PDT 2019,1,BatchId:3634614;OriginalHitTemplateId:920937336;,3600,432000,Thu May 09 09:13:14 PDT 2019,,,3BWI6RSP7HV12YZ948VLUB62Q7ME7T,A1MW021IG07IMF,Submitted,Wed May 08 22:37:47 PDT 2019,Wed May 08 22:39:51 PDT 2019,Mon May 13 22:39:51 PDT 2019,,,,124,100% (940/940),100% (940/940),100% (782/782),<b>Guitar Hero: Smash Hits</b>,,,,ESRB content rating: <b>T (for Teen)</b>,Liking: <b>poor</b>,Genres: <b>music</b>,,,,,,,n/a,"I don't like music games but do at least like listening to music, but the T rating of Guitar Hero: Smash Hits meant it couldn't include my favorite songs and even that small joy was robbed from me.",,
30EMX9PEVK4NLCDHYVZXZDJD99CSK1,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:44 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 30 01:02:44 PDT 2019,,,3I33IC7ZWGORQKLRIRC421Z3RN02AN,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 18:55:06 PDT 2019,Tue Apr 23 18:59:49 PDT 2019,Wed May 08 18:59:49 PDT 2019,,,,283,100% (334/334),100% (334/334),100% (277/277),<b>Guitar Hero: Smash Hits</b>,,,,ESRB content rating: <b>T (for Teen)</b>,Liking: <b>poor</b>,Genres: <b>music</b>,,,,,,,,"Compared to the rest of the music-game genre, Guitar Hero: Smash hits was a lame T-rated game.",,
3UQ1LLR26ATU5M952VP7TD2MC3ALA1,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:44 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 06 20:47:53 PDT 2019,,,3U5JL4WY5LVDPB87XFN6FO7ZESMX4D,A1MW021IG07IMF,Submitted,Sun May 05 00:19:22 PDT 2019,Sun May 05 00:21:09 PDT 2019,Mon May 20 00:21:09 PDT 2019,,,,107,100% (404/404),100% (404/404),100% (246/246),<b>Guitar Hero: Smash Hits</b>,,,Developer: <b>Beenox</b>,,Liking: <b>poor</b>,,,,Platform: <b>PlayStation</b>,,,,,"In my opinion Guitar Hero: Smash Hits was terrible, the very opposite of a smash hit. It's for the PlayStation which is a platform I hate and even worse it was made by Beenox, a really poor developer.",,
3VMHWJRYHV1K1772RUENI880GSXXFC,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:44 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 30 01:02:44 PDT 2019,,,3KMS4QQVK3CH3R6PID40GYWO68YFK9,A1WYMR7MGOCO83,Submitted,Mon Apr 29 19:42:01 PDT 2019,Mon Apr 29 19:47:29 PDT 2019,Tue May 14 19:47:29 PDT 2019,,,,328,100% (9/9),100% (9/9),100% (9/9),<b>Guitar Hero: Smash Hits</b>,,,Developer: <b>Beenox</b>,,Liking: <b>poor</b>,,,Has multiplayer: <b>yes</b>,,,,,,Beenox put multiplayer in Guitar Hero: Smash Hits but forgot to make it any fun to play.,,
3VMHWJRYHV1K1772RUENI880GSXXFC,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:44 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 30 01:02:44 PDT 2019,,,3YGXWBAF713PMDXC6JRJ1BMPB5NC43,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 20:21:37 PDT 2019,Tue Apr 23 20:21:58 PDT 2019,Wed May 08 20:21:58 PDT 2019,,,,21,100% (334/334),100% (334/334),100% (277/277),<b>Guitar Hero: Smash Hits</b>,,,Developer: <b>Beenox</b>,,Liking: <b>poor</b>,,,Has multiplayer: <b>yes</b>,,,,,,"I really wish Beenox's Guitar Hero: Smash Hits was good, but it's not. Even with friends, the multiplayer is just bad.",,
3TFJJUELSHACXFKVC33TKCT17PF2C9,3SICSBU6ZZ78LLY4WDQ254SKT8Y0PC,A conversational response with opinion about a video game (# attributes: 4),"Write a response in a conversational context, given specific attributes about a video game, such as its name, genre and available platforms","dialog, conversation, video game, attributes, writing, entertainment, chat, conversation, creative",$0.10 ,Tue May 07 20:13:11 PDT 2019,1,BatchId:3634614;OriginalHitTemplateId:920937336;,3600,432000,Thu May 09 09:13:14 PDT 2019,,,3YOH7BII0AT6ZOSFIS94YKZAWLMKV6,A1MW021IG07IMF,Submitted,Wed May 08 22:19:56 PDT 2019,Wed May 08 22:21:08 PDT 2019,Mon May 13 22:21:08 PDT 2019,,,,72,100% (940/940),100% (940/940),100% (782/782),<b>NBA 2K16</b>,,,Developer: <b>Visual Concepts</b>,,Liking: <b>good</b>,Genres: <b>sport</b>,,,,,,,n/a,"The sport games developed by Visual Concepts are always fairly fun, which is why I enjoyed playing NBA 2k16.",,
