mr,ref
"name[Mirror's Edge Catalyst], platforms[PlayStation; Xbox; PC], availableonsteam[no], position[inner]","it is available for playstation, xbox, and pc, but you cannot play it on steam."
"name[Mirror's Edge Catalyst], releaseyear[2016], genres[action-adventure; fighting], playerperspective[first person], platforms[PlayStation; Xbox; PC], availableonsteam[no]","Mirror's Edge Catalyst is a first person fighting, action-adventure game that was out in 2016 for PlayStation, Xbox, and PC. It's not out on Steam."
"name[Mirror's Edge Catalyst], releaseyear[2016], genres[action-adventure; fighting], playerperspective[first person], platforms[PlayStation; Xbox; PC], position[outer]","mirror's edge catalyst is a first person fighting, action-adventure game that was out in 2016 for playstation, xbox, and pc."
"name[Mirror's Edge Catalyst], availableonsteam[no], position[inner]",it's not out on steam.
"name[Mirror's Edge Catalyst], releaseyear[2016], genres[action-adventure; fighting], playerperspective[first person], platforms[PlayStation; Xbox; PC], availableonsteam[no]","Mirror's Edge Catalyst is a fighting and action-adventure game that plays in the first person perspective. It was released for PlayStation, Xbox and PC in 2016 but is not available on the Steam gaming platform."
"name[Mirror's Edge Catalyst], genres[action-adventure; fighting], playerperspective[first person], position[outer]",mirror's edge catalyst is a fighting and action-adventure game that plays in the first person perspective.
"name[Mirror's Edge Catalyst], releaseyear[2016], platforms[PlayStation; Xbox; PC], availableonsteam[no], position[inner]","it was released for playstation, xbox and pc in 2016 but is not available on the steam gaming platform."
"name[Little Nightmares], releaseyear[2017], rating[good], genres[adventure; platformer; puzzle], hasmultiplayer[no]","If you're into adventure platformers with puzzles, you'll love Little Nightmares. The game was released in 2017, and, though it doesn't have any multiplayer support, it's received some good ratings."
"name[Little Nightmares], genres[adventure; platformer; puzzle], position[outer]","if you're into adventure platformers with puzzles, you'll love little nightmares."
"name[Little Nightmares], releaseyear[2017], rating[good], hasmultiplayer[no], position[inner]","the game was released in 2017, and, though it doesn't have any multiplayer support, it's received some good ratings."
"name[Little Nightmares], releaseyear[2017], rating[good], genres[adventure; platformer; puzzle], hasmultiplayer[no]",An adventure platformer puzzle game with good ratings is Little Nightmares. It was released recently in 2017 and does not have multiplayer.
"name[Little Nightmares], rating[good], genres[adventure; platformer; puzzle], position[outer]",an adventure platformer puzzle game with good ratings is little nightmares.
"name[Little Nightmares], releaseyear[2017], hasmultiplayer[no], position[inner]",it was released recently in 2017 and does not have multiplayer.
"name[Little Nightmares], releaseyear[2017], rating[good], genres[adventure; platformer; puzzle], hasmultiplayer[no]",Little Nightmares is an adventure puzzle platformer that came out in 2017. It has good ratings but does not support multiplayer.
"name[Little Nightmares], releaseyear[2017], genres[adventure; platformer; puzzle], position[outer]",little nightmares is an adventure puzzle platformer that came out in 2017.
"name[Little Nightmares], rating[good], hasmultiplayer[no], position[inner]",it has good ratings but does not support multiplayer.
"name[Portal 2], developer[Valve Corporation], esrb[E 10+ (for Everyone 10 and Older)], rating[excellent], genres[platformer; puzzle; shooter], playerperspective[first person]",Portal 2 is a first person game with an excellent rating given its elements of platforming mixed with puzzles and shooting. It was produced by Valve Corporation and rated E 10+ (for Everyone 10 and Older).
"name[Portal 2], rating[excellent], genres[platformer; puzzle; shooter], playerperspective[first person], position[outer]",portal 2 is a first person game with an excellent rating given its elements of platforming mixed with puzzles and shooting.
"name[Portal 2], developer[Valve Corporation], esrb[E 10+ (for Everyone 10 and Older)], position[inner]",it was produced by valve corporation and rated e 10+ (for everyone 10 and older).
"name[Portal 2], developer[Valve Corporation], esrb[E 10+ (for Everyone 10 and Older)], rating[excellent], genres[platformer; puzzle; shooter], playerperspective[first person]",Portal 2 is an excellent puzzle and shooter platformer game that is in first person. It was developed by the Valve Corporation and is rated E 10+ (for Everyone 10 and Older).
"name[Portal 2], rating[excellent], genres[platformer; puzzle; shooter], playerperspective[first person], position[outer]",portal 2 is an excellent puzzle and shooter platformer game that is in first person.
"name[Portal 2], developer[Valve Corporation], esrb[E 10+ (for Everyone 10 and Older)], position[inner]",it was developed by the valve corporation and is rated e 10+ (for everyone 10 and older).
"name[Portal 2], developer[Valve Corporation], esrb[E 10+ (for Everyone 10 and Older)], rating[excellent], genres[platformer; puzzle; shooter], playerperspective[first person]","Portal 2 is one of my favorite first person shooter, platformer puzzle games. It was created by Valve Corporation and is rated E 10+ (for Everyone 10 and Older). It is an excellent game."
"name[Portal 2], genres[platformer; puzzle; shooter], playerperspective[first person], position[outer]","portal 2 is one of my favorite first person shooter, platformer puzzle games."
"name[Portal 2], developer[Valve Corporation], esrb[E 10+ (for Everyone 10 and Older)], position[inner]",it was created by valve corporation and is rated e 10+ (for everyone 10 and older).
"name[Portal 2], rating[excellent], position[inner]",it is an excellent game.
"name[Battlefield V], expreleasedate[October 16, 2018], genres[action; shooter], playerperspective[first person], platforms[PlayStation; Xbox; PC]","Battlefield V is an upcoming first person action shooter you can play on most platforms including PlayStation, Xbox, and PC. It will be released on October 16, 2018."
"name[Battlefield V], genres[action; shooter], playerperspective[first person], platforms[PlayStation; Xbox; PC], position[outer]","battlefield v is an upcoming first person action shooter you can play on most platforms including playstation, xbox, and pc."
"name[Battlefield V], expreleasedate[October 16, 2018], position[inner]","it will be released on october 16, 2018."
"name[Battlefield V], expreleasedate[October 16, 2018], genres[action; shooter], playerperspective[first person], platforms[PlayStation; Xbox; PC]","Battlefield V is an action first person shooter game with an excpected release on October 16, 2018. It will be available for multiple platforms: PlayStation, Xbox, and PC."
"name[Battlefield V], expreleasedate[October 16, 2018], genres[action; shooter], playerperspective[first person], position[outer]","battlefield v is an action first person shooter game with an excpected release on october 16, 2018."
"name[Battlefield V], platforms[PlayStation; Xbox; PC], position[inner]","it will be available for multiple platforms: playstation, xbox, and pc."
"name[Battlefield V], expreleasedate[October 16, 2018], genres[action; shooter], playerperspective[first person], platforms[PlayStation; Xbox; PC]","Battlefield V is an action-based first person shooter set to release October 16, 2018. It will be available on the PlayStation, Xbox, and PC."
"name[Battlefield V], expreleasedate[October 16, 2018], genres[action; shooter], playerperspective[first person], position[outer]","battlefield v is an action-based first person shooter set to release october 16, 2018."
"name[Battlefield V], platforms[PlayStation; Xbox; PC], position[inner]","it will be available on the playstation, xbox, and pc."
"name[Little Nightmares], releaseyear[2017], rating[good], genres[adventure; platformer; puzzle], playerperspective[side view], hasmultiplayer[no]","Little Nightmares was a pretty fun puzzle-adventure from 2017. It doesn't have any multiplayer, but they made the puzzles work from the side view platformer perspective."
"name[Little Nightmares], releaseyear[2017], rating[good], genres[adventure; platformer; puzzle], position[outer]",little nightmares was a pretty fun puzzle-adventure from 2017.
"name[Little Nightmares], genres[adventure; platformer; puzzle], playerperspective[side view], hasmultiplayer[no], position[inner]","it doesn't have any multiplayer, but they made the puzzles work from the side view platformer perspective."
"name[Little Nightmares], releaseyear[2017], rating[good], genres[adventure; platformer; puzzle], playerperspective[side view], hasmultiplayer[no]","A good puzzle adventure platformer with side view perspective is Little Nightmares, which came out in 2017. It does not have multiplayer."
"name[Little Nightmares], releaseyear[2017], rating[good], genres[adventure; platformer; puzzle], playerperspective[side view], position[outer]","a good puzzle adventure platformer with side view perspective is little nightmares, which came out in 2017."
"name[Little Nightmares], hasmultiplayer[no], position[inner]",it does not have multiplayer.
"name[Little Nightmares], releaseyear[2017], rating[good], genres[adventure; platformer; puzzle], playerperspective[side view], hasmultiplayer[no]","Little Nightmares, released in 2017, is a good game with side view perspective. The game is a puzzle adventure platformer that does not have the capabilities of multiplayer."
"name[Little Nightmares], releaseyear[2017], rating[good], playerperspective[side view], position[outer]","little nightmares, released in 2017, is a good game with side view perspective."
"genres[adventure; platformer; puzzle], hasmultiplayer[no], position[inner]",the game is a puzzle adventure platformer that does not have the capabilities of multiplayer.
"name[F1 2014], releaseyear[2014], genres[driving/racing; simulation; sport], hasmultiplayer[yes], platforms[PlayStation; Xbox; PC], haslinuxrelease[no], hasmacrelease[no]","F1 2014 is a multiplayer sport racing simulator from 2014. It runs on PlayStation, Xbox, and PC. It is not out on Mac or Linux."
"name[F1 2014], releaseyear[2014], genres[driving/racing; simulation; sport], hasmultiplayer[yes], position[outer]",f1 2014 is a multiplayer sport racing simulator from 2014.
"name[F1 2014], platforms[PlayStation; Xbox; PC], position[inner]","it runs on playstation, xbox, and pc."
"name[F1 2014], haslinuxrelease[no], hasmacrelease[no], position[inner]",it is not out on mac or linux.
"name[F1 2014], releaseyear[2014], genres[driving/racing; simulation; sport], hasmultiplayer[yes], platforms[PlayStation; Xbox; PC], haslinuxrelease[no], hasmacrelease[no]","F1 2014 is a sport racing simulator with multiplayer. Released in 2014, it's available on PlayStation, Xbox, and PC, but does not have a Linux or Mac release."
"name[F1 2014], releaseyear[2014], genres[driving/racing; simulation; sport], hasmultiplayer[yes], position[outer]",f1 2014 is a sport racing simulator with multiplayer.
"name[F1 2014], releaseyear[2014], platforms[PlayStation; Xbox; PC], haslinuxrelease[no], hasmacrelease[no], position[inner]","released in 2014, it's available on playstation, xbox, and pc, but does not have a linux or mac release."
"name[F1 2014], releaseyear[2014], genres[driving/racing; simulation; sport], hasmultiplayer[yes], platforms[PlayStation; Xbox; PC], haslinuxrelease[no], hasmacrelease[no]","F1 2014 was a sport racing simulation game that could be played on PlayStation, Xbox and PC. It wasn't released for Linux or Mac. It can be played in multiplayer and was released in 2014."
"name[F1 2014], releaseyear[2014], genres[driving/racing; simulation; sport], platforms[PlayStation; Xbox; PC], position[outer]","f1 2014 was a sport racing simulation game that could be played on playstation, xbox and pc."
"name[F1 2014], haslinuxrelease[no], hasmacrelease[no], position[inner]",it wasn't released for linux or mac.
"name[F1 2014], releaseyear[2014], hasmultiplayer[yes], position[inner]",it can be played in multiplayer and was released in 2014.
"name[The Vanishing of Ethan Carter], releaseyear[2014], rating[average], genres[adventure; indie]",The Vanishing of Ethan Carter is an average-rated 2014 indie adventure game.
"name[The Vanishing of Ethan Carter], releaseyear[2014], rating[average], genres[adventure; indie]",The Vanishing of Ethan Carter is an average indie adventure game that came out in 2014.
"name[The Vanishing of Ethan Carter], releaseyear[2014], rating[average], genres[adventure; indie]","The 2014 indie game, The Vanishing of Ethan Carter, is a decent adventure game."
"name[Tomb Raider: The Angel of Darkness], releaseyear[2003], esrb[T (for Teen)], genres[action-adventure; shooter], playerperspective[third person], platforms[PlayStation; PC]","Tomb Raider: The Angel of Darkness is an action-adventure, third person shooter from 2003. It was rated T (for Teen) on PlayStation and PC."
"name[Tomb Raider: The Angel of Darkness], releaseyear[2003], genres[action-adventure; shooter], playerperspective[third person], position[outer]","tomb raider: the angel of darkness is an action-adventure, third person shooter from 2003."
"name[Tomb Raider: The Angel of Darkness], esrb[T (for Teen)], platforms[PlayStation; PC], position[inner]",it was rated t (for teen) on playstation and pc.
"name[Tomb Raider: The Angel of Darkness], releaseyear[2003], esrb[T (for Teen)], genres[action-adventure; shooter], playerperspective[third person], platforms[PlayStation; PC]","Tomb Raider: The Angel of Darkness is a third person, action-adventure shooter, released in 2003 for the PlayStation and PC. It's rated T (for Teen)."
"name[Tomb Raider: The Angel of Darkness], releaseyear[2003], genres[action-adventure; shooter], playerperspective[third person], platforms[PlayStation; PC], position[outer]","tomb raider: the angel of darkness is a third person, action-adventure shooter, released in 2003 for the playstation and pc."
"name[Tomb Raider: The Angel of Darkness], esrb[T (for Teen)], position[inner]",it's rated t (for teen).
"name[Tomb Raider: The Angel of Darkness], releaseyear[2003], esrb[T (for Teen)], genres[action-adventure; shooter], playerperspective[third person], platforms[PlayStation; PC]",Tomb Raider: The Angel of Darkness is a third person shooter and action-adventure game that was rated T (for Teen) by the ESRB. It was released in 2003 for the PlayStation and PC.
"name[Tomb Raider: The Angel of Darkness], esrb[T (for Teen)], genres[action-adventure; shooter], playerperspective[third person], position[outer]",tomb raider: the angel of darkness is a third person shooter and action-adventure game that was rated t (for teen) by the esrb.
"name[Tomb Raider: The Angel of Darkness], releaseyear[2003], platforms[PlayStation; PC], position[inner]",it was released in 2003 for the playstation and pc.
"name[Metro 2033], genres[action; role-playing; shooter], platforms[Xbox; PC], availableonsteam[yes], haslinuxrelease[no], hasmacrelease[no]","Metro 2033 is an action, role-playing shooter game developed for the Xbox and PC. The game is currently available on Steam but does not have a Linux or Mac release."
"name[Metro 2033], genres[action; role-playing; shooter], platforms[Xbox; PC], position[outer]","metro 2033 is an action, role-playing shooter game developed for the xbox and pc."
"availableonsteam[yes], haslinuxrelease[no], hasmacrelease[no], position[inner]",the game is currently available on steam but does not have a linux or mac release.
"name[Metro 2033], genres[action; role-playing; shooter], platforms[Xbox; PC], availableonsteam[yes], haslinuxrelease[no], hasmacrelease[no]","Metro 2033 is an action, role-playing shooter that is playable on Xbox and PC and is available on Steam. It was not released for Linux or Mac."
"name[Metro 2033], genres[action; role-playing; shooter], platforms[Xbox; PC], availableonsteam[yes], position[outer]","metro 2033 is an action, role-playing shooter that is playable on xbox and pc and is available on steam."
"name[Metro 2033], haslinuxrelease[no], hasmacrelease[no], position[inner]",it was not released for linux or mac.
"name[Metro 2033], genres[action; role-playing; shooter], platforms[Xbox; PC], availableonsteam[yes], haslinuxrelease[no], hasmacrelease[no]","Metro 2033 is an action shooter RPG available on Xbox and PC. You can get it on Steam now, but there isn't a Mac or Linux release."
"name[Metro 2033], genres[action; role-playing; shooter], platforms[Xbox; PC], position[outer]",metro 2033 is an action shooter rpg available on xbox and pc.
"name[Metro 2033], availableonsteam[yes], haslinuxrelease[no], hasmacrelease[no], position[inner]","you can get it on steam now, but there isn't a mac or linux release."
"name[Grand Theft Auto V], releaseyear[2013], developer[Rockstar North], genres[action-adventure; driving/racing; shooter], playerperspective[first person; third person]","If you'd like to play an action-adventure game, Grand Theft Auto V is a first and third person game involving driving and shooting. It was developed by Rockstar North and released in 2013."
"name[Grand Theft Auto V], genres[action-adventure; driving/racing; shooter], playerperspective[first person; third person], position[outer]","if you'd like to play an action-adventure game, grand theft auto v is a first and third person game involving driving and shooting."
"name[Grand Theft Auto V], releaseyear[2013], developer[Rockstar North], position[inner]",it was developed by rockstar north and released in 2013.
"name[Grand Theft Auto V], releaseyear[2013], developer[Rockstar North], genres[action-adventure; driving/racing; shooter], playerperspective[first person; third person]","Grand Theft Auto V is a game that combines so many elements from different genres. It's a driving/racing game with action and adventure, as well as shooter elements. You can play in first or third person. It was released by Rockstar North in 2013."
"name[Grand Theft Auto V], position[outer]",grand theft auto v is a game that combines so many elements from different genres.
"name[Grand Theft Auto V], genres[action-adventure; driving/racing; shooter], position[inner]","it's a driving/racing game with action and adventure, as well as shooter elements."
"playerperspective[first person; third person], position[inner]",you can play in first or third person.
"name[Grand Theft Auto V], releaseyear[2013], developer[Rockstar North], position[inner]",it was released by rockstar north in 2013.
"name[Grand Theft Auto V], releaseyear[2013], developer[Rockstar North], genres[action-adventure; driving/racing; shooter], playerperspective[first person; third person]",Grand Theft Auto V is an action-adventure driving/racing shooter game by Rockstar North. The 2013 game features a first and third person perspective.
"name[Grand Theft Auto V], developer[Rockstar North], genres[action-adventure; driving/racing; shooter], position[outer]",grand theft auto v is an action-adventure driving/racing shooter game by rockstar north.
"releaseyear[2013], playerperspective[first person; third person], position[inner]",the 2013 game features a first and third person perspective.
"name[Dirt: Showdown], genres[driving/racing; sport], playerperspective[first person; third person], hasmultiplayer[yes], platforms[PlayStation; Xbox; PC], availableonsteam[no]","Dirt: Showdown is a multiplayer sport racing game for PlayStation, Xbox, and PC only. There is no Steam release. You can play from both the first and third person perspective."
"name[Dirt: Showdown], genres[driving/racing; sport], hasmultiplayer[yes], platforms[PlayStation; Xbox; PC], position[outer]","dirt: showdown is a multiplayer sport racing game for playstation, xbox, and pc only."
"availableonsteam[no], position[inner]",there is no steam release.
"playerperspective[first person; third person], position[inner]",you can play from both the first and third person perspective.
"name[Dirt: Showdown], genres[driving/racing; sport], playerperspective[first person; third person], hasmultiplayer[yes], platforms[PlayStation; Xbox; PC], availableonsteam[no]","Dirt: Showdown is asport racing game that is available for PlayStation, Xbox, and PC. It is not available on Steam. The game is available multiplayer, and can also be played as either first person or third person."
"name[Dirt: Showdown], genres[driving/racing; sport], platforms[PlayStation; Xbox; PC], position[outer]","dirt: showdown is asport racing game that is available for playstation, xbox, and pc."
"name[Dirt: Showdown], availableonsteam[no], position[inner]",it is not available on steam.
"playerperspective[first person; third person], hasmultiplayer[yes], position[inner]","the game is available multiplayer, and can also be played as either first person or third person."
"name[Dirt: Showdown], genres[driving/racing; sport], playerperspective[first person; third person], hasmultiplayer[yes], platforms[PlayStation; Xbox; PC], availableonsteam[no]","The multiplayer sport racing game, Dirt: Showdown, offers both first and third person perspectives. The game is available on PlayStation, Xbox and PC but not on Steam."
"name[Dirt: Showdown], genres[driving/racing; sport], playerperspective[first person; third person], hasmultiplayer[yes], position[outer]","the multiplayer sport racing game, dirt: showdown, offers both first and third person perspectives."
"platforms[PlayStation; Xbox; PC], availableonsteam[no], position[inner]","the game is available on playstation, xbox and pc but not on steam."
"name[Alan Wake's American Nightmare], rating[poor], genres[action-adventure; shooter], platforms[Xbox; PC], availableonsteam[yes]","A poorly-rated action-adventure shooter is Alan Wake's American Nightmare. It is available on Xbox, PC and Steam."
"name[Alan Wake's American Nightmare], rating[poor], genres[action-adventure; shooter], position[outer]",a poorly-rated action-adventure shooter is alan wake's american nightmare.
"name[Alan Wake's American Nightmare], platforms[Xbox; PC], availableonsteam[yes], position[inner]","it is available on xbox, pc and steam."
"name[Alan Wake's American Nightmare], rating[poor], genres[action-adventure; shooter], platforms[Xbox; PC], availableonsteam[yes]",Alan Wake's American Nightmare is an action-adventure shooter. It's available on Xbox and PC via the Steam platform. This game launched to poor reviews.
"name[Alan Wake's American Nightmare], genres[action-adventure; shooter], position[outer]",alan wake's american nightmare is an action-adventure shooter.
"name[Alan Wake's American Nightmare], platforms[Xbox; PC], availableonsteam[yes], position[inner]",it's available on xbox and pc via the steam platform.
"rating[poor], position[inner]",this game launched to poor reviews.
"name[Alan Wake's American Nightmare], rating[poor], genres[action-adventure; shooter], platforms[Xbox; PC], availableonsteam[yes]","A pretty bad game that was released on Xbox and PC is Alan Wake's American Nightmare. This action-adventure shooter got poor reviews, but it's still available on Steam."
"name[Alan Wake's American Nightmare], rating[poor], platforms[Xbox; PC], position[outer]",a pretty bad game that was released on xbox and pc is alan wake's american nightmare.
"name[Alan Wake's American Nightmare], rating[poor], genres[action-adventure; shooter], availableonsteam[yes], position[inner]","this action-adventure shooter got poor reviews, but it's still available on steam."
"name[SpellForce 3], releaseyear[2017], rating[poor], genres[real-time strategy; role-playing], platforms[PC], availableonsteam[yes]","SpellForce 3 is a real-time strategy, role-playing PC game available on Steam. It was released in 2017 and is rated poorly."
"name[SpellForce 3], genres[real-time strategy; role-playing], platforms[PC], availableonsteam[yes], position[outer]","spellforce 3 is a real-time strategy, role-playing pc game available on steam."
"name[SpellForce 3], releaseyear[2017], rating[poor], position[inner]",it was released in 2017 and is rated poorly.
"name[SpellForce 3], releaseyear[2017], rating[poor], genres[real-time strategy; role-playing], platforms[PC], availableonsteam[yes]",SpellForce 3 is a poorly-rated role-playing real-time strategy game. It was released in 2017 for PC. You can get it through Steam.
"name[SpellForce 3], rating[poor], genres[real-time strategy; role-playing], position[outer]",spellforce 3 is a poorly-rated role-playing real-time strategy game.
"name[SpellForce 3], releaseyear[2017], platforms[PC], position[inner]",it was released in 2017 for pc.
"name[SpellForce 3], availableonsteam[yes], position[inner]",you can get it through steam.
"name[SpellForce 3], releaseyear[2017], rating[poor], genres[real-time strategy; role-playing], platforms[PC], availableonsteam[yes]",SpellForce 3 is a poor real-time strategy that came out in 2017 for PC only. The role-playing game is also on Steam.
"name[SpellForce 3], releaseyear[2017], rating[poor], genres[real-time strategy; role-playing], platforms[PC], position[outer]",spellforce 3 is a poor real-time strategy that came out in 2017 for pc only.
"genres[real-time strategy; role-playing], availableonsteam[yes], position[inner]",the role-playing game is also on steam.
"name[Euro Truck Simulator], releaseyear[2008], genres[driving/racing; simulation], playerperspective[first person]","As a driving simulation game that offers a first person perspective, Euro Truck Simulator was released in 2008."
"name[Euro Truck Simulator], releaseyear[2008], genres[driving/racing; simulation], playerperspective[first person]",Euro Truck Simulator is a first person driving/racing simulator from 2008.
"name[Euro Truck Simulator], releaseyear[2008], genres[driving/racing; simulation], playerperspective[first person]",Euro Truck Simulator from 2008 is a driving/racing simulation game. You play it in the first person.
"name[Euro Truck Simulator], releaseyear[2008], genres[driving/racing; simulation], position[outer]",euro truck simulator from 2008 is a driving/racing simulation game.
"name[Euro Truck Simulator], playerperspective[first person], position[inner]",you play it in the first person.
"name[Age of Wonders II: The Wizard's Throne], releaseyear[2002], rating[poor], genres[role-playing; turn-based strategy], platforms[PC], haslinuxrelease[no], hasmacrelease[no]",Age of Wonders II: The Wizard's Throne is a pretty bad turn-based role-playing strategy game from 2002. It was only released on PC--no Mac or Linux.
"name[Age of Wonders II: The Wizard's Throne], releaseyear[2002], rating[poor], genres[role-playing; turn-based strategy], position[outer]",age of wonders ii: the wizard's throne is a pretty bad turn-based role-playing strategy game from 2002.
"name[Age of Wonders II: The Wizard's Throne], platforms[PC], haslinuxrelease[no], hasmacrelease[no], position[inner]",it was only released on pc--no mac or linux.
"name[Age of Wonders II: The Wizard's Throne], releaseyear[2002], rating[poor], genres[role-playing; turn-based strategy], platforms[PC], haslinuxrelease[no], hasmacrelease[no]",Age of Wonders II: The Wizard's Throne is a poorly-rated 2002 role-playing and turn-based strategy game. It's available on PC but doesn't have a Linux or Mac release.
"name[Age of Wonders II: The Wizard's Throne], releaseyear[2002], rating[poor], genres[role-playing; turn-based strategy], position[outer]",age of wonders ii: the wizard's throne is a poorly-rated 2002 role-playing and turn-based strategy game.
"name[Age of Wonders II: The Wizard's Throne], platforms[PC], haslinuxrelease[no], hasmacrelease[no], position[inner]",it's available on pc but doesn't have a linux or mac release.
"name[Age of Wonders II: The Wizard's Throne], releaseyear[2002], rating[poor], genres[role-playing; turn-based strategy], platforms[PC], haslinuxrelease[no], hasmacrelease[no]",And then there's Age of Wonders II: The Wizard's Throne. This 2002 turn-based RPG for PC has poor ratings. There's no Linux or Mac support.
"name[Age of Wonders II: The Wizard's Throne], position[outer]",and then there's age of wonders ii: the wizard's throne.
"releaseyear[2002], rating[poor], genres[role-playing; turn-based strategy], platforms[PC], position[inner]",this 2002 turn-based rpg for pc has poor ratings.
"haslinuxrelease[no], hasmacrelease[no], position[inner]",there's no linux or mac support.
"name[Outlast II], rating[average], genres[adventure; indie], platforms[PlayStation; Xbox; Nintendo Switch; PC], haslinuxrelease[no], hasmacrelease[yes]","If you're looking for an indie adventure game, try Outlast II. It has received average ratings, and you can play it on PlayStation, Xbox, Nintendo Switch or PC. Though it doesn't have a Linux release, you can play it on Mac as well."
"name[Outlast II], genres[adventure; indie], position[outer]","if you're looking for an indie adventure game, try outlast ii."
"name[Outlast II], rating[average], platforms[PlayStation; Xbox; Nintendo Switch; PC], position[inner]","it has received average ratings, and you can play it on playstation, xbox, nintendo switch or pc."
"name[Outlast II], haslinuxrelease[no], hasmacrelease[yes], position[inner]","though it doesn't have a linux release, you can play it on mac as well."
"name[Outlast II], rating[average], genres[adventure; indie], platforms[PlayStation; Xbox; Nintendo Switch; PC], haslinuxrelease[no], hasmacrelease[yes]","Outlast II is an indie adventure game with average ratings for PlayStation, Xbox, Nintendo Switch, and PC. It is supported on Mac, but it is not on Linux."
"name[Outlast II], rating[average], genres[adventure; indie], platforms[PlayStation; Xbox; Nintendo Switch; PC], position[outer]","outlast ii is an indie adventure game with average ratings for playstation, xbox, nintendo switch, and pc."
"name[Outlast II], haslinuxrelease[no], hasmacrelease[yes], position[inner]","it is supported on mac, but it is not on linux."
"name[Outlast II], rating[average], genres[adventure; indie], platforms[PlayStation; Xbox; Nintendo Switch; PC], haslinuxrelease[no], hasmacrelease[yes]","Outlast II is an adventure, indie game that was released for PlayStation, Xbox, Nintendo Switch, and PC. It got an average rating and also has a Mac release, just no Linux."
"name[Outlast II], genres[adventure; indie], platforms[PlayStation; Xbox; Nintendo Switch; PC], position[outer]","outlast ii is an adventure, indie game that was released for playstation, xbox, nintendo switch, and pc."
"name[Outlast II], rating[average], haslinuxrelease[no], hasmacrelease[yes], position[inner]","it got an average rating and also has a mac release, just no linux."
"name[God of War], developer[SIE Santa Monica Studio], rating[excellent], genres[action-adventure; platformer; role-playing], playerperspective[third person], platforms[PlayStation]","God of War is an excellent third person action-adventure, role-playing platformer. It was developed by SIE Santa Monica Studio and is available only for PlayStation."
"name[God of War], rating[excellent], genres[action-adventure; platformer; role-playing], playerperspective[third person], position[outer]","god of war is an excellent third person action-adventure, role-playing platformer."
"name[God of War], developer[SIE Santa Monica Studio], platforms[PlayStation], position[inner]",it was developed by sie santa monica studio and is available only for playstation.
"name[God of War], developer[SIE Santa Monica Studio], rating[excellent], genres[action-adventure; platformer; role-playing], playerperspective[third person], platforms[PlayStation]","SIE Santa Monica Studio developed the excellent action-adventure platformer, God of War, for PlayStation only. This role-playing game is played from a third person view."
"name[God of War], developer[SIE Santa Monica Studio], rating[excellent], genres[action-adventure; platformer; role-playing], platforms[PlayStation], position[outer]","sie santa monica studio developed the excellent action-adventure platformer, god of war, for playstation only."
"genres[action-adventure; platformer; role-playing], playerperspective[third person], position[inner]",this role-playing game is played from a third person view.
"name[God of War], developer[SIE Santa Monica Studio], rating[excellent], genres[action-adventure; platformer; role-playing], playerperspective[third person], platforms[PlayStation]","If you want an action-adventure game, God of War is an excellent third person role-playing platformer. It was made by SIE Santa Monica Studio exclusively for PlayStation."
"name[God of War], rating[excellent], genres[action-adventure; platformer; role-playing], playerperspective[third person], position[outer]","if you want an action-adventure game, god of war is an excellent third person role-playing platformer."
"name[God of War], developer[SIE Santa Monica Studio], platforms[PlayStation], position[inner]",it was made by sie santa monica studio exclusively for playstation.
"name[Assetto Corsa], releaseyear[2014], genres[driving/racing; simulation; sport], playerperspective[first person; third person]",Assetto Corsa is a 2014 sport racing sim with first and third person perspectives.
"name[Assetto Corsa], releaseyear[2014], genres[driving/racing; simulation; sport], playerperspective[first person; third person]","The racing game, Assetto Corsa, released in 2014, can be played from a first or third person view, and is for those who enjoy sport driving simulation games."
"name[Assetto Corsa], releaseyear[2014], genres[driving/racing; simulation; sport], playerperspective[first person; third person]",Assetto Corsa is a first person and third person driving/racing sports simulator released in 2014.
"name[Age of Empires II: The Age of Kings], releaseyear[1999], esrb[T (for Teen)], genres[real-time strategy], playerperspective[bird view], hasmultiplayer[yes]","The bird view real-time strategy game Age of Empires II: The Age of Kings, which was released in 1999, is ideal for teens who love multiplayer mode."
"name[Age of Empires II: The Age of Kings], releaseyear[1999], esrb[T (for Teen)], genres[real-time strategy], playerperspective[bird view], hasmultiplayer[yes]",Age of Empires II: The Age of Kings from 1999 is a real-time strategy game rated T for Teen. It has a bird view and features a multiplayer mode.
"name[Age of Empires II: The Age of Kings], releaseyear[1999], esrb[T (for Teen)], genres[real-time strategy], position[outer]",age of empires ii: the age of kings from 1999 is a real-time strategy game rated t for teen.
"name[Age of Empires II: The Age of Kings], playerperspective[bird view], hasmultiplayer[yes], position[inner]",it has a bird view and features a multiplayer mode.
"name[Age of Empires II: The Age of Kings], releaseyear[1999], esrb[T (for Teen)], genres[real-time strategy], playerperspective[bird view], hasmultiplayer[yes]","Age of Empires II: The Age of Kings is a real-time, bird view strategy released in 1999. It is rated T (for Teen) and came out in 1999. The game even has a multiplayer mode."
"name[Age of Empires II: The Age of Kings], releaseyear[1999], genres[real-time strategy], playerperspective[bird view], position[outer]","age of empires ii: the age of kings is a real-time, bird view strategy released in 1999."
"name[Age of Empires II: The Age of Kings], releaseyear[1999], esrb[T (for Teen)], position[inner]",it is rated t (for teen) and came out in 1999.
"hasmultiplayer[yes], position[inner]",the game even has a multiplayer mode.
